taxon,groups,weights,weight_basis,confidence,catch_tonnes,SPPR_1986,SPPR_1995_TE0.1,SPPR_1995_TEmean,Ulanowicz_globalTEmean,Ulanowicz_TE,EwE_TE_noEE,EwE_TE_EE,SPPR_2015,new_TE_noEEfix,new_TE_EEfix,new_GE,new_WithEgestion,sym_TE_asPP,sym_TE_asDC,sym_GE_asPP,sym_GE_asDC,sym_WithEgestion_asPP,sym_WithEgestion_asDC,MC_new_GE,MC_new_TE_EEfix
Rhynchobatus djiddensis,Skates & Rays,1.000000,single,high,30226.686,106.362581,378.025577,59.545879,236.053692,2128.450324,2171.723686,1300.862488,3126.185669,3126.185669,3126.185669,887.634307,357.542004,3126.185669,3126.185669,887.634307,887.634307,357.542004,357.542004,937.014132,3360.569291
Isurus paucus,Sharks,1.000000,single,high,30163.039,106.362581,2569.289220,222.822151,1308.685037,1955.186859,2007.418175,1423.259486,3930.042293,3930.042293,3930.042293,1585.345045,411.268522,3930.042293,3930.042293,1585.345045,1585.345045,411.268522,411.268522,1727.014600,4280.685883
Diagramma pictum,Med Benthic Carnivores,1.000000,single,medium,30085.383,106.362581,153.506319,32.014124,100.687820,159.061371,159.061371,156.039205,198.208223,198.208223,198.208223,116.373231,56.490526,198.208223,198.208223,116.373231,116.373231,56.490526,56.490526,123.709202,211.870923
Alopias vulpinus,Sharks,1.000000,single,high,29822.03,106.362581,2569.289220,222.822151,1308.685037,1955.186859,2007.418175,1423.259486,3930.042293,3930.042293,3930.042293,1585.345045,411.268522,3930.042293,3930.042293,1585.345045,1585.345045,411.268522,411.268522,1727.014600,4280.685883
Sphyraena forsteri,Large Pelagics,1.000000,single,high,29489.259,106.362581,1182.417917,130.579526,655.098468,848.885192,883.261112,865.595889,1961.116323,1961.116323,1961.116323,1097.797369,300.803420,1961.116323,1961.116323,1097.797369,1097.797369,300.803420,300.803420,1217.954801,2161.079709
Lethrinus olivaceus,Med Benthic Carnivores,1.000000,single,medium,27484.007,106.362581,153.506319,32.014124,100.687820,159.061371,159.061371,156.039205,198.208223,198.208223,198.208223,116.373231,56.490526,198.208223,198.208223,116.373231,116.373231,56.490526,56.490526,123.709202,211.870923
Lethrinus borbonicus,Med Benthic Carnivores,1.000000,single,medium,26785.235,106.362581,153.506319,32.014124,100.687820,159.061371,159.061371,156.039205,198.208223,198.208223,198.208223,116.373231,56.490526,198.208223,198.208223,116.373231,116.373231,56.490526,56.490526,123.709202,211.870923
Sphyraena jello,Large Pelagics,1.000000,single,high,26195.384,106.362581,1182.417917,130.579526,655.098468,848.885192,883.261112,865.595889,1961.116323,1961.116323,1961.116323,1097.797369,300.803420,1961.116323,1961.116323,1097.797369,1097.797369,300.803420,300.803420,1217.954801,2161.079709
Acanthocybium solandri,Large Pelagics,1.000000,single,medium,25524.299,106.362581,1182.417917,130.579526,655.098468,848.885192,883.261112,865.595889,1961.116323,1961.116323,1961.116323,1097.797369,300.803420,1961.116323,1961.116323,1097.797369,1097.797369,300.803420,300.803420,1217.954801,2161.079709
Rhizoprionodon acutus,Sharks,1.000000,single,high,25503.697,106.362581,2569.289220,222.822151,1308.685037,1955.186859,2007.418175,1423.259486,3930.042293,3930.042293,3930.042293,1585.345045,411.268522,3930.042293,3930.042293,1585.345045,1585.345045,411.268522,411.268522,1727.014600,4280.685883
Atule mate,Small Benthopelagics,1.000000,single,medium,25060.983,106.362581,735.919846,94.203452,274.118485,1003.748472,1056.007849,1032.775676,1426.864607,1426.864607,1426.864607,914.129060,345.870401,1426.864607,1426.864607,914.129060,914.129060,345.870401,345.870401,967.877402,1512.932250
Selaroides leptolepis,Small Benthopelagics,1.000000,single,medium,23655.464,106.362581,735.919846,94.203452,274.118485,1003.748472,1056.007849,1032.775676,1426.864607,1426.864607,1426.864607,914.129060,345.870401,1426.864607,1426.864607,914.129060,914.129060,345.870401,345.870401,967.877402,1512.932250
Sarda orientalis,Large Pelagics,1.000000,single,medium,22908.486,106.362581,1182.417917,130.579526,655.098468,848.885192,883.261112,865.595889,1961.116323,1961.116323,1961.116323,1097.797369,300.803420,1961.116323,1961.116323,1097.797369,1097.797369,300.803420,300.803420,1217.954801,2161.079709
Marine groundfishes not identified,Large Benthic Carnivores | Med Benthic Carnivores | Small Benthic Carnivores | Benthic Omnivores,0.287688 | 0.392990 | 0.239624 | 0.079699,catch_composition,low,22697.547,106.362581,394.801881,52.974970,124.881610,223.211077,267.482850,262.166065,455.760981,455.760981,455.760981,252.055351,98.577934,455.760981,455.760981,252.055351,252.055351,98.577934,98.577934,265.646240,494.854727
Epinephelus polylepis,Large Benthic Carnivores,1.000000,single,high,21994.797,106.362581,1113.102078,125.259096,249.981248,421.749845,575.638232,564.125467,1114.691652,1114.691652,1114.691652,635.937656,217.238675,1114.691652,1114.691652,635.937656,635.937656,217.238675,217.238675,669.742152,1212.578059
Sphyrna,Sharks,1.000000,single,high,21887.001,106.362581,2569.289220,222.822151,1308.685037,1955.186859,2007.418175,1423.259486,3930.042293,3930.042293,3930.042293,1585.345045,411.268522,3930.042293,3930.042293,1585.345045,1585.345045,411.268522,411.268522,1727.014600,4280.685883
Pomadasys olivaceus,Med Benthic Carnivores,1.000000,single,medium,21612.168,106.362581,153.506319,32.014124,100.687820,159.061371,159.061371,156.039205,198.208223,198.208223,198.208223,116.373231,56.490526,198.208223,198.208223,116.373231,116.373231,56.490526,56.490526,123.709202,211.870923
Equulites klunzingeri,Small Benthic Carnivores,1.000000,single,medium,21024.8,106.362581,47.875255,14.351766,47.936313,123.682770,123.682770,121.085432,160.705061,160.705061,160.705061,86.695750,48.551122,160.705061,160.705061,86.695750,86.695750,48.551122,48.551122,90.594542,174.303817
Carcharhinus dussumieri,Sharks,1.000000,single,high,20713.667,106.362581,2569.289220,222.822151,1308.685037,1955.186859,2007.418175,1423.259486,3930.042293,3930.042293,3930.042293,1585.345045,411.268522,3930.042293,3930.042293,1585.345045,1585.345045,411.268522,411.268522,1727.014600,4280.685883
Alepes djedaba,Small Benthopelagics,1.000000,single,medium,19855.764,106.362581,735.919846,94.203452,274.118485,1003.748472,1056.007849,1032.775676,1426.864607,1426.864607,1426.864607,914.129060,345.870401,1426.864607,1426.864607,914.129060,914.129060,345.870401,345.870401,967.877402,1512.932250
Carcharhinus amblyrhynchos,Sharks,1.000000,single,high,19235.532,106.362581,2569.289220,222.822151,1308.685037,1955.186859,2007.418175,1423.259486,3930.042293,3930.042293,3930.042293,1585.345045,411.268522,3930.042293,3930.042293,1585.345045,1585.345045,411.268522,411.268522,1727.014600,4280.685883
Triakidae,Sharks,1.000000,single,high,18414.957,106.362581,2569.289220,222.822151,1308.685037,1955.186859,2007.418175,1423.259486,3930.042293,3930.042293,3930.042293,1585.345045,411.268522,3930.042293,3930.042293,1585.345045,1585.345045,411.268522,411.268522,1727.014600,4280.685883
Scyris indica,Large Benthopelagics,1.000000,single,low,17571.093,106.362581,1254.298198,135.995167,530.875777,1013.570171,1067.730872,1046.376254,1918.226529,1918.226529,1918.226529,1111.682878,334.624507,1918.226529,1918.226529,1111.682878,1111.682878,334.624507,334.624507,1212.403984,2057.246559
Echinoidea,Heterotrophic Benthos,1.000000,single,high,17485.226,106.362581,19.947374,7.853921,13.270207,123.888042,123.888042,15.362117,260.720597,260.720597,260.720597,19.314018,17.703696,260.720597,260.720597,19.314018,19.314018,17.703696,17.703696,19.988906,287.807317
Carcharhinus falciformis,Sharks,1.000000,single,high,17278.073,106.362581,2569.289220,222.822151,1308.685037,1955.186859,2007.418175,1423.259486,3930.042293,3930.042293,3930.042293,1585.345045,411.268522,3930.042293,3930.042293,1585.345045,1585.345045,411.268522,411.268522,1727.014600,4280.685883
Atropus armatus,Small Benthopelagics,1.000000,single,low,16713.03,106.362581,735.919846,94.203452,274.118485,1003.748472,1056.007849,1032.775676,1426.864607,1426.864607,1426.864607,914.129060,345.870401,1426.864607,1426.864607,914.129060,914.129060,345.870401,345.870401,967.877402,1512.932250
Scaridae,Unresolved,,,unresolved,16241.0,,,,,,,,,,,,,,,,,,,,
Siganus sutor,Unresolved,,,unresolved,16132.427,,,,,,,,,,,,,,,,,,,,
Coryphaena,Large Pelagics,1.000000,single,medium,15909.095,106.362581,1182.417917,130.579526,655.098468,848.885192,883.261112,865.595889,1961.116323,1961.116323,1961.116323,1097.797369,300.803420,1961.116323,1961.116323,1097.797369,1097.797369,300.803420,300.803420,1217.954801,2161.079709
Kajikia audax,Unresolved,,,unresolved,15755.536,,,,,,,,,,,,,,,,,,,,
Leptomelanosoma indicum,Med Benthic Carnivores,1.000000,single,medium,15236.355,106.362581,153.506319,32.014124,100.687820,159.061371,159.061371,156.039205,198.208223,198.208223,198.208223,116.373231,56.490526,198.208223,198.208223,116.373231,116.373231,56.490526,56.490526,123.709202,211.870923
Gobiidae,Unresolved,,,unresolved,15210.912,,,,,,,,,,,,,,,,,,,,
Epinephelus diacanthus,Large Benthic Carnivores,1.000000,single,high,14880.687,106.362581,1113.102078,125.259096,249.981248,421.749845,575.638232,564.125467,1114.691652,1114.691652,1114.691652,635.937656,217.238675,1114.691652,1114.691652,635.937656,635.937656,217.238675,217.238675,669.742152,1212.578059
Cnidaria,Micro Nekton,1.000000,single,high,14671.652,106.362581,169.184545,34.231330,53.056441,117.681204,117.681204,91.555977,131.142973,131.142973,131.142973,96.501359,51.765447,131.142973,131.142973,96.501359,96.501359,51.765447,51.765447,100.402360,135.322122
Drepane,Med Benthic Carnivores,1.000000,single,medium,14260.894,106.362581,153.506319,32.014124,100.687820,159.061371,159.061371,156.039205,198.208223,198.208223,198.208223,116.373231,56.490526,198.208223,198.208223,116.373231,116.373231,56.490526,56.490526,123.709202,211.870923
Alopias pelagicus,Sharks,1.000000,single,high,14043.933,106.362581,2569.289220,222.822151,1308.685037,1955.186859,2007.418175,1423.259486,3930.042293,3930.042293,3930.042293,1585.345045,411.268522,3930.042293,3930.042293,1585.345045,1585.345045,411.268522,411.268522,1727.014600,4280.685883
Brama brama,Unresolved,,,unresolved,13644.929,,,,,,,,,,,,,,,,,,,,
Aprion virescens,Large Benthic Carnivores,1.000000,single,medium,13187.538,106.362581,1113.102078,125.259096,249.981248,421.749845,575.638232,564.125467,1114.691652,1114.691652,1114.691652,635.937656,217.238675,1114.691652,1114.691652,635.937656,635.937656,217.238675,217.238675,669.742152,1212.578059
Thunnus alalunga,Tunas,1.000000,single,high,12341.518,106.362581,1377.951482,145.091076,354.016089,804.627355,818.101111,575.125081,970.782826,970.782826,970.782826,487.056907,182.863315,970.782826,970.782826,487.056907,487.056907,182.863315,182.863315,515.927281,1005.016370
Epinephelus chlorostigma,Large Benthic Carnivores,1.000000,single,high,11466.251,106.362581,1113.102078,125.259096,249.981248,421.749845,575.638232,564.125467,1114.691652,1114.691652,1114.691652,635.937656,217.238675,1114.691652,1114.691652,635.937656,635.937656,217.238675,217.238675,669.742152,1212.578059
Ophichthidae,Med Benthic Carnivores,1.000000,single,medium,11234.059,106.362581,153.506319,32.014124,100.687820,159.061371,159.061371,156.039205,198.208223,198.208223,198.208223,116.373231,56.490526,198.208223,198.208223,116.373231,116.373231,56.490526,56.490526,123.709202,211.870923
Mollusca,Heterotrophic Benthos,1.000000,single,medium,11223.967,106.362581,19.947374,7.853921,13.270207,123.888042,123.888042,15.362117,260.720597,260.720597,260.720597,19.314018,17.703696,260.720597,260.720597,19.314018,19.314018,17.703696,17.703696,19.988906,287.807317
Lethrinus microdon,Med Benthic Carnivores,1.000000,single,medium,11123.595,106.362581,153.506319,32.014124,100.687820,159.061371,159.061371,156.039205,198.208223,198.208223,198.208223,116.373231,56.490526,198.208223,198.208223,116.373231,116.373231,56.490526,56.490526,123.709202,211.870923
Lutjanus gibbus,Large Benthic Carnivores,1.000000,single,high,10992.693,106.362581,1113.102078,125.259096,249.981248,421.749845,575.638232,564.125467,1114.691652,1114.691652,1114.691652,635.937656,217.238675,1114.691652,1114.691652,635.937656,635.937656,217.238675,217.238675,669.742152,1212.578059
Caesionidae,Small Benthopelagics,1.000000,single,low,10859.782,106.362581,735.919846,94.203452,274.118485,1003.748472,1056.007849,1032.775676,1426.864607,1426.864607,1426.864607,914.129060,345.870401,1426.864607,1426.864607,914.129060,914.129060,345.870401,345.870401,967.877402,1512.932250
Pomacanthus maculosus,Unresolved,,,unresolved,10706.132,,,,,,,,,,,,,,,,,,,,
Epinephelus multinotatus,Large Benthic Carnivores,1.000000,single,high,10222.92,106.362581,1113.102078,125.259096,249.981248,421.749845,575.638232,564.125467,1114.691652,1114.691652,1114.691652,635.937656,217.238675,1114.691652,1114.691652,635.937656,635.937656,217.238675,217.238675,669.742152,1212.578059
Mene maculata,Small Benthopelagics,1.000000,single,high,10210.54,106.362581,735.919846,94.203452,274.118485,1003.748472,1056.007849,1032.775676,1426.864607,1426.864607,1426.864607,914.129060,345.870401,1426.864607,1426.864607,914.129060,914.129060,345.870401,345.870401,967.877402,1512.932250
Nemipterus,Small Benthic Carnivores,1.000000,single,high,9812.878,106.362581,47.875255,14.351766,47.936313,123.682770,123.682770,121.085432,160.705061,160.705061,160.705061,86.695750,48.551122,160.705061,160.705061,86.695750,86.695750,48.551122,48.551122,90.594542,174.303817
Pomadasys argenteus,Med Benthic Carnivores,1.000000,single,medium,9322.816,106.362581,153.506319,32.014124,100.687820,159.061371,159.061371,156.039205,198.208223,198.208223,198.208223,116.373231,56.490526,198.208223,198.208223,116.373231,116.373231,56.490526,56.490526,123.709202,211.870923
Lethrinus obsoletus,Med Benthic Carnivores,1.000000,single,medium,9285.449,106.362581,153.506319,32.014124,100.687820,159.061371,159.061371,156.039205,198.208223,198.208223,198.208223,116.373231,56.490526,198.208223,198.208223,116.373231,116.373231,56.490526,56.490526,123.709202,211.870923
Scomberoides tol,Large Benthopelagics,1.000000,single,high,9239.781,106.362581,1254.298198,135.995167,530.875777,1013.570171,1067.730872,1046.376254,1918.226529,1918.226529,1918.226529,1111.682878,334.624507,1918.226529,1918.226529,1111.682878,1111.682878,334.624507,334.624507,1212.403984,2057.246559
Penaeus monodon,Shrimps,1.000000,single,high,8853.793,106.362581,102.724644,24.278186,49.254496,47.332503,47.332503,46.385853,49.861086,49.861086,49.861086,41.277787,24.793452,49.861086,49.861086,41.277787,41.277787,24.793452,24.793452,42.884683,51.839308
Sphyrna lewini,Sharks,1.000000,single,high,8822.938,106.362581,2569.289220,222.822151,1308.685037,1955.186859,2007.418175,1423.259486,3930.042293,3930.042293,3930.042293,1585.345045,411.268522,3930.042293,3930.042293,1585.345045,1585.345045,411.268522,411.268522,1727.014600,4280.685883
Alectis ciliaris,Large Benthopelagics,1.000000,single,low,8403.142,106.362581,1254.298198,135.995167,530.875777,1013.570171,1067.730872,1046.376254,1918.226529,1918.226529,1918.226529,1111.682878,334.624507,1918.226529,1918.226529,1111.682878,1111.682878,334.624507,334.624507,1212.403984,2057.246559
Gerres longirostris,Small Benthic Carnivores,1.000000,single,medium,8217.519,106.362581,47.875255,14.351766,47.936313,123.682770,123.682770,121.085432,160.705061,160.705061,160.705061,86.695750,48.551122,160.705061,160.705061,86.695750,86.695750,48.551122,48.551122,90.594542,174.303817
Trachinotus mookalee,Small Benthopelagics,1.000000,single,low,8179.139,106.362581,735.919846,94.203452,274.118485,1003.748472,1056.007849,1032.775676,1426.864607,1426.864607,1426.864607,914.129060,345.870401,1426.864607,1426.864607,914.129060,914.129060,345.870401,345.870401,967.877402,1512.932250
Carcharhinus albimarginatus,Sharks,1.000000,single,high,8000.798,106.362581,2569.289220,222.822151,1308.685037,1955.186859,2007.418175,1423.259486,3930.042293,3930.042293,3930.042293,1585.345045,411.268522,3930.042293,3930.042293,1585.345045,1585.345045,411.268522,411.268522,1727.014600,4280.685883
Lutjanus bohar,Large Benthic Carnivores,1.000000,single,high,7996.811,106.362581,1113.102078,125.259096,249.981248,421.749845,575.638232,564.125467,1114.691652,1114.691652,1114.691652,635.937656,217.238675,1114.691652,1114.691652,635.937656,635.937656,217.238675,217.238675,669.742152,1212.578059
Rachycentridae,Large Pelagics,1.000000,single,high,7618.716,106.362581,1182.417917,130.579526,655.098468,848.885192,883.261112,865.595889,1961.116323,1961.116323,1961.116323,1097.797369,300.803420,1961.116323,1961.116323,1097.797369,1097.797369,300.803420,300.803420,1217.954801,2161.079709
Penaeus,Shrimps,1.000000,single,high,7571.559,106.362581,102.724644,24.278186,49.254496,47.332503,47.332503,46.385853,49.861086,49.861086,49.861086,41.277787,24.793452,49.861086,49.861086,41.277787,41.277787,24.793452,24.793452,42.884683,51.839308
Plectorhinchus gaterinus,Med Benthic Carnivores,1.000000,single,medium,7495.696,106.362581,153.506319,32.014124,100.687820,159.061371,159.061371,156.039205,198.208223,198.208223,198.208223,116.373231,56.490526,198.208223,198.208223,116.373231,116.373231,56.490526,56.490526,123.709202,211.870923
Variola louti,Large Benthic Carnivores,1.000000,single,medium,6949.836,106.362581,1113.102078,125.259096,249.981248,421.749845,575.638232,564.125467,1114.691652,1114.691652,1114.691652,635.937656,217.238675,1114.691652,1114.691652,635.937656,635.937656,217.238675,217.238675,669.742152,1212.578059
Lutjanus russellii,Large Benthic Carnivores,1.000000,single,high,6630.168,106.362581,1113.102078,125.259096,249.981248,421.749845,575.638232,564.125467,1114.691652,1114.691652,1114.691652,635.937656,217.238675,1114.691652,1114.691652,635.937656,635.937656,217.238675,217.238675,669.742152,1212.578059
Etelis,Large Benthic Carnivores,1.000000,single,high,6470.63,106.362581,1113.102078,125.259096,249.981248,421.749845,575.638232,564.125467,1114.691652,1114.691652,1114.691652,635.937656,217.238675,1114.691652,1114.691652,635.937656,635.937656,217.238675,217.238675,669.742152,1212.578059
Spratelloides gracilis,Clupeids,1.000000,single,medium,6452.688,106.362581,88.561632,21.920534,63.185331,125.502905,125.502905,122.867344,135.671609,135.671609,135.671609,106.962478,52.045425,135.671609,135.671609,106.962478,106.962478,52.045425,52.045425,112.844145,138.447975
Plectropomus areolatus,Large Benthic Carnivores,1.000000,single,medium,6303.972,106.362581,1113.102078,125.259096,249.981248,421.749845,575.638232,564.125467,1114.691652,1114.691652,1114.691652,635.937656,217.238675,1114.691652,1114.691652,635.937656,635.937656,217.238675,217.238675,669.742152,1212.578059
Plectropomus pessuliferus,Large Benthic Carnivores,1.000000,single,medium,6054.55,106.362581,1113.102078,125.259096,249.981248,421.749845,575.638232,564.125467,1114.691652,1114.691652,1114.691652,635.937656,217.238675,1114.691652,1114.691652,635.937656,635.937656,217.238675,217.238675,669.742152,1212.578059
Xiphiidae,Unresolved,,,unresolved,5870.999,,,,,,,,,,,,,,,,,,,,
Carcharhinus plumbeus,Sharks,1.000000,single,high,5853.508,106.362581,2569.289220,222.822151,1308.685037,1955.186859,2007.418175,1423.259486,3930.042293,3930.042293,3930.042293,1585.345045,411.268522,3930.042293,3930.042293,1585.345045,1585.345045,411.268522,411.268522,1727.014600,4280.685883
Turrum fulvoguttatum,Large Benthopelagics,1.000000,single,low,5520.542,106.362581,1254.298198,135.995167,530.875777,1013.570171,1067.730872,1046.376254,1918.226529,1918.226529,1918.226529,1111.682878,334.624507,1918.226529,1918.226529,1111.682878,1111.682878,334.624507,334.624507,1212.403984,2057.246559
Thenus orientalis,Crabs & Lobster,1.000000,single,high,5431.147,106.362581,75.373862,19.617010,40.480080,77.811758,77.811758,75.944276,117.553732,117.553732,117.553732,38.109542,24.778770,117.553732,117.553732,38.109542,38.109542,24.778770,24.778770,40.041132,130.272812
Lutjanus quinquelineatus,Large Benthic Carnivores,1.000000,single,high,5428.573,106.362581,1113.102078,125.259096,249.981248,421.749845,575.638232,564.125467,1114.691652,1114.691652,1114.691652,635.937656,217.238675,1114.691652,1114.691652,635.937656,635.937656,217.238675,217.238675,669.742152,1212.578059
Metapenaeus,Shrimps,1.000000,single,high,5245.378,106.362581,102.724644,24.278186,49.254496,47.332503,47.332503,46.385853,49.861086,49.861086,49.861086,41.277787,24.793452,49.861086,49.861086,41.277787,41.277787,24.793452,24.793452,42.884683,51.839308
Galeocerdo cuvier,Sharks,1.000000,single,high,4958.714,106.362581,2569.289220,222.822151,1308.685037,1955.186859,2007.418175,1423.259486,3930.042293,3930.042293,3930.042293,1585.345045,411.268522,3930.042293,3930.042293,1585.345045,1585.345045,411.268522,411.268522,1727.014600,4280.685883
Carcharhinus,Sharks,1.000000,single,high,4954.139,106.362581,2569.289220,222.822151,1308.685037,1955.186859,2007.418175,1423.259486,3930.042293,3930.042293,3930.042293,1585.345045,411.268522,3930.042293,3930.042293,1585.345045,1585.345045,411.268522,411.268522,1727.014600,4280.685883
Uroteuthis duvaucelii,Cephalopods,1.000000,single,high,4913.985,106.362581,1254.312676,135.996248,384.963959,1331.752693,1334.257295,1300.900862,2933.853362,2933.853362,2933.853362,1771.038680,582.871532,2933.853362,2933.853362,1771.038680,1771.038680,582.871532,582.871532,1875.159902,3182.729383
Carcharhinus amblyrhynchoides,Sharks,1.000000,single,high,4875.324,106.362581,2569.289220,222.822151,1308.685037,1955.186859,2007.418175,1423.259486,3930.042293,3930.042293,3930.042293,1585.345045,411.268522,3930.042293,3930.042293,1585.345045,1585.345045,411.268522,411.268522,1727.014600,4280.685883
Scarus persicus,Unresolved,,,unresolved,4725.175,,,,,,,,,,,,,,,,,,,,
Lutjanus fulviflamma,Large Benthic Carnivores,1.000000,single,high,4520.855,106.362581,1113.102078,125.259096,249.981248,421.749845,575.638232,564.125467,1114.691652,1114.691652,1114.691652,635.937656,217.238675,1114.691652,1114.691652,635.937656,635.937656,217.238675,217.238675,669.742152,1212.578059
Pomadasys argyreus,Med Benthic Carnivores,1.000000,single,medium,4491.181,106.362581,153.506319,32.014124,100.687820,159.061371,159.061371,156.039205,198.208223,198.208223,198.208223,116.373231,56.490526,198.208223,198.208223,116.373231,116.373231,56.490526,56.490526,123.709202,211.870923
Miscellaneous marine crustaceans,Crabs & Lobster | Shrimps,0.119106 | 0.880894,catch_composition,medium,4427.703,106.362581,99.467015,23.723014,48.209414,50.962751,50.962751,49.906424,57.923655,57.923655,57.923655,40.900431,24.791704,57.923655,57.923655,40.900431,40.900431,24.791704,24.791704,42.546001,61.181172
Cephalopholis hemistiktos,Large Benthic Carnivores,1.000000,single,medium,4194.655,106.362581,1113.102078,125.259096,249.981248,421.749845,575.638232,564.125467,1114.691652,1114.691652,1114.691652,635.937656,217.238675,1114.691652,1114.691652,635.937656,635.937656,217.238675,217.238675,669.742152,1212.578059
Platax orbicularis,Unresolved,,,unresolved,4087.988,,,,,,,,,,,,,,,,,,,,
Crenidens crenidens,Unresolved,,,unresolved,4053.849,,,,,,,,,,,,,,,,,,,,
Hemiramphidae,Small Benthopelagics,1.000000,single,low,3892.162,106.362581,735.919846,94.203452,274.118485,1003.748472,1056.007849,1032.775676,1426.864607,1426.864607,1426.864607,914.129060,345.870401,1426.864607,1426.864607,914.129060,914.129060,345.870401,345.870401,967.877402,1512.932250
Plectorhinchus schotaf,Med Benthic Carnivores,1.000000,single,medium,3838.25,106.362581,153.506319,32.014124,100.687820,159.061371,159.061371,156.039205,198.208223,198.208223,198.208223,116.373231,56.490526,198.208223,198.208223,116.373231,116.373231,56.490526,56.490526,123.709202,211.870923
Acanthurus dussumieri,Unresolved,,,unresolved,3801.827,,,,,,,,,,,,,,,,,,,,
Rajiformes,Skates & Rays,1.000000,single,high,3724.544,106.362581,378.025577,59.545879,236.053692,2128.450324,2171.723686,1300.862488,3126.185669,3126.185669,3126.185669,887.634307,357.542004,3126.185669,3126.185669,887.634307,887.634307,357.542004,357.542004,937.014132,3360.569291
Caranx sexfasciatus,Large Benthopelagics,1.000000,single,low,3718.641,106.362581,1254.298198,135.995167,530.875777,1013.570171,1067.730872,1046.376254,1918.226529,1918.226529,1918.226529,1111.682878,334.624507,1918.226529,1918.226529,1111.682878,1111.682878,334.624507,334.624507,1212.403984,2057.246559
Lethrinus mahsena,Med Benthic Carnivores,1.000000,single,medium,3328.962,106.362581,153.506319,32.014124,100.687820,159.061371,159.061371,156.039205,198.208223,198.208223,198.208223,116.373231,56.490526,198.208223,198.208223,116.373231,116.373231,56.490526,56.490526,123.709202,211.870923
Nebrius ferrugineus,Sharks,1.000000,single,high,3297.934,106.362581,2569.289220,222.822151,1308.685037,1955.186859,2007.418175,1423.259486,3930.042293,3930.042293,3930.042293,1585.345045,411.268522,3930.042293,3930.042293,1585.345045,1585.345045,411.268522,411.268522,1727.014600,4280.685883
Solenidae,Heterotrophic Benthos,1.000000,single,high,3089.602,106.362581,19.947374,7.853921,13.270207,123.888042,123.888042,15.362117,260.720597,260.720597,260.720597,19.314018,17.703696,260.720597,260.720597,19.314018,19.314018,17.703696,17.703696,19.988906,287.807317
