cohort,year,functional_group,tl
lme_highseas,2007,Small bathypelagics (<30 cm),3.496
lme_highseas,2007,Small benthopelagics (<30 cm),3.5011111111111113
lme_highseas,2007,Small demersals (<30 cm),3.415142857142857
lme_highseas,2007,Small pelagics (<30 cm),3.303813559322034
lme_highseas,2007,Small reef assoc. fish (<30 cm),3.348360655737705
lme_highseas,2007,Small to medium flatfishes (<90 cm),3.6519718309859157
lme_highseas,2007,Small to medium rays (<90 cm),3.801111111111111
lme_highseas,2007,Small to medium sharks (<90 cm),3.9673684210526314
lme_highseas,2008,Cephalopods,3.901666666666667
lme_highseas,2008,Jellyfish,3.307
lme_highseas,2008,Krill,2.25
lme_highseas,2008,Large bathydemersals (>=90 cm),4.0305
lme_highseas,2008,Large bathypelagics (>=90 cm),3.925
lme_highseas,2008,Large benthopelagics (>=90 cm),3.9780769230769235
lme_highseas,2008,Large demersals (>=90 cm),3.968511904761905
lme_highseas,2008,Large flatfishes (>=90 cm),4.02625
lme_highseas,2008,Large pelagics (>=90 cm),4.2684931506849315
lme_highseas,2008,Large rays (>=90 cm),3.7170212765957444
lme_highseas,2008,Large reef assoc. fish (>=90 cm),3.833214285714286
lme_highseas,2008,Large sharks (>=90 cm),4.200648936170213
lme_highseas,2008,"Lobsters, crabs",3.1458653846153846
lme_highseas,2008,Medium bathydemersals (30 - 89 cm),3.857073170731707
lme_highseas,2008,Medium bathypelagics (30 - 89 cm),3.698666666666667
lme_highseas,2008,Medium benthopelagics (30 - 89 cm),3.6359349593495933
lme_highseas,2008,Medium demersals (30 - 89 cm),3.6528294573643407
lme_highseas,2008,Medium pelagics (30 - 89 cm),3.5984615384615384
lme_highseas,2008,Medium reef assoc. fish (30 - 89 cm),3.5439484978540774
lme_highseas,2008,Other demersal invertebrates,2.1439075144508672
lme_highseas,2008,Shrimps,2.856298076923077
lme_highseas,2008,Small bathydemersals (<30 cm),3.475
lme_highseas,2008,Small bathypelagics (<30 cm),3.496
lme_highseas,2008,Small benthopelagics (<30 cm),3.501111111111111
lme_highseas,2008,Small demersals (<30 cm),3.4152173913043478
lme_highseas,2008,Small pelagics (<30 cm),3.3042857142857143
lme_highseas,2008,Small reef assoc. fish (<30 cm),3.352241379310345
lme_highseas,2008,Small to medium flatfishes (<90 cm),3.6415714285714285
lme_highseas,2008,Small to medium rays (<90 cm),3.8073076923076923
lme_highseas,2008,Small to medium sharks (<90 cm),3.9775
lme_highseas,2009,Cephalopods,3.903488372093023
lme_highseas,2009,Jellyfish,3.307
lme_highseas,2009,Large bathydemersals (>=90 cm),4.0305
lme_highseas,2009,Large bathypelagics (>=90 cm),3.925
lme_highseas,2009,Large benthopelagics (>=90 cm),3.9780769230769235
lme_highseas,2009,Large demersals (>=90 cm),3.967352941176471
lme_highseas,2009,Large flatfishes (>=90 cm),4.02625
lme_highseas,2009,Large pelagics (>=90 cm),4.271216216216216
lme_highseas,2009,Large rays (>=90 cm),3.7278846153846152
lme_highseas,2009,Large reef assoc. fish (>=90 cm),3.8026506024096385
lme_highseas,2009,Large sharks (>=90 cm),4.198552083333333
lme_highseas,2009,"Lobsters, crabs",3.1458653846153846
lme_highseas,2009,Medium bathydemersals (30 - 89 cm),3.872439024390244
lme_highseas,2009,Medium bathypelagics (30 - 89 cm),3.7214285714285715
lme_highseas,2009,Medium benthopelagics (30 - 89 cm),3.646386554621849
lme_highseas,2009,Medium demersals (30 - 89 cm),3.650542635658915
lme_highseas,2009,Medium pelagics (30 - 89 cm),3.600686274509804
lme_highseas,2009,Medium reef assoc. fish (30 - 89 cm),3.550982905982906
lme_highseas,2009,Other demersal invertebrates,2.1454367816091953
lme_highseas,2009,Shrimps,2.856298076923077
lme_highseas,2009,Small bathydemersals (<30 cm),3.475
lme_highseas,2009,Small bathypelagics (<30 cm),3.496
lme_highseas,2009,Small benthopelagics (<30 cm),3.4705882352941178
lme_highseas,2009,Small demersals (<30 cm),3.4152173913043478
lme_highseas,2009,Small pelagics (<30 cm),3.3016949152542376
lme_highseas,2009,Small reef assoc. fish (<30 cm),3.3618032786885244
lme_highseas,2009,Small to medium flatfishes (<90 cm),3.6443055555555555
lme_highseas,2009,Small to medium rays (<90 cm),3.7910344827586204
lme_highseas,2009,Small to medium sharks (<90 cm),3.9673684210526314
lme_highseas,2010,Cephalopods,3.912272727272727
lme_highseas,2010,Jellyfish,3.307
lme_highseas,2010,Large bathydemersals (>=90 cm),4.026666666666666
lme_highseas,2010,Large bathypelagics (>=90 cm),3.9250000000000003
lme_highseas,2010,Large benthopelagics (>=90 cm),3.9780769230769235
lme_highseas,2010,Large demersals (>=90 cm),3.974764705882353
lme_highseas,2010,Large flatfishes (>=90 cm),4.02625
lme_highseas,2010,Large pelagics (>=90 cm),4.271216216216216
lme_highseas,2010,Large rays (>=90 cm),3.729795918367347
lme_highseas,2010,Large reef assoc. fish (>=90 cm),3.820357142857143
lme_highseas,2010,Large sharks (>=90 cm),4.196462365591398
lme_highseas,2010,"Lobsters, crabs",3.142095238095238
lme_highseas,2010,Medium bathydemersals (30 - 89 cm),3.867804878048781
lme_highseas,2010,Medium bathypelagics (30 - 89 cm),3.6992307692307693
lme_highseas,2010,Medium benthopelagics (30 - 89 cm),3.64
lme_highseas,2010,Medium demersals (30 - 89 cm),3.645658914728682
lme_highseas,2010,Medium pelagics (30 - 89 cm),3.6003883495145628
lme_highseas,2010,Medium reef assoc. fish (30 - 89 cm),3.5384745762711867
lme_highseas,2010,Other demersal invertebrates,2.1567752808988763
lme_highseas,2010,Shrimps,2.8766190476190476
lme_highseas,2010,Small bathydemersals (<30 cm),3.475
lme_highseas,2010,Small bathypelagics (<30 cm),3.496
lme_highseas,2010,Small benthopelagics (<30 cm),3.48875
lme_highseas,2010,Small demersals (<30 cm),3.4125
lme_highseas,2010,Small pelagics (<30 cm),3.3150833333333334
lme_highseas,2010,Small reef assoc. fish (<30 cm),3.3086885245901643
lme_highseas,2010,Small to medium flatfishes (<90 cm),3.620857142857143
lme_highseas,2010,Small to medium rays (<90 cm),3.7896666666666667
lme_highseas,2010,Small to medium sharks (<90 cm),3.9673684210526314
lme_highseas,2011,Cephalopods,3.892954545454545
lme_highseas,2011,Jellyfish,3.307
lme_highseas,2011,Large bathydemersals (>=90 cm),4.026666666666666
lme_highseas,2011,Large bathypelagics (>=90 cm),3.842857142857143
lme_highseas,2011,Large benthopelagics (>=90 cm),3.96843137254902
lme_highseas,2011,Large demersals (>=90 cm),3.977298850574712
lme_highseas,2011,Large flatfishes (>=90 cm),4.02625
lme_highseas,2011,Large pelagics (>=90 cm),4.271216216216216
lme_highseas,2011,Large rays (>=90 cm),3.7461702127659575
lme_highseas,2011,Large reef assoc. fish (>=90 cm),3.8485
lme_highseas,2011,Large sharks (>=90 cm),4.19401052631579
lme_highseas,2011,"Lobsters, crabs",3.1350450450450453
lme_highseas,2011,Medium bathydemersals (30 - 89 cm),3.8668181818181817
lme_highseas,2011,Medium bathypelagics (30 - 89 cm),3.699230769230769
lme_highseas,2011,Medium benthopelagics (30 - 89 cm),3.63258064516129
lme_highseas,2011,Medium demersals (30 - 89 cm),3.6476447876447877
lme_highseas,2011,Medium pelagics (30 - 89 cm),3.6038679245283016
lme_highseas,2011,Medium reef assoc. fish (30 - 89 cm),3.54965811965812
lme_highseas,2011,Other demersal invertebrates,2.172730158730159
lme_highseas,2011,Shrimps,2.8733181818181817
lme_highseas,2011,Small bathydemersals (<30 cm),3.475
lme_highseas,2011,Small bathypelagics (<30 cm),3.4725
lme_highseas,2011,Small benthopelagics (<30 cm),3.494705882352941
lme_highseas,2011,Small demersals (<30 cm),3.4254794520547946
lme_highseas,2011,Small pelagics (<30 cm),3.304491525423729
lme_highseas,2011,Small reef assoc. fish (<30 cm),3.356551724137931
lme_highseas,2011,Small to medium flatfishes (<90 cm),3.600833333333333
lme_highseas,2011,Small to medium rays (<90 cm),3.7806249999999997
lme_highseas,2011,Small to medium sharks (<90 cm),3.953333333333333
lme_highseas,2012,Cephalopods,3.892954545454545
lme_highseas,2012,Jellyfish,3.307
lme_highseas,2012,Large bathydemersals (>=90 cm),4.026666666666666
lme_highseas,2012,Large bathypelagics (>=90 cm),3.925
lme_highseas,2012,Large benthopelagics (>=90 cm),3.9684313725490195
lme_highseas,2012,Large demersals (>=90 cm),3.9719886363636365
lme_highseas,2012,Large flatfishes (>=90 cm),4.02625
lme_highseas,2012,Large pelagics (>=90 cm),4.271216216216216
lme_highseas,2012,Large rays (>=90 cm),3.7494
lme_highseas,2012,Large reef assoc. fish (>=90 cm),3.8543589743589743
lme_highseas,2012,Large sharks (>=90 cm),4.193627659574468
lme_highseas,2012,"Lobsters, crabs",3.1426363636363637
lme_highseas,2012,Medium bathydemersals (30 - 89 cm),3.8713953488372095
lme_highseas,2012,Medium bathypelagics (30 - 89 cm),3.6992307692307693
lme_highseas,2012,Medium benthopelagics (30 - 89 cm),3.624390243902439
lme_highseas,2012,Medium demersals (30 - 89 cm),3.6479615384615385
lme_highseas,2012,Medium pelagics (30 - 89 cm),3.6006542056074764
lme_highseas,2012,Medium reef assoc. fish (30 - 89 cm),3.5535622317596567
lme_highseas,2012,Other demersal invertebrates,2.162265957446808
lme_highseas,2012,Shrimps,2.8822477064220187
lme_highseas,2012,Small bathydemersals (<30 cm),3.475
lme_highseas,2012,Small bathypelagics (<30 cm),3.496
lme_highseas,2012,Small benthopelagics (<30 cm),3.523888888888889
lme_highseas,2012,Small demersals (<30 cm),3.426216216216216
lme_highseas,2012,Small pelagics (<30 cm),3.3060869565217392
lme_highseas,2012,Small reef assoc. fish (<30 cm),3.3296774193548386
lme_highseas,2012,Small to medium flatfishes (<90 cm),3.6150684931506847
lme_highseas,2012,Small to medium rays (<90 cm),3.7852941176470587
lme_highseas,2012,Small to medium sharks (<90 cm),3.953333333333333
lme_highseas,2013,Cephalopods,3.8985416666666666
lme_highseas,2013,Jellyfish,3.320909090909091
lme_highseas,2013,Large bathydemersals (>=90 cm),4.0495
lme_highseas,2013,Large bathypelagics (>=90 cm),3.9250000000000003
lme_highseas,2013,Large benthopelagics (>=90 cm),3.96843137254902
lme_highseas,2013,Large demersals (>=90 cm),3.9659195402298852
lme_highseas,2013,Large flatfishes (>=90 cm),4.02625
lme_highseas,2013,Large pelagics (>=90 cm),4.271216216216216
lme_highseas,2013,Large rays (>=90 cm),3.7554166666666666
lme_highseas,2013,Large reef assoc. fish (>=90 cm),3.8472151898734177
lme_highseas,2013,Large sharks (>=90 cm),4.191623655913979
lme_highseas,2013,"Lobsters, crabs",3.134070796460177
lme_highseas,2013,Medium bathydemersals (30 - 89 cm),3.8645454545454543
lme_highseas,2013,Medium bathypelagics (30 - 89 cm),3.699230769230769
lme_highseas,2013,Medium benthopelagics (30 - 89 cm),3.6208
lme_highseas,2013,Medium demersals (30 - 89 cm),3.649503816793893
lme_highseas,2013,Medium pelagics (30 - 89 cm),3.5987962962962965
lme_highseas,2013,Medium reef assoc. fish (30 - 89 cm),3.5443037974683542
lme_highseas,2013,Other demersal invertebrates,2.1836770833333334
lme_highseas,2013,Shrimps,2.877342342342342
lme_highseas,2013,Small bathydemersals (<30 cm),3.475
lme_highseas,2013,Small bathypelagics (<30 cm),3.496
lme_highseas,2013,Small benthopelagics (<30 cm),3.501578947368421
lme_highseas,2013,Small demersals (<30 cm),3.417066666666667
lme_highseas,2013,Small pelagics (<30 cm),3.306608695652174
lme_highseas,2013,Small reef assoc. fish (<30 cm),3.3526984126984125
lme_highseas,2013,Small to medium flatfishes (<90 cm),3.6263157894736846
lme_highseas,2013,Small to medium rays (<90 cm),3.7966666666666664
lme_highseas,2013,Small to medium sharks (<90 cm),3.953333333333333
lme_highseas,2014,Cephalopods,3.8842857142857143
lme_highseas,2014,Jellyfish,3.341666666666667
lme_highseas,2014,Large bathydemersals (>=90 cm),4.0495
lme_highseas,2014,Large bathypelagics (>=90 cm),3.9250000000000003
lme_highseas,2014,Large benthopelagics (>=90 cm),3.96843137254902
lme_highseas,2014,Large demersals (>=90 cm),3.9557386363636367
lme_highseas,2014,Large flatfishes (>=90 cm),4.02625
lme_highseas,2014,Large pelagics (>=90 cm),4.271216216216216
lme_highseas,2014,Large rays (>=90 cm),3.7431249999999996
lme_highseas,2014,Large reef assoc. fish (>=90 cm),3.830759493670886
lme_highseas,2014,Large sharks (>=90 cm),4.196287234042553
lme_highseas,2014,"Lobsters, crabs",3.1415178571428575
lme_highseas,2014,Medium bathydemersals (30 - 89 cm),3.849767441860465
lme_highseas,2014,Medium bathypelagics (30 - 89 cm),3.676428571428571
lme_highseas,2014,Medium benthopelagics (30 - 89 cm),3.623951612903226
lme_highseas,2014,Medium demersals (30 - 89 cm),3.6511832061068703
lme_highseas,2014,Medium pelagics (30 - 89 cm),3.5887037037037035
lme_highseas,2014,Medium reef assoc. fish (30 - 89 cm),3.5414406779661016
lme_highseas,2014,Other demersal invertebrates,2.1958952879581153
lme_highseas,2014,Shrimps,2.8789449541284404
lme_highseas,2014,Small bathydemersals (<30 cm),3.475
lme_highseas,2014,Small bathypelagics (<30 cm),3.496
lme_highseas,2014,Small benthopelagics (<30 cm),3.4854999999999996
lme_highseas,2014,Small demersals (<30 cm),3.4183561643835616
lme_highseas,2014,Small pelagics (<30 cm),3.2968103448275863
lme_highseas,2014,Small reef assoc. fish (<30 cm),3.299193548387097
lme_highseas,2014,Small to medium flatfishes (<90 cm),3.6164864864864867
lme_highseas,2014,Small to medium rays (<90 cm),3.7909375
lme_highseas,2014,Small to medium sharks (<90 cm),3.9673684210526314
lme_highseas,2015,Cephalopods,3.8814583333333332
lme_highseas,2015,Jellyfish,3.341666666666667
lme_highseas,2015,Large bathydemersals (>=90 cm),4.0495
lme_highseas,2015,Large bathypelagics (>=90 cm),3.925
lme_highseas,2015,Large benthopelagics (>=90 cm),3.980566037735849
lme_highseas,2015,Large demersals (>=90 cm),3.960280898876404
lme_highseas,2015,Large flatfishes (>=90 cm),4.02625
lme_highseas,2015,Large pelagics (>=90 cm),4.271216216216216
lme_highseas,2015,Large rays (>=90 cm),3.7322
lme_highseas,2015,Large reef assoc. fish (>=90 cm),3.838846153846154
lme_highseas,2015,Large sharks (>=90 cm),4.190642105263158
lme_highseas,2015,"Lobsters, crabs",3.132
lme_highseas,2015,Medium bathydemersals (30 - 89 cm),3.8519047619047617
lme_highseas,2015,Medium bathypelagics (30 - 89 cm),3.67875
lme_highseas,2015,Medium benthopelagics (30 - 89 cm),3.623951612903226
lme_highseas,2015,Medium demersals (30 - 89 cm),3.643960784313726
lme_highseas,2015,Medium pelagics (30 - 89 cm),3.5903738317757012
lme_highseas,2015,Medium reef assoc. fish (30 - 89 cm),3.5542436974789915
lme_highseas,2015,Other demersal invertebrates,2.188242105263158
lme_highseas,2015,Shrimps,2.8777232142857145
lme_highseas,2015,Small bathydemersals (<30 cm),3.475
lme_highseas,2015,Small bathypelagics (<30 cm),3.496
lme_highseas,2015,Small benthopelagics (<30 cm),3.4727777777777775
lme_highseas,2015,Small demersals (<30 cm),3.407285714285714
lme_highseas,2015,Small pelagics (<30 cm),3.2891304347826087
lme_highseas,2015,Small reef assoc. fish (<30 cm),3.283134328358209
lme_highseas,2015,Small to medium flatfishes (<90 cm),3.621780821917808
lme_highseas,2015,Small to medium rays (<90 cm),3.7763636363636364
lme_highseas,2015,Small to medium sharks (<90 cm),3.953333333333333
lme_highseas,2016,Cephalopods,3.8959574468085103
lme_highseas,2016,Jellyfish,3.3953846153846152
lme_highseas,2016,Large bathydemersals (>=90 cm),4.026666666666666
lme_highseas,2016,Large bathypelagics (>=90 cm),3.842857142857143
lme_highseas,2016,Large benthopelagics (>=90 cm),3.980566037735849
lme_highseas,2016,Large demersals (>=90 cm),3.960280898876405
lme_highseas,2016,Large flatfishes (>=90 cm),4.02625
lme_highseas,2016,Large pelagics (>=90 cm),4.271216216216216
lme_highseas,2016,Large rays (>=90 cm),3.74265306122449
lme_highseas,2016,Large reef assoc. fish (>=90 cm),3.84126582278481
lme_highseas,2016,Large sharks (>=90 cm),4.190642105263158
lme_highseas,2016,"Lobsters, crabs",3.147314814814815
lme_highseas,2016,Medium bathydemersals (30 - 89 cm),3.8564285714285713
lme_highseas,2016,Medium bathypelagics (30 - 89 cm),3.677857142857143
lme_highseas,2016,Medium benthopelagics (30 - 89 cm),3.623951612903226
lme_highseas,2016,Medium demersals (30 - 89 cm),3.650152671755725
lme_highseas,2016,Medium pelagics (30 - 89 cm),3.5903738317757012
lme_highseas,2016,Medium reef assoc. fish (30 - 89 cm),3.5582773109243697
lme_highseas,2016,Other demersal invertebrates,2.1762021276595744
lme_highseas,2016,Shrimps,2.8753240740740744
lme_highseas,2016,Small bathydemersals (<30 cm),3.475
lme_highseas,2016,Small bathypelagics (<30 cm),3.4725
lme_highseas,2016,Small benthopelagics (<30 cm),3.4658823529411764
lme_highseas,2016,Small demersals (<30 cm),3.4135211267605636
lme_highseas,2016,Small pelagics (<30 cm),3.3080833333333337
lme_highseas,2016,Small reef assoc. fish (<30 cm),3.294090909090909
lme_highseas,2016,Small to medium flatfishes (<90 cm),3.6218918918918916
lme_highseas,2016,Small to medium rays (<90 cm),3.792058823529412
lme_highseas,2016,Small to medium sharks (<90 cm),3.964736842105263
lme_highseas,2017,Cephalopods,3.891458333333333
lme_highseas,2017,Jellyfish,3.39
lme_highseas,2017,Large bathydemersals (>=90 cm),4.0495
lme_highseas,2017,Large bathypelagics (>=90 cm),3.842857142857143
lme_highseas,2017,Large benthopelagics (>=90 cm),3.9780769230769235
lme_highseas,2017,Large demersals (>=90 cm),3.9511046511627907
lme_highseas,2017,Large flatfishes (>=90 cm),4.02625
lme_highseas,2017,Large pelagics (>=90 cm),4.271216216216216
lme_highseas,2017,Large rays (>=90 cm),3.74078431372549
lme_highseas,2017,Large reef assoc. fish (>=90 cm),3.8535443037974684
lme_highseas,2017,Large sharks (>=90 cm),4.190968085106383
lme_highseas,2017,"Lobsters, crabs",3.125213675213675
lme_highseas,2017,Medium bathydemersals (30 - 89 cm),3.8564285714285713
lme_highseas,2017,Medium bathypelagics (30 - 89 cm),3.715
lme_highseas,2017,Medium benthopelagics (30 - 89 cm),3.625
lme_highseas,2017,Medium demersals (30 - 89 cm),3.6573563218390808
lme_highseas,2017,Medium pelagics (30 - 89 cm),3.599142857142857
lme_highseas,2017,Medium reef assoc. fish (30 - 89 cm),3.5426639344262294
lme_highseas,2017,Other demersal invertebrates,2.1932783505154636
lme_highseas,2017,Shrimps,2.8713063063063067
lme_highseas,2017,Small bathydemersals (<30 cm),3.5119999999999996
lme_highseas,2017,Small bathypelagics (<30 cm),3.4725
lme_highseas,2017,Small benthopelagics (<30 cm),3.4727777777777775
lme_highseas,2017,Small demersals (<30 cm),3.4094285714285713
lme_highseas,2017,Small pelagics (<30 cm),3.29801652892562
lme_highseas,2017,Small reef assoc. fish (<30 cm),3.322820512820513
lme_highseas,2017,Small to medium flatfishes (<90 cm),3.6332894736842105
lme_highseas,2017,Small to medium rays (<90 cm),3.804375
