unit_id,year,metric,reference,historical,difference,comparison_status,passed
EEZ_270,2019,total_catch_tonnes,168306.30279973362,168306.30279973362,0.0,numeric_reproduction,True
EEZ_270,2019,matched_catch_tonnes,168306.30279973362,168306.30279973362,0.0,numeric_reproduction,True
EEZ_270,2019,missing_tl_catch_tonnes,0.0,0.0,0.0,numeric_reproduction,True
EEZ_270,2019,catch_tl_coverage_fraction,1.0,1.0,0.0,numeric_reproduction,True
EEZ_270,2019,taxa_count,238.0,238.0,0.0,numeric_reproduction,True
EEZ_270,2019,matched_taxa_count,238.0,238.0,0.0,numeric_reproduction,True
EEZ_270,2019,ppr_species,52717675.19812376,52717675.19812376,0.0,numeric_reproduction,True
EEZ_270,2019,ppr_commercial_correct,52717675.19812377,52717675.19812377,0.0,numeric_reproduction,True
EEZ_270,2019,ppr_functional_correct,52717675.198123775,52717675.19812377,-7.450580596923828e-09,numeric_reproduction,True
EEZ_270,2019,ppr_commercial_jensen,36169282.05065127,36169282.05065131,4.470348358154297e-08,numeric_reproduction,True
EEZ_270,2019,ppr_functional_jensen,40799827.85035961,40799827.850359604,-7.450580596923828e-09,numeric_reproduction,True
EEZ_740,2019,total_catch_tonnes,58397.2558737715,58397.2558737715,0.0,numeric_reproduction,True
EEZ_740,2019,matched_catch_tonnes,58397.2558737715,58397.2558737715,0.0,numeric_reproduction,True
EEZ_740,2019,missing_tl_catch_tonnes,0.0,0.0,0.0,numeric_reproduction,True
EEZ_740,2019,catch_tl_coverage_fraction,1.0,1.0,0.0,numeric_reproduction,True
EEZ_740,2019,taxa_count,80.0,80.0,0.0,numeric_reproduction,True
EEZ_740,2019,matched_taxa_count,80.0,80.0,0.0,numeric_reproduction,True
EEZ_740,2019,ppr_species,50180471.08869745,50180471.08869745,0.0,numeric_reproduction,True
EEZ_740,2019,ppr_commercial_correct,50180471.08869745,50180471.08869745,0.0,numeric_reproduction,True
EEZ_740,2019,ppr_functional_correct,50180471.08869745,50180471.08869745,0.0,numeric_reproduction,True
EEZ_740,2019,ppr_commercial_jensen,38776814.36208194,38776814.36208193,-7.450580596923828e-09,numeric_reproduction,True
EEZ_740,2019,ppr_functional_jensen,41306279.01996325,41306279.01996323,-2.2351741790771484e-08,numeric_reproduction,True
EEZ_684,2019,total_catch_tonnes,52003.642323932094,52003.642323932094,0.0,numeric_reproduction,True
EEZ_684,2019,matched_catch_tonnes,52003.642323932094,52003.642323932094,0.0,numeric_reproduction,True
EEZ_684,2019,missing_tl_catch_tonnes,0.0,0.0,0.0,numeric_reproduction,True
EEZ_684,2019,catch_tl_coverage_fraction,1.0,1.0,0.0,numeric_reproduction,True
EEZ_684,2019,taxa_count,101.0,101.0,0.0,numeric_reproduction,True
EEZ_684,2019,matched_taxa_count,101.0,101.0,0.0,numeric_reproduction,True
EEZ_684,2019,ppr_species,49497257.93937051,49497257.93937051,0.0,numeric_reproduction,True
EEZ_684,2019,ppr_commercial_correct,49497257.9393705,49497257.939370506,7.450580596923828e-09,numeric_reproduction,True
EEZ_684,2019,ppr_functional_correct,49497257.93937052,49497257.93937051,-7.450580596923828e-09,numeric_reproduction,True
EEZ_684,2019,ppr_commercial_jensen,27757809.108077534,27757809.108077504,-2.9802322387695312e-08,numeric_reproduction,True
EEZ_684,2019,ppr_functional_jensen,36273332.4841109,36273332.48411088,-2.2351741790771484e-08,numeric_reproduction,True
EEZ_616,2019,total_catch_tonnes,155232.70535576172,155232.70535576172,0.0,numeric_reproduction,True
EEZ_616,2019,matched_catch_tonnes,155232.70535576172,155232.70535576172,0.0,numeric_reproduction,True
EEZ_616,2019,missing_tl_catch_tonnes,0.0,0.0,0.0,numeric_reproduction,True
EEZ_616,2019,catch_tl_coverage_fraction,1.0,1.0,0.0,numeric_reproduction,True
EEZ_616,2019,taxa_count,56.0,56.0,0.0,numeric_reproduction,True
EEZ_616,2019,matched_taxa_count,56.0,56.0,0.0,numeric_reproduction,True
EEZ_616,2019,ppr_species,48709783.74274053,48709783.742740534,7.450580596923828e-09,numeric_reproduction,True
EEZ_616,2019,ppr_commercial_correct,48709783.74274053,48709783.74274053,0.0,numeric_reproduction,True
EEZ_616,2019,ppr_functional_correct,48709783.74274052,48709783.742740534,1.4901161193847656e-08,numeric_reproduction,True
EEZ_616,2019,ppr_commercial_jensen,44737293.36258347,44737293.362583466,-7.450580596923828e-09,numeric_reproduction,True
EEZ_616,2019,ppr_functional_jensen,44613820.51525869,44613820.515258655,-3.725290298461914e-08,numeric_reproduction,True
EEZ_258,2019,total_catch_tonnes,30503.7776851117,30503.7776851117,0.0,numeric_reproduction,True
EEZ_258,2019,matched_catch_tonnes,30503.7776851117,30503.7776851117,0.0,numeric_reproduction,True
EEZ_258,2019,missing_tl_catch_tonnes,0.0,0.0,0.0,numeric_reproduction,True
EEZ_258,2019,catch_tl_coverage_fraction,1.0,1.0,0.0,numeric_reproduction,True
EEZ_258,2019,taxa_count,63.0,63.0,0.0,numeric_reproduction,True
EEZ_258,2019,matched_taxa_count,63.0,63.0,0.0,numeric_reproduction,True
EEZ_258,2019,ppr_species,47721884.851591855,47721884.851591855,0.0,numeric_reproduction,True
EEZ_258,2019,ppr_commercial_correct,47721884.851591855,47721884.851591855,0.0,numeric_reproduction,True
EEZ_258,2019,ppr_functional_correct,47721884.851591855,47721884.851591855,0.0,numeric_reproduction,True
EEZ_258,2019,ppr_commercial_jensen,43868719.69926468,43868719.69926468,0.0,numeric_reproduction,True
EEZ_258,2019,ppr_functional_jensen,45438783.84511852,45438783.84511858,5.960464477539063e-08,numeric_reproduction,True
EEZ_842,2019,total_catch_tonnes,22486.1865752072,22486.1865752072,0.0,numeric_reproduction,True
EEZ_842,2019,matched_catch_tonnes,22486.1865752072,22486.1865752072,0.0,numeric_reproduction,True
EEZ_842,2019,missing_tl_catch_tonnes,0.0,0.0,0.0,numeric_reproduction,True
EEZ_842,2019,catch_tl_coverage_fraction,1.0,1.0,0.0,numeric_reproduction,True
EEZ_842,2019,taxa_count,140.0,140.0,0.0,numeric_reproduction,True
EEZ_842,2019,matched_taxa_count,140.0,140.0,0.0,numeric_reproduction,True
EEZ_842,2019,ppr_species,47556032.82299314,47556032.822993144,7.450580596923828e-09,numeric_reproduction,True
EEZ_842,2019,ppr_commercial_correct,47556032.82299314,47556032.822993144,7.450580596923828e-09,numeric_reproduction,True
EEZ_842,2019,ppr_functional_correct,47556032.82299315,47556032.822993144,-7.450580596923828e-09,numeric_reproduction,True
EEZ_842,2019,ppr_commercial_jensen,43053065.938609466,43053065.938609555,8.940696716308594e-08,numeric_reproduction,True
EEZ_842,2019,ppr_functional_jensen,45887678.36081641,45887678.3608165,8.940696716308594e-08,numeric_reproduction,True
EEZ_968,2019,total_catch_tonnes,34815.7976770108,34815.7976770108,0.0,numeric_reproduction,True
EEZ_968,2019,matched_catch_tonnes,34815.7976770108,34815.7976770108,0.0,numeric_reproduction,True
EEZ_968,2019,missing_tl_catch_tonnes,0.0,0.0,0.0,numeric_reproduction,True
EEZ_968,2019,catch_tl_coverage_fraction,1.0,1.0,0.0,numeric_reproduction,True
EEZ_968,2019,taxa_count,51.0,51.0,0.0,numeric_reproduction,True
EEZ_968,2019,matched_taxa_count,51.0,51.0,0.0,numeric_reproduction,True
EEZ_968,2019,ppr_species,46252931.13406608,46252931.13406608,0.0,numeric_reproduction,True
EEZ_968,2019,ppr_commercial_correct,46252931.13406608,46252931.134066075,-7.450580596923828e-09,numeric_reproduction,True
EEZ_968,2019,ppr_functional_correct,46252931.13406608,46252931.13406608,0.0,numeric_reproduction,True
EEZ_968,2019,ppr_commercial_jensen,35581724.06247574,35581724.06247578,3.725290298461914e-08,numeric_reproduction,True
EEZ_968,2019,ppr_functional_jensen,38845754.05190053,38845754.0519005,-2.9802322387695312e-08,numeric_reproduction,True
EEZ_174,2019,total_catch_tonnes,20265.440293107604,20265.440293107604,0.0,numeric_reproduction,True
EEZ_174,2019,matched_catch_tonnes,20265.440293107604,20265.440293107604,0.0,numeric_reproduction,True
EEZ_174,2019,missing_tl_catch_tonnes,0.0,0.0,0.0,numeric_reproduction,True
EEZ_174,2019,catch_tl_coverage_fraction,1.0,1.0,0.0,numeric_reproduction,True
EEZ_174,2019,taxa_count,42.0,42.0,0.0,numeric_reproduction,True
EEZ_174,2019,matched_taxa_count,42.0,42.0,0.0,numeric_reproduction,True
EEZ_174,2019,ppr_species,42645896.13210497,42645896.13210497,0.0,numeric_reproduction,True
EEZ_174,2019,ppr_commercial_correct,42645896.13210498,42645896.13210498,0.0,numeric_reproduction,True
EEZ_174,2019,ppr_functional_correct,42645896.13210498,42645896.13210497,-7.450580596923828e-09,numeric_reproduction,True
EEZ_174,2019,ppr_commercial_jensen,41548418.87732037,41548418.87732044,6.705522537231445e-08,numeric_reproduction,True
EEZ_174,2019,ppr_functional_jensen,41639538.32029089,41639538.32029083,-5.960464477539063e-08,numeric_reproduction,True
EEZ_932,2019,total_catch_tonnes,136822.7965781429,136822.7965781429,0.0,numeric_reproduction,True
EEZ_932,2019,matched_catch_tonnes,136822.7965781429,136822.7965781429,0.0,numeric_reproduction,True
EEZ_932,2019,missing_tl_catch_tonnes,0.0,0.0,0.0,numeric_reproduction,True
EEZ_932,2019,catch_tl_coverage_fraction,1.0,1.0,0.0,numeric_reproduction,True
EEZ_932,2019,taxa_count,191.0,191.0,0.0,numeric_reproduction,True
EEZ_932,2019,matched_taxa_count,191.0,191.0,0.0,numeric_reproduction,True
EEZ_932,2019,ppr_species,41397655.05769295,41397655.05769295,0.0,numeric_reproduction,True
EEZ_932,2019,ppr_commercial_correct,41397655.05769295,41397655.05769295,0.0,numeric_reproduction,True
EEZ_932,2019,ppr_functional_correct,41397655.05769295,41397655.05769295,0.0,numeric_reproduction,True
EEZ_932,2019,ppr_commercial_jensen,34702699.34048979,34702699.34048976,-2.9802322387695312e-08,numeric_reproduction,True
EEZ_932,2019,ppr_functional_jensen,36930926.23826311,36930926.2382631,-7.450580596923828e-09,numeric_reproduction,True
EEZ_683,2019,total_catch_tonnes,39296.80079186391,39296.800791863905,-7.275957614183426e-12,numeric_reproduction,True
EEZ_683,2019,matched_catch_tonnes,39296.80079186391,39296.800791863905,-7.275957614183426e-12,numeric_reproduction,True
EEZ_683,2019,missing_tl_catch_tonnes,0.0,0.0,0.0,numeric_reproduction,True
EEZ_683,2019,catch_tl_coverage_fraction,1.0,1.0,0.0,numeric_reproduction,True
EEZ_683,2019,taxa_count,122.0,122.0,0.0,numeric_reproduction,True
EEZ_683,2019,matched_taxa_count,122.0,122.0,0.0,numeric_reproduction,True
EEZ_683,2019,ppr_species,38075252.287188336,38075252.287188336,0.0,numeric_reproduction,True
EEZ_683,2019,ppr_commercial_correct,38075252.287188336,38075252.28718833,-7.450580596923828e-09,numeric_reproduction,True
EEZ_683,2019,ppr_functional_correct,38075252.287188336,38075252.28718833,-7.450580596923828e-09,numeric_reproduction,True
EEZ_683,2019,ppr_commercial_jensen,22624139.603720143,22624139.60372015,7.450580596923828e-09,numeric_reproduction,True
EEZ_683,2019,ppr_functional_jensen,30442217.50355997,30442217.503560055,8.568167686462402e-08,numeric_reproduction,True
EEZ_918,2019,total_catch_tonnes,49423.4057756733,49423.4057756733,0.0,numeric_reproduction,True
EEZ_918,2019,matched_catch_tonnes,49423.4057756733,49423.4057756733,0.0,numeric_reproduction,True
EEZ_918,2019,missing_tl_catch_tonnes,0.0,0.0,0.0,numeric_reproduction,True
EEZ_918,2019,catch_tl_coverage_fraction,1.0,1.0,0.0,numeric_reproduction,True
EEZ_918,2019,taxa_count,159.0,159.0,0.0,numeric_reproduction,True
EEZ_918,2019,matched_taxa_count,159.0,159.0,0.0,numeric_reproduction,True
EEZ_918,2019,ppr_species,38061004.150797874,38061004.150797874,0.0,numeric_reproduction,True
EEZ_918,2019,ppr_commercial_correct,38061004.15079787,38061004.150797874,7.450580596923828e-09,numeric_reproduction,True
EEZ_918,2019,ppr_functional_correct,38061004.150797874,38061004.150797874,0.0,numeric_reproduction,True
EEZ_918,2019,ppr_commercial_jensen,27105688.5477922,27105688.547792185,-1.4901161193847656e-08,numeric_reproduction,True
EEZ_918,2019,ppr_functional_jensen,31381596.30210026,31381596.302100286,2.60770320892334e-08,numeric_reproduction,True
EEZ_793,2019,total_catch_tonnes,87055.4164278193,87055.4164278193,0.0,numeric_reproduction,True
EEZ_793,2019,matched_catch_tonnes,87055.4164278193,87055.4164278193,0.0,numeric_reproduction,True
EEZ_793,2019,missing_tl_catch_tonnes,0.0,0.0,0.0,numeric_reproduction,True
EEZ_793,2019,catch_tl_coverage_fraction,1.0,1.0,0.0,numeric_reproduction,True
EEZ_793,2019,taxa_count,92.0,92.0,0.0,numeric_reproduction,True
EEZ_793,2019,matched_taxa_count,92.0,92.0,0.0,numeric_reproduction,True
EEZ_793,2019,ppr_species,37682483.74893091,37682483.74893091,0.0,numeric_reproduction,True
EEZ_793,2019,ppr_commercial_correct,37682483.748930894,37682483.748930894,0.0,numeric_reproduction,True
EEZ_793,2019,ppr_functional_correct,37682483.748930894,37682483.748930894,0.0,numeric_reproduction,True
EEZ_793,2019,ppr_commercial_jensen,26247375.507061515,26247375.507061515,0.0,numeric_reproduction,True
EEZ_793,2019,ppr_functional_jensen,32325468.175251145,32325468.175251145,0.0,numeric_reproduction,True
EEZ_214,2019,total_catch_tonnes,54410.016272012,54410.016272012,0.0,numeric_reproduction,True
EEZ_214,2019,matched_catch_tonnes,54410.016272012,54410.016272012,0.0,numeric_reproduction,True
EEZ_214,2019,missing_tl_catch_tonnes,0.0,0.0,0.0,numeric_reproduction,True
EEZ_214,2019,catch_tl_coverage_fraction,1.0,1.0,0.0,numeric_reproduction,True
EEZ_214,2019,taxa_count,80.0,80.0,0.0,numeric_reproduction,True
EEZ_214,2019,matched_taxa_count,80.0,80.0,0.0,numeric_reproduction,True
EEZ_214,2019,ppr_species,37213224.13606851,37213224.1360685,-7.450580596923828e-09,numeric_reproduction,True
EEZ_214,2019,ppr_commercial_correct,37213224.13606851,37213224.1360685,-7.450580596923828e-09,numeric_reproduction,True
EEZ_214,2019,ppr_functional_correct,37213224.1360685,37213224.1360685,0.0,numeric_reproduction,True
EEZ_214,2019,ppr_commercial_jensen,28029391.484373044,28029391.484373026,-1.862645149230957e-08,numeric_reproduction,True
EEZ_214,2019,ppr_functional_jensen,32421356.94376144,32421356.94376144,0.0,numeric_reproduction,True
EEZ_934,2019,total_catch_tonnes,65184.46302450699,65184.46302450699,0.0,numeric_reproduction,True
EEZ_934,2019,matched_catch_tonnes,65184.46302450699,65184.46302450699,0.0,numeric_reproduction,True
EEZ_934,2019,missing_tl_catch_tonnes,0.0,0.0,0.0,numeric_reproduction,True
EEZ_934,2019,catch_tl_coverage_fraction,1.0,1.0,0.0,numeric_reproduction,True
EEZ_934,2019,taxa_count,57.0,57.0,0.0,numeric_reproduction,True
EEZ_934,2019,matched_taxa_count,57.0,57.0,0.0,numeric_reproduction,True
EEZ_934,2019,ppr_species,36870962.78596789,36870962.78596789,0.0,numeric_reproduction,True
EEZ_934,2019,ppr_commercial_correct,36870962.78596789,36870962.78596789,0.0,numeric_reproduction,True
EEZ_934,2019,ppr_functional_correct,36870962.78596789,36870962.78596789,0.0,numeric_reproduction,True
EEZ_934,2019,ppr_commercial_jensen,24237547.092674963,24237547.09267497,7.450580596923828e-09,numeric_reproduction,True
EEZ_934,2019,ppr_functional_jensen,25986824.21651693,25986824.216516927,-3.725290298461914e-09,numeric_reproduction,True
EEZ_621,2019,total_catch_tonnes,14928.145180905802,14928.145180905802,0.0,numeric_reproduction,True
EEZ_621,2019,matched_catch_tonnes,14928.145180905802,14928.145180905802,0.0,numeric_reproduction,True
EEZ_621,2019,missing_tl_catch_tonnes,0.0,0.0,0.0,numeric_reproduction,True
EEZ_621,2019,catch_tl_coverage_fraction,1.0,1.0,0.0,numeric_reproduction,True
EEZ_621,2019,taxa_count,98.0,98.0,0.0,numeric_reproduction,True
EEZ_621,2019,matched_taxa_count,98.0,98.0,0.0,numeric_reproduction,True
EEZ_621,2019,ppr_species,34811066.00645102,34811066.00645102,0.0,numeric_reproduction,True
EEZ_621,2019,ppr_commercial_correct,34811066.00645101,34811066.00645101,0.0,numeric_reproduction,True
EEZ_621,2019,ppr_functional_correct,34811066.00645102,34811066.00645101,-7.450580596923828e-09,numeric_reproduction,True
EEZ_621,2019,ppr_commercial_jensen,32261921.518062312,32261921.5180623,-1.1175870895385742e-08,numeric_reproduction,True
EEZ_621,2019,ppr_functional_jensen,34151617.34439845,34151617.34439843,-1.4901161193847656e-08,numeric_reproduction,True
EEZ_246,2019,total_catch_tonnes,122751.58946063148,122751.58946063148,0.0,numeric_reproduction,True
EEZ_246,2019,matched_catch_tonnes,122751.58946063148,122751.58946063148,0.0,numeric_reproduction,True
EEZ_246,2019,missing_tl_catch_tonnes,0.0,0.0,0.0,numeric_reproduction,True
EEZ_246,2019,catch_tl_coverage_fraction,1.0,1.0,0.0,numeric_reproduction,True
EEZ_246,2019,taxa_count,43.0,43.0,0.0,numeric_reproduction,True
EEZ_246,2019,matched_taxa_count,43.0,43.0,0.0,numeric_reproduction,True
EEZ_246,2019,ppr_species,33509013.98870027,33509013.98870027,0.0,numeric_reproduction,True
EEZ_246,2019,ppr_commercial_correct,33509013.988700274,33509013.988700274,0.0,numeric_reproduction,True
EEZ_246,2019,ppr_functional_correct,33509013.98870027,33509013.988700278,7.450580596923828e-09,numeric_reproduction,True
EEZ_246,2019,ppr_commercial_jensen,30445812.05647732,30445812.056477334,1.4901161193847656e-08,numeric_reproduction,True
EEZ_246,2019,ppr_functional_jensen,30675380.581763048,30675380.581763033,-1.4901161193847656e-08,numeric_reproduction,True
EEZ_690,2019,total_catch_tonnes,18710.2372074836,18710.237207483602,3.637978807091713e-12,numeric_reproduction,True
EEZ_690,2019,matched_catch_tonnes,18710.2372074836,18710.237207483602,3.637978807091713e-12,numeric_reproduction,True
EEZ_690,2019,missing_tl_catch_tonnes,0.0,0.0,0.0,numeric_reproduction,True
EEZ_690,2019,catch_tl_coverage_fraction,1.0,1.0,0.0,numeric_reproduction,True
EEZ_690,2019,taxa_count,118.0,118.0,0.0,numeric_reproduction,True
EEZ_690,2019,matched_taxa_count,118.0,118.0,0.0,numeric_reproduction,True
EEZ_690,2019,ppr_species,32871376.210854456,32871376.210854456,0.0,numeric_reproduction,True
EEZ_690,2019,ppr_commercial_correct,32871376.21085445,32871376.21085445,0.0,numeric_reproduction,True
EEZ_690,2019,ppr_functional_correct,32871376.21085445,32871376.21085445,0.0,numeric_reproduction,True
EEZ_690,2019,ppr_commercial_jensen,27077113.811881226,27077113.811881233,7.450580596923828e-09,numeric_reproduction,True
EEZ_690,2019,ppr_functional_jensen,28959993.56859636,28959993.56859636,0.0,numeric_reproduction,True
EEZ_548,2019,total_catch_tonnes,19630.8612945896,19630.861294589602,3.637978807091713e-12,numeric_reproduction,True
EEZ_548,2019,matched_catch_tonnes,19630.8612945896,19630.861294589602,3.637978807091713e-12,numeric_reproduction,True
EEZ_548,2019,missing_tl_catch_tonnes,0.0,0.0,0.0,numeric_reproduction,True
EEZ_548,2019,catch_tl_coverage_fraction,1.0,1.0,0.0,numeric_reproduction,True
EEZ_548,2019,taxa_count,68.0,68.0,0.0,numeric_reproduction,True
EEZ_548,2019,matched_taxa_count,68.0,68.0,0.0,numeric_reproduction,True
EEZ_548,2019,ppr_species,32659015.20720978,32659015.20720979,7.450580596923828e-09,numeric_reproduction,True
EEZ_548,2019,ppr_commercial_correct,32659015.20720978,32659015.20720978,0.0,numeric_reproduction,True
EEZ_548,2019,ppr_functional_correct,32659015.207209785,32659015.207209785,0.0,numeric_reproduction,True
EEZ_548,2019,ppr_commercial_jensen,31019175.376190137,31019175.376190167,2.9802322387695312e-08,numeric_reproduction,True
EEZ_548,2019,ppr_functional_jensen,31340132.170963,31340132.170962982,-1.862645149230957e-08,numeric_reproduction,True
EEZ_434,2019,total_catch_tonnes,46065.4690766525,46065.4690766525,0.0,numeric_reproduction,True
EEZ_434,2019,matched_catch_tonnes,46065.4690766525,46065.4690766525,0.0,numeric_reproduction,True
EEZ_434,2019,missing_tl_catch_tonnes,0.0,0.0,0.0,numeric_reproduction,True
EEZ_434,2019,catch_tl_coverage_fraction,1.0,1.0,0.0,numeric_reproduction,True
EEZ_434,2019,taxa_count,147.0,147.0,0.0,numeric_reproduction,True
EEZ_434,2019,matched_taxa_count,147.0,147.0,0.0,numeric_reproduction,True
EEZ_434,2019,ppr_species,32589026.70186796,32589026.701867957,-3.725290298461914e-09,numeric_reproduction,True
EEZ_434,2019,ppr_commercial_correct,32589026.70186796,32589026.701867957,-3.725290298461914e-09,numeric_reproduction,True
EEZ_434,2019,ppr_functional_correct,32589026.70186796,32589026.701867957,-3.725290298461914e-09,numeric_reproduction,True
EEZ_434,2019,ppr_commercial_jensen,23407105.4909815,23407105.4909815,0.0,numeric_reproduction,True
EEZ_434,2019,ppr_functional_jensen,29149313.176975008,29149313.176975034,2.60770320892334e-08,numeric_reproduction,True
EEZ_528,2019,total_catch_tonnes,101104.7566313979,101104.7566313979,0.0,numeric_reproduction,True
EEZ_528,2019,matched_catch_tonnes,101104.7566313979,101104.7566313979,0.0,numeric_reproduction,True
EEZ_528,2019,missing_tl_catch_tonnes,0.0,0.0,0.0,numeric_reproduction,True
EEZ_528,2019,catch_tl_coverage_fraction,1.0,1.0,0.0,numeric_reproduction,True
EEZ_528,2019,taxa_count,182.0,182.0,0.0,numeric_reproduction,True
EEZ_528,2019,matched_taxa_count,182.0,182.0,0.0,numeric_reproduction,True
EEZ_528,2019,ppr_species,32412118.312102888,32412118.312102888,0.0,numeric_reproduction,True
EEZ_528,2019,ppr_commercial_correct,32412118.312102888,32412118.312102888,0.0,numeric_reproduction,True
EEZ_528,2019,ppr_functional_correct,32412118.312102884,32412118.312102884,0.0,numeric_reproduction,True
EEZ_528,2019,ppr_commercial_jensen,28372581.604711156,28372581.604711145,-1.1175870895385742e-08,numeric_reproduction,True
EEZ_528,2019,ppr_functional_jensen,29121670.551329825,29121670.551329833,7.450580596923828e-09,numeric_reproduction,True
EEZ_933,2019,total_catch_tonnes,55812.6906452632,55812.690645263196,-7.275957614183426e-12,numeric_reproduction,True
EEZ_933,2019,matched_catch_tonnes,55812.6906452632,55812.690645263196,-7.275957614183426e-12,numeric_reproduction,True
EEZ_933,2019,missing_tl_catch_tonnes,0.0,0.0,0.0,numeric_reproduction,True
EEZ_933,2019,catch_tl_coverage_fraction,1.0,1.0,0.0,numeric_reproduction,True
EEZ_933,2019,taxa_count,88.0,88.0,0.0,numeric_reproduction,True
EEZ_933,2019,matched_taxa_count,88.0,88.0,0.0,numeric_reproduction,True
EEZ_933,2019,ppr_species,31057514.96436029,31057514.964360286,-3.725290298461914e-09,numeric_reproduction,True
EEZ_933,2019,ppr_commercial_correct,31057514.96436029,31057514.96436029,0.0,numeric_reproduction,True
EEZ_933,2019,ppr_functional_correct,31057514.96436028,31057514.964360286,3.725290298461914e-09,numeric_reproduction,True
EEZ_933,2019,ppr_commercial_jensen,20349748.172774687,20349748.17277468,-7.450580596923828e-09,numeric_reproduction,True
EEZ_933,2019,ppr_functional_jensen,28131616.40013305,28131616.400133036,-1.4901161193847656e-08,numeric_reproduction,True
EEZ_647,2019,total_catch_tonnes,151771.4553513236,151771.4553513236,0.0,numeric_reproduction,True
EEZ_647,2019,matched_catch_tonnes,151771.4553513236,151771.4553513236,0.0,numeric_reproduction,True
EEZ_647,2019,missing_tl_catch_tonnes,0.0,0.0,0.0,numeric_reproduction,True
EEZ_647,2019,catch_tl_coverage_fraction,1.0,1.0,0.0,numeric_reproduction,True
EEZ_647,2019,taxa_count,40.0,40.0,0.0,numeric_reproduction,True
EEZ_647,2019,matched_taxa_count,40.0,40.0,0.0,numeric_reproduction,True
EEZ_647,2019,ppr_species,30470880.239130165,30470880.239130165,0.0,numeric_reproduction,True
EEZ_647,2019,ppr_commercial_correct,30470880.239130165,30470880.239130165,0.0,numeric_reproduction,True
EEZ_647,2019,ppr_functional_correct,30470880.23913017,30470880.239130165,-3.725290298461914e-09,numeric_reproduction,True
EEZ_647,2019,ppr_commercial_jensen,26641731.874007963,26641731.874007963,0.0,numeric_reproduction,True
EEZ_647,2019,ppr_functional_jensen,26908430.4472515,26908430.447251506,7.450580596923828e-09,numeric_reproduction,True
EEZ_393,2019,total_catch_tonnes,17808.098251388197,17808.098251388197,0.0,numeric_reproduction,True
EEZ_393,2019,matched_catch_tonnes,17808.098251388197,17808.098251388197,0.0,numeric_reproduction,True
EEZ_393,2019,missing_tl_catch_tonnes,0.0,0.0,0.0,numeric_reproduction,True
EEZ_393,2019,catch_tl_coverage_fraction,1.0,1.0,0.0,numeric_reproduction,True
EEZ_393,2019,taxa_count,29.0,29.0,0.0,numeric_reproduction,True
EEZ_393,2019,matched_taxa_count,29.0,29.0,0.0,numeric_reproduction,True
EEZ_393,2019,ppr_species,29495755.19813662,29495755.19813662,0.0,numeric_reproduction,True
EEZ_393,2019,ppr_commercial_correct,29495755.198136616,29495755.198136613,-3.725290298461914e-09,numeric_reproduction,True
EEZ_393,2019,ppr_functional_correct,29495755.198136616,29495755.198136616,0.0,numeric_reproduction,True
EEZ_393,2019,ppr_commercial_jensen,28111203.838282995,28111203.83828299,-3.725290298461914e-09,numeric_reproduction,True
EEZ_393,2019,ppr_functional_jensen,29214345.597610462,29214345.597610362,-1.0058283805847168e-07,numeric_reproduction,True
EEZ_952,2019,total_catch_tonnes,303382.62349392334,303382.62349392334,0.0,numeric_reproduction,True
EEZ_952,2019,matched_catch_tonnes,303382.62349392334,303382.62349392334,0.0,numeric_reproduction,True
EEZ_952,2019,missing_tl_catch_tonnes,0.0,0.0,0.0,numeric_reproduction,True
EEZ_952,2019,catch_tl_coverage_fraction,1.0,1.0,0.0,numeric_reproduction,True
EEZ_952,2019,taxa_count,67.0,67.0,0.0,numeric_reproduction,True
EEZ_952,2019,matched_taxa_count,67.0,67.0,0.0,numeric_reproduction,True
EEZ_952,2019,ppr_species,28957741.549752917,28957741.549752913,-3.725290298461914e-09,numeric_reproduction,True
EEZ_952,2019,ppr_commercial_correct,28957741.54975291,28957741.54975291,0.0,numeric_reproduction,True
EEZ_952,2019,ppr_functional_correct,28957741.549752902,28957741.54975291,7.450580596923828e-09,numeric_reproduction,True
EEZ_952,2019,ppr_commercial_jensen,27245483.3785698,27245483.37856975,-5.21540641784668e-08,numeric_reproduction,True
EEZ_952,2019,ppr_functional_jensen,27717386.731267262,27717386.731267262,0.0,numeric_reproduction,True
EEZ_903,2019,total_catch_tonnes,15335.9862376629,15335.9862376629,0.0,numeric_reproduction,True
EEZ_903,2019,matched_catch_tonnes,15335.9862376629,15335.9862376629,0.0,numeric_reproduction,True
EEZ_903,2019,missing_tl_catch_tonnes,0.0,0.0,0.0,numeric_reproduction,True
EEZ_903,2019,catch_tl_coverage_fraction,1.0,1.0,0.0,numeric_reproduction,True
EEZ_903,2019,taxa_count,187.0,187.0,0.0,numeric_reproduction,True
EEZ_903,2019,matched_taxa_count,187.0,187.0,0.0,numeric_reproduction,True
EEZ_903,2019,ppr_species,28287148.88364155,28287148.88364155,0.0,numeric_reproduction,True
EEZ_903,2019,ppr_commercial_correct,28287148.88364155,28287148.88364155,0.0,numeric_reproduction,True
EEZ_903,2019,ppr_functional_correct,28287148.883641552,28287148.88364155,-3.725290298461914e-09,numeric_reproduction,True
EEZ_903,2019,ppr_commercial_jensen,26410037.30568266,26410037.30568266,0.0,numeric_reproduction,True
EEZ_903,2019,ppr_functional_jensen,27236813.42580577,27236813.425805755,-1.4901161193847656e-08,numeric_reproduction,True
