year,raw_rows_selected,raw_filtered_tonnes,standardized_tonnes,difference_tonnes,reconciled,unit_id
2019,81,7591.6342411198,7591.6342411198,0.0,True,EEZ_008
1950,472,57588.5251550781,57588.5251550781,0.0,True,EEZ_012
1951,488,52315.6304975181,52315.6304975181,0.0,True,EEZ_012
1952,488,59116.5887486189,59116.5887486189,0.0,True,EEZ_012
1953,488,51933.1970996131,51933.1970996131,0.0,True,EEZ_012
1954,502,49982.8938053347,49982.8938053347,0.0,True,EEZ_012
1955,500,55479.7002203498,55479.7002203498,0.0,True,EEZ_012
1956,482,51706.9240443462,51706.924044346204,7.275957614183426e-12,True,EEZ_012
1957,499,51111.650558279696,51111.650558279696,0.0,True,EEZ_012
1958,498,46371.2221513869,46371.2221513869,0.0,True,EEZ_012
1959,486,49944.3179431565,49944.3179431565,0.0,True,EEZ_012
1960,493,54116.9629587248,54116.962958724806,7.275957614183426e-12,True,EEZ_012
1961,494,58546.8241104399,58546.8241104399,0.0,True,EEZ_012
1962,493,43468.3287992581,43468.328799258095,-7.275957614183426e-12,True,EEZ_012
1963,481,40525.4066901406,40525.4066901406,0.0,True,EEZ_012
1964,498,40396.2550168617,40396.2550168617,0.0,True,EEZ_012
1965,487,41539.8713174613,41539.8713174613,0.0,True,EEZ_012
1966,489,45039.2221411215,45039.2221411215,0.0,True,EEZ_012
1967,497,44880.3706401623,44880.3706401623,0.0,True,EEZ_012
1968,501,41350.9268690909,41350.9268690909,0.0,True,EEZ_012
1969,499,47311.2163506551,47311.2163506551,0.0,True,EEZ_012
1970,408,46949.7087036575,46949.7087036575,0.0,True,EEZ_012
1971,567,46443.149099650596,46443.149099650596,0.0,True,EEZ_012
1972,486,53179.9411564844,53179.941156484405,7.275957614183426e-12,True,EEZ_012
1973,573,58070.122402693,58070.122402693,0.0,True,EEZ_012
1974,577,64185.4075017889,64185.4075017889,0.0,True,EEZ_012
1975,582,68481.5560388952,68481.5560388952,0.0,True,EEZ_012
1976,576,66563.2564529496,66563.2564529496,0.0,True,EEZ_012
1977,577,78279.241088264,78279.241088264,0.0,True,EEZ_012
1978,576,67641.855641841,67641.855641841,0.0,True,EEZ_012
1979,584,75794.0910443847,75794.0910443847,0.0,True,EEZ_012
1980,586,89032.9860399454,89032.9860399454,0.0,True,EEZ_012
1981,595,99983.11286888999,99983.11286889,1.4551915228366852e-11,True,EEZ_012
1982,597,111676.08391996,111676.08391996,0.0,True,EEZ_012
1983,601,113143.0476401157,113143.0476401157,0.0,True,EEZ_012
1984,617,116420.1669126409,116420.1669126409,0.0,True,EEZ_012
1985,623,135870.6103256004,135870.6103256004,0.0,True,EEZ_012
1986,532,118812.8096664857,118812.8096664857,0.0,True,EEZ_012
1987,524,156509.2212433272,156509.2212433272,0.0,True,EEZ_012
1988,526,177673.4554679525,177673.4554679525,0.0,True,EEZ_012
1989,670,164945.8626138115,164945.8626138115,0.0,True,EEZ_012
1990,679,155199.2803317634,155199.2803317634,0.0,True,EEZ_012
1991,697,143128.2210707409,143128.2210707409,0.0,True,EEZ_012
1992,699,163746.4657082311,163746.4657082311,0.0,True,EEZ_012
1993,699,177759.3359874494,177759.3359874494,0.0,True,EEZ_012
1994,689,222220.95762941652,222220.9576294165,-2.9103830456733704e-11,True,EEZ_012
1995,737,181026.5168118315,181026.5168118315,0.0,True,EEZ_012
1996,751,155330.1833075055,155330.1833075055,0.0,True,EEZ_012
1997,756,170212.3198094947,170212.3198094947,0.0,True,EEZ_012
1998,775,174948.2984866753,174948.2984866753,0.0,True,EEZ_012
1999,762,190722.0248934557,190722.0248934557,0.0,True,EEZ_012
2000,760,206570.1910271792,206570.1910271792,0.0,True,EEZ_012
2001,781,234568.0408018162,234568.0408018162,0.0,True,EEZ_012
2002,788,239353.0409977381,239353.0409977381,0.0,True,EEZ_012
2003,745,254464.1541035903,254464.1541035903,0.0,True,EEZ_012
2004,662,230351.1818100095,230351.1818100095,0.0,True,EEZ_012
2005,680,261210.7064426768,261210.7064426768,0.0,True,EEZ_012
2006,677,289834.9656367616,289834.9656367616,0.0,True,EEZ_012
2007,844,292523.5559997707,292523.5559997707,0.0,True,EEZ_012
2008,794,283957.8712571779,283957.8712571779,0.0,True,EEZ_012
2009,827,272307.62765976833,272307.6276597683,-5.820766091346741e-11,True,EEZ_012
2010,800,241106.0054753482,241106.0054753482,0.0,True,EEZ_012
2011,859,244398.6580160253,244398.6580160253,0.0,True,EEZ_012
2012,792,244341.1860814545,244341.1860814545,0.0,True,EEZ_012
2013,795,243461.6380423485,243461.6380423485,0.0,True,EEZ_012
2014,799,237854.208661866,237854.208661866,0.0,True,EEZ_012
2015,786,236374.2512172953,236374.2512172953,0.0,True,EEZ_012
2016,789,241050.7511803149,241050.7511803149,0.0,True,EEZ_012
2017,759,240313.0233000337,240313.0233000337,0.0,True,EEZ_012
2018,758,254902.3843641936,254902.3843641936,0.0,True,EEZ_012
2019,776,236644.1563992205,236644.15639922052,2.9103830456733704e-11,True,EEZ_012
1950,32,751.739417,751.739417,0.0,True,EEZ_016
1951,102,740.7249603225,740.7249603225,0.0,True,EEZ_016
1952,102,729.564111744,729.564111744,0.0,True,EEZ_016
1953,102,718.2567512632,718.2567512632,0.0,True,EEZ_016
1954,102,706.8031788822,706.8031788822,0.0,True,EEZ_016
1955,102,695.2031156006,695.2031156006,0.0,True,EEZ_016
1956,147,1529.3724574258,1529.3724574258,0.0,True,EEZ_016
1957,146,2186.0802376377,2186.0802376377,0.0,True,EEZ_016
1958,161,2556.463056988,2556.463056988,0.0,True,EEZ_016
1959,165,2070.0191981029,2070.0191981028997,-4.547473508864641e-13,True,EEZ_016
1960,165,1112.1512611409,1112.1512611409,0.0,True,EEZ_016
1961,163,1438.2921595731,1438.2921595731,0.0,True,EEZ_016
1962,172,1163.7793696508,1163.7793696508,0.0,True,EEZ_016
1963,164,728.4524413357,728.4524413357,0.0,True,EEZ_016
1964,185,1845.685844772,1845.6858447719999,-2.2737367544323206e-13,True,EEZ_016
1965,188,1987.347951601,1987.347951601,0.0,True,EEZ_016
1966,196,3280.4850250987997,3280.4850250987997,0.0,True,EEZ_016
1967,200,1690.3325347313,1690.3325347313,0.0,True,EEZ_016
1968,198,2408.544323989,2408.544323989,0.0,True,EEZ_016
1969,216,2392.1622282592,2392.1622282592,0.0,True,EEZ_016
1970,231,1993.3412373907,1993.3412373907,0.0,True,EEZ_016
1971,220,1897.0729490318,1897.0729490318,0.0,True,EEZ_016
1972,225,1880.8381652629,1880.8381652629,0.0,True,EEZ_016
1973,239,6467.9599057079995,6467.959905708,9.094947017729282e-13,True,EEZ_016
1974,222,2202.5743842971,2202.5743842971,0.0,True,EEZ_016
1975,248,3106.8294467516,3106.8294467516,0.0,True,EEZ_016
1976,248,2483.5937585957,2483.5937585957,0.0,True,EEZ_016
1977,258,1205.3784380114,1205.3784380114,0.0,True,EEZ_016
1978,249,4164.637907425899,4164.6379074259,9.094947017729282e-13,True,EEZ_016
1979,245,2100.5096719773,2100.5096719773,0.0,True,EEZ_016
1980,259,1643.2723254984,1643.2723254984,0.0,True,EEZ_016
1981,255,1347.0768160455,1347.0768160455,0.0,True,EEZ_016
1982,272,2016.4030770594,2016.4030770594,0.0,True,EEZ_016
1983,232,2634.3138300702,2634.3138300702,0.0,True,EEZ_016
1984,224,2402.7813633133,2402.7813633133,0.0,True,EEZ_016
1985,232,4363.3626148143,4363.3626148143,0.0,True,EEZ_016
1986,228,3159.7247857853,3159.7247857853,0.0,True,EEZ_016
1987,234,5025.4618241005,5025.4618241005,0.0,True,EEZ_016
1988,243,5086.8683987800005,5086.8683987800005,0.0,True,EEZ_016
1989,91,1029.6877457564,1029.6877457564,0.0,True,EEZ_016
1990,292,1068.3816287596,1068.3816287596,0.0,True,EEZ_016
1991,389,1984.6836641979,1984.6836641979,0.0,True,EEZ_016
1992,252,2056.973214532,2056.973214532,0.0,True,EEZ_016
1993,403,677.8685389656,677.8685389656,0.0,True,EEZ_016
1994,314,3528.3366022091,3528.3366022091,0.0,True,EEZ_016
1995,271,4003.7210568741,4003.7210568741,0.0,True,EEZ_016
1996,289,3869.1166748359,3869.1166748358996,-4.547473508864641e-13,True,EEZ_016
1997,297,9228.4228473861,9228.4228473861,0.0,True,EEZ_016
1998,287,9075.4268578825,9075.4268578825,0.0,True,EEZ_016
1999,295,8024.0169647668,8024.0169647668,0.0,True,EEZ_016
2000,322,1655.581931982,1655.581931982,0.0,True,EEZ_016
2001,338,11412.8807346525,11412.880734652499,-1.8189894035458565e-12,True,EEZ_016
2002,380,11350.5704025621,11350.5704025621,0.0,True,EEZ_016
2003,296,8355.3189991288,8355.3189991288,0.0,True,EEZ_016
2004,295,7167.7981654196,7167.7981654196,0.0,True,EEZ_016
2005,314,5833.8997388876,5833.8997388876005,9.094947017729282e-13,True,EEZ_016
2006,306,8923.3912691258,8923.391269125801,1.8189894035458565e-12,True,EEZ_016
2007,304,12054.4873545709,12054.4873545709,0.0,True,EEZ_016
2008,348,9130.1797431964,9130.1797431964,0.0,True,EEZ_016
2009,393,13962.9516856576,13962.951685657601,1.8189894035458565e-12,True,EEZ_016
2010,403,14871.2806514363,14871.2806514363,0.0,True,EEZ_016
2011,395,11166.0770949896,11166.0770949896,0.0,True,EEZ_016
2012,420,14445.2158469237,14445.2158469237,0.0,True,EEZ_016
2013,411,12071.4723426299,12071.4723426299,0.0,True,EEZ_016
2014,407,8122.9855190086,8122.9855190086,0.0,True,EEZ_016
2015,407,5842.2417170673,5842.2417170673,0.0,True,EEZ_016
2016,406,6460.0363205365,6460.0363205365,0.0,True,EEZ_016
2017,460,6120.7386465684,6120.7386465684,0.0,True,EEZ_016
2018,468,6760.4226335864,6760.4226335864,0.0,True,EEZ_016
2019,405,5598.6723460216,5598.6723460216,0.0,True,EEZ_016
1950,442,186375.5749921838,186375.5749921838,0.0,True,EEZ_024
1951,446,234643.9028472574,234643.90284725738,-2.9103830456733704e-11,True,EEZ_024
1952,433,206503.8888153996,206503.8888153996,0.0,True,EEZ_024
1953,442,285431.2189529959,285431.2189529959,0.0,True,EEZ_024
1954,461,324003.7238836175,324003.7238836175,0.0,True,EEZ_024
1955,464,353489.7785173187,353489.7785173187,0.0,True,EEZ_024
1956,472,490955.3902880114,490955.39028801135,-5.820766091346741e-11,True,EEZ_024
1957,502,464404.379960315,464404.379960315,0.0,True,EEZ_024
1958,590,349293.6622177389,349293.66221773886,-5.820766091346741e-11,True,EEZ_024
1959,603,353520.4268124207,353520.4268124207,0.0,True,EEZ_024
1960,575,353702.1431614983,353702.1431614983,0.0,True,EEZ_024
1961,641,360884.1100102239,360884.11001022387,-5.820766091346741e-11,True,EEZ_024
1962,701,422005.365601697,422005.365601697,0.0,True,EEZ_024
1963,713,419635.8005863381,419635.8005863381,0.0,True,EEZ_024
1964,717,576785.4159164969,576785.4159164969,0.0,True,EEZ_024
1965,703,488605.81732112763,488605.81732112763,0.0,True,EEZ_024
1966,732,596021.176445416,596021.176445416,0.0,True,EEZ_024
1967,830,616787.8804179366,616787.8804179366,0.0,True,EEZ_024
1968,838,616069.2970463962,616069.2970463962,0.0,True,EEZ_024
1969,850,719539.6679675858,719539.6679675858,0.0,True,EEZ_024
1970,838,669629.8924104125,669629.8924104125,0.0,True,EEZ_024
1971,833,689525.1133570153,689525.1133570153,0.0,True,EEZ_024
1972,846,1004737.5835405518,1004737.5835405518,0.0,True,EEZ_024
1973,845,1008851.7458204374,1008851.7458204374,0.0,True,EEZ_024
1974,887,866840.4269580193,866840.4269580193,0.0,True,EEZ_024
1975,842,581634.858675149,581634.858675149,0.0,True,EEZ_024
1976,840,460911.9406892922,460911.9406892922,0.0,True,EEZ_024
1977,905,443068.1691919768,443068.1691919768,0.0,True,EEZ_024
1978,983,558481.5779264682,558481.5779264682,0.0,True,EEZ_024
1979,1075,486589.1579187553,486589.1579187553,0.0,True,EEZ_024
1980,991,409926.7109953052,409926.7109953052,0.0,True,EEZ_024
1981,979,568748.9674882028,568748.9674882028,0.0,True,EEZ_024
1982,1041,562186.8776449302,562186.8776449302,0.0,True,EEZ_024
1983,949,604744.4918005125,604744.4918005125,0.0,True,EEZ_024
1984,965,541040.7377430603,541040.7377430603,0.0,True,EEZ_024
1985,972,399980.0390963001,399980.0390963001,0.0,True,EEZ_024
1986,984,392516.8506161354,392516.8506161354,0.0,True,EEZ_024
1987,981,372026.7562529311,372026.7562529311,0.0,True,EEZ_024
1988,961,841803.9384634407,841803.9384634407,0.0,True,EEZ_024
1989,935,878401.2620704902,878401.2620704902,0.0,True,EEZ_024
1990,933,631107.9242021879,631107.9242021879,0.0,True,EEZ_024
1991,870,736385.7064803623,736385.7064803622,-1.1641532182693481e-10,True,EEZ_024
1992,823,642966.5626565804,642966.5626565805,1.1641532182693481e-10,True,EEZ_024
1993,797,657165.1135439972,657165.1135439972,0.0,True,EEZ_024
1994,789,656633.9206526635,656633.9206526633,-1.1641532182693481e-10,True,EEZ_024
1995,781,583461.1831123022,583461.1831123022,0.0,True,EEZ_024
1996,809,612688.2774580307,612688.2774580307,0.0,True,EEZ_024
1997,809,610773.0182720913,610773.0182720913,0.0,True,EEZ_024
1998,1175,698563.8590889712,698563.8590889712,0.0,True,EEZ_024
1999,1236,718508.1324776199,718508.1324776199,0.0,True,EEZ_024
2000,1168,816138.4434179001,816138.4434179001,0.0,True,EEZ_024
2001,1222,803817.3518703292,803817.3518703292,0.0,True,EEZ_024
2002,1199,686656.9050071891,686656.9050071891,0.0,True,EEZ_024
2003,1329,602754.6432602745,602754.6432602745,0.0,True,EEZ_024
2004,1138,604538.6108323038,604538.6108323038,0.0,True,EEZ_024
2005,1133,599650.7642175711,599650.7642175711,0.0,True,EEZ_024
2006,1084,629092.5524944935,629092.5524944935,0.0,True,EEZ_024
2007,1212,748730.897708439,748730.897708439,0.0,True,EEZ_024
2008,1172,726547.397776004,726547.397776004,0.0,True,EEZ_024
2009,1211,666657.9028814746,666657.9028814746,0.0,True,EEZ_024
2010,1262,637267.104048461,637267.104048461,0.0,True,EEZ_024
2011,1199,681313.3511006802,681313.3511006802,0.0,True,EEZ_024
2012,1226,706358.965005104,706358.965005104,0.0,True,EEZ_024
2013,1286,711953.0397594771,711953.0397594771,0.0,True,EEZ_024
2014,1315,758466.7687445859,758466.7687445859,0.0,True,EEZ_024
2015,1052,743809.3838980858,743809.3838980858,0.0,True,EEZ_024
2016,1186,759078.9345941703,759078.9345941703,0.0,True,EEZ_024
2017,1179,786482.7366466499,786482.7366466499,0.0,True,EEZ_024
2018,1496,724619.2131852184,724619.2131852184,0.0,True,EEZ_024
2019,1429,619737.0070171057,619737.0070171057,0.0,True,EEZ_024
1950,102,1429.1236356865,1429.1236356865,0.0,True,EEZ_028
1951,123,1407.4908993317001,1407.4908993317001,0.0,True,EEZ_028
1952,124,1402.2149564336,1402.2149564336,0.0,True,EEZ_028
1953,125,1368.4434955035001,1368.4434955035,-2.2737367544323206e-13,True,EEZ_028
1954,125,1382.0777634311,1382.0777634311,0.0,True,EEZ_028
1955,126,1434.4468313619,1434.4468313619,0.0,True,EEZ_028
1956,123,1477.0210311482,1477.0210311481999,-2.2737367544323206e-13,True,EEZ_028
1957,130,1873.4177567899,1873.4177567899,0.0,True,EEZ_028
1958,130,2284.3688820422,2284.3688820422,0.0,True,EEZ_028
1959,131,2066.9849708962,2066.9849708962,0.0,True,EEZ_028
1960,132,1812.7717297772,1812.7717297771999,-2.2737367544323206e-13,True,EEZ_028
1961,140,2130.2672648074,2130.2672648074,0.0,True,EEZ_028
1962,147,2302.0027387233,2302.0027387233,0.0,True,EEZ_028
1963,163,2242.2021787193,2242.2021787193,0.0,True,EEZ_028
1964,173,2097.5458685988,2097.5458685988,0.0,True,EEZ_028
1965,179,2181.7293253935,2181.7293253935,0.0,True,EEZ_028
1966,182,2421.4744030741,2421.4744030741,0.0,True,EEZ_028
1967,185,2931.7730304394,2931.7730304394,0.0,True,EEZ_028
1968,180,2208.3896725428,2208.3896725428,0.0,True,EEZ_028
1969,174,2151.2225425423,2151.2225425423,0.0,True,EEZ_028
1970,175,2067.2262699764,2067.2262699764,0.0,True,EEZ_028
1971,189,2070.1923320332,2070.1923320332,0.0,True,EEZ_028
1972,192,2677.8061893426,2677.8061893426,0.0,True,EEZ_028
1973,196,2901.9164257941,2901.9164257941,0.0,True,EEZ_028
1974,203,3044.7907129769,3044.7907129769,0.0,True,EEZ_028
1975,218,3371.4815404686,3371.4815404685996,-4.547473508864641e-13,True,EEZ_028
1976,224,2943.3148906103,2943.3148906103,0.0,True,EEZ_028
1977,197,3388.1527282228,3388.1527282228,0.0,True,EEZ_028
1978,211,3435.0967172672,3435.0967172672,0.0,True,EEZ_028
1979,216,2472.535116515,2472.535116515,0.0,True,EEZ_028
1980,203,3656.9449034141,3656.9449034141003,4.547473508864641e-13,True,EEZ_028
1981,220,3412.6381503249,3412.6381503249,0.0,True,EEZ_028
1982,111,2036.7036568274,2036.7036568274002,2.2737367544323206e-13,True,EEZ_028
1983,111,2142.0251275427,2142.0251275427,0.0,True,EEZ_028
1984,122,2527.8552823375,2527.8552823375,0.0,True,EEZ_028
1985,119,3729.4765880456,3729.4765880456002,4.547473508864641e-13,True,EEZ_028
1986,110,3692.6273174645,3692.6273174645,0.0,True,EEZ_028
1987,109,2889.5492835418,2889.5492835418,0.0,True,EEZ_028
1988,110,2259.0072718318,2259.0072718318,0.0,True,EEZ_028
1989,110,1751.4844752545,1751.4844752545,0.0,True,EEZ_028
1990,108,1686.9009747145,1686.9009747145,0.0,True,EEZ_028
1991,107,1815.3847192333,1815.3847192332998,-2.2737367544323206e-13,True,EEZ_028
1992,107,2068.9400289131,2068.9400289131,0.0,True,EEZ_028
1993,114,2244.7367636749,2244.7367636749,0.0,True,EEZ_028
1994,121,2114.6772189612,2114.6772189611997,-4.547473508864641e-13,True,EEZ_028
1995,105,2178.5064067075,2178.5064067075,0.0,True,EEZ_028
1996,122,3377.4719207893,3377.4719207893,0.0,True,EEZ_028
1997,121,4034.9098388051,4034.9098388050998,-4.547473508864641e-13,True,EEZ_028
1998,120,3691.3758128328,3691.3758128328,0.0,True,EEZ_028
1999,119,3538.4068594330997,3538.4068594330997,0.0,True,EEZ_028
2000,91,2324.4951122962,2324.4951122962,0.0,True,EEZ_028
2001,92,2158.5533465333,2158.5533465333,0.0,True,EEZ_028
2002,80,2767.9826161901,2767.9826161901,0.0,True,EEZ_028
2003,88,2976.7124387945,2976.7124387945,0.0,True,EEZ_028
2004,81,2838.1517897698,2838.1517897698,0.0,True,EEZ_028
2005,89,3354.4466675238,3354.4466675238,0.0,True,EEZ_028
2006,79,3405.0691278550003,3405.069127855,-4.547473508864641e-13,True,EEZ_028
2007,82,3355.4027274418,3355.4027274418,0.0,True,EEZ_028
2008,90,3863.4632927099,3863.4632927099,0.0,True,EEZ_028
2009,94,2783.1883242565,2783.1883242565,0.0,True,EEZ_028
2010,93,2772.3700963774,2772.3700963774,0.0,True,EEZ_028
2011,93,3348.5449175607,3348.5449175607,0.0,True,EEZ_028
2012,88,7067.0491840678,7067.0491840678005,9.094947017729282e-13,True,EEZ_028
2013,88,5650.2438693344,5650.2438693344,0.0,True,EEZ_028
2014,88,3789.1917332643,3789.1917332643,0.0,True,EEZ_028
2015,89,3754.318094671,3754.318094671,0.0,True,EEZ_028
2016,86,3754.318094659,3754.318094659,0.0,True,EEZ_028
2017,83,3754.318094693,3754.318094693,0.0,True,EEZ_028
2018,81,3754.318094659,3754.318094659,0.0,True,EEZ_028
2019,80,3754.318094694,3754.3180946939997,-4.547473508864641e-13,True,EEZ_028
1950,137,69897.8921443685,69897.8921443685,0.0,True,EEZ_032
1951,143,110105.5530713513,110105.5530713513,0.0,True,EEZ_032
1952,139,118820.2298846081,118820.2298846081,0.0,True,EEZ_032
1953,149,118890.4112338626,118890.4112338626,0.0,True,EEZ_032
1954,166,124916.781007748,124916.78100774801,1.4551915228366852e-11,True,EEZ_032
1955,170,131842.39747520752,131842.3974752075,-2.9103830456733704e-11,True,EEZ_032
1956,170,127389.4560187312,127389.4560187312,0.0,True,EEZ_032
1957,172,144902.8483795525,144902.8483795525,0.0,True,EEZ_032
1958,194,138524.2042766677,138524.2042766677,0.0,True,EEZ_032
1959,243,138074.9739877438,138074.97398774378,-2.9103830456733704e-11,True,EEZ_032
1960,261,160635.3807387492,160635.3807387492,0.0,True,EEZ_032
1961,264,158276.8216003258,158276.82160032578,-2.9103830456733704e-11,True,EEZ_032
1962,271,166726.8605129597,166726.8605129597,0.0,True,EEZ_032
1963,262,178783.5029459392,178783.5029459392,0.0,True,EEZ_032
1964,319,295739.8712635738,295739.8712635738,0.0,True,EEZ_032
1965,321,331365.0982620941,331365.0982620941,0.0,True,EEZ_032
1966,356,410744.6205718692,410744.6205718692,0.0,True,EEZ_032
1967,297,484030.179733434,484030.179733434,0.0,True,EEZ_032
1968,291,508495.9314186013,508495.9314186013,0.0,True,EEZ_032
1969,274,431879.7062561594,431879.7062561594,0.0,True,EEZ_032
1970,298,299644.7533304536,299644.7533304536,0.0,True,EEZ_032
1971,298,325469.0443414763,325469.0443414763,0.0,True,EEZ_032
1972,286,336409.7742490883,336409.7742490883,0.0,True,EEZ_032
1973,289,437782.03311961034,437782.03311961034,0.0,True,EEZ_032
1974,289,444927.7845306527,444927.7845306527,0.0,True,EEZ_032
1975,317,310130.7246277518,310130.7246277518,0.0,True,EEZ_032
1976,347,433305.0339911962,433305.0339911962,0.0,True,EEZ_032
1977,354,630685.5454255404,630685.5454255404,0.0,True,EEZ_032
1978,324,884747.4763477031,884747.4763477031,0.0,True,EEZ_032
1979,357,972801.3588768688,972801.3588768688,0.0,True,EEZ_032
1980,378,654657.4345128828,654657.4345128828,0.0,True,EEZ_032
1981,371,584259.5802528394,584259.5802528394,0.0,True,EEZ_032
1982,352,792088.3964084627,792088.3964084627,0.0,True,EEZ_032
1983,386,730826.725079262,730826.7250792619,-1.1641532182693481e-10,True,EEZ_032
1984,379,572732.0911372334,572732.0911372334,0.0,True,EEZ_032
1985,406,731391.3114627221,731391.3114627221,0.0,True,EEZ_032
1986,414,787559.1913850136,787559.1913850136,0.0,True,EEZ_032
1987,495,986629.0009683381,986629.0009683381,0.0,True,EEZ_032
1988,457,1160603.5443662913,1160603.5443662913,0.0,True,EEZ_032
1989,449,1143614.79935013,1143614.79935013,0.0,True,EEZ_032
1990,463,1191536.7967486428,1191536.7967486428,0.0,True,EEZ_032
1991,447,1400713.816222091,1400713.816222091,0.0,True,EEZ_032
1992,444,1502943.4284138102,1502943.4284138102,0.0,True,EEZ_032
1993,399,1696465.6396650625,1696465.6396650625,0.0,True,EEZ_032
1994,362,1529655.973753578,1529655.973753578,0.0,True,EEZ_032
1995,369,1799381.1895670872,1799381.1895670875,2.3283064365386963e-10,True,EEZ_032
1996,398,1890650.2624377273,1890650.2624377273,0.0,True,EEZ_032
1997,391,2038466.084659292,2038466.0846592917,-2.3283064365386963e-10,True,EEZ_032
1998,393,1711272.7009049756,1711272.7009049756,0.0,True,EEZ_032
1999,394,1609278.2322778604,1609278.2322778604,0.0,True,EEZ_032
2000,395,1395520.0513195046,1395520.0513195046,0.0,True,EEZ_032
2001,430,1461985.2443892972,1461985.2443892972,0.0,True,EEZ_032
2002,403,1399081.8213756748,1399081.8213756748,0.0,True,EEZ_032
2003,385,1324682.137797725,1324682.137797725,0.0,True,EEZ_032
2004,404,1365109.2268055992,1365109.2268055992,0.0,True,EEZ_032
2005,393,1302688.6106996238,1302688.6106996238,0.0,True,EEZ_032
2006,399,1657048.1517865034,1657048.1517865034,0.0,True,EEZ_032
2007,386,1605912.9440658141,1605912.9440658141,0.0,True,EEZ_032
2008,391,1761059.4370052102,1761059.4370052104,2.3283064365386963e-10,True,EEZ_032
2009,436,1362285.9533923555,1362285.9533923555,0.0,True,EEZ_032
2010,444,1252640.7401936126,1252640.7401936126,0.0,True,EEZ_032
2011,472,1124830.2830015474,1124830.2830015474,0.0,True,EEZ_032
2012,486,1225249.1233288527,1225249.1233288527,0.0,True,EEZ_032
2013,459,1505817.6024188374,1505817.6024188374,0.0,True,EEZ_032
2014,485,1718024.5235007561,1718024.5235007561,0.0,True,EEZ_032
2015,339,1687422.969723494,1687422.9697234938,-2.3283064365386963e-10,True,EEZ_032
2016,355,1245644.0891279331,1245644.0891279331,0.0,True,EEZ_032
2017,642,1432648.725954551,1432648.725954551,0.0,True,EEZ_032
2018,649,1466586.6625701971,1466586.6625701971,0.0,True,EEZ_032
2019,695,1455579.1588488943,1455579.1588488943,0.0,True,EEZ_032
1950,1622,69180.6894996951,69180.6894996951,0.0,True,EEZ_036
1951,1626,73555.6903546326,73555.6903546326,0.0,True,EEZ_036
1952,1672,80195.1852117648,80195.1852117648,0.0,True,EEZ_036
1953,1706,88535.7512940138,88535.7512940138,0.0,True,EEZ_036
1954,1715,99456.8374175964,99456.8374175964,0.0,True,EEZ_036
1955,1730,93237.7806062396,93237.7806062396,0.0,True,EEZ_036
1956,1729,98242.5478653986,98242.5478653986,0.0,True,EEZ_036
1957,1719,109983.1747463098,109983.1747463098,0.0,True,EEZ_036
1958,1725,109209.5762415236,109209.5762415236,0.0,True,EEZ_036
1959,1723,120396.1769211103,120396.1769211103,0.0,True,EEZ_036
1960,1797,123134.9953359387,123134.9953359387,0.0,True,EEZ_036
1961,1817,148290.8622245475,148290.8622245475,0.0,True,EEZ_036
1962,1817,154157.7227416749,154157.7227416749,0.0,True,EEZ_036
1963,1836,169286.4257074949,169286.4257074949,0.0,True,EEZ_036
1964,1877,168361.511049684,168361.511049684,0.0,True,EEZ_036
1965,1913,186837.5118797781,186837.5118797781,0.0,True,EEZ_036
1966,1928,197671.1254065866,197671.1254065866,0.0,True,EEZ_036
1967,1912,197715.6051638446,197715.6051638446,0.0,True,EEZ_036
1968,1951,213155.4007382292,213155.4007382292,0.0,True,EEZ_036
1969,2005,217906.886848353,217906.886848353,0.0,True,EEZ_036
1970,2105,253107.2644491023,253107.2644491023,0.0,True,EEZ_036
1971,2106,308073.4345164421,308073.4345164421,0.0,True,EEZ_036
1972,2108,313201.6442373764,313201.6442373764,0.0,True,EEZ_036
1973,2137,328768.753617691,328768.753617691,0.0,True,EEZ_036
1974,2154,354670.840435748,354670.840435748,0.0,True,EEZ_036
1975,2222,263781.590305112,263781.590305112,0.0,True,EEZ_036
1976,2187,291277.8391808511,291277.8391808511,0.0,True,EEZ_036
1977,2282,340938.0218947604,340938.0218947604,0.0,True,EEZ_036
1978,2347,349882.3978843931,349882.3978843931,0.0,True,EEZ_036
1979,2091,332155.8958815034,332155.8958815034,0.0,True,EEZ_036
1980,2109,301034.2835765452,301034.2835765452,0.0,True,EEZ_036
1981,2128,402433.0336668217,402433.0336668217,0.0,True,EEZ_036
1982,2120,417628.03968971263,417628.03968971263,0.0,True,EEZ_036
1983,2161,419670.6861994219,419670.6861994219,0.0,True,EEZ_036
1984,2191,404381.2390658141,404381.2390658141,0.0,True,EEZ_036
1985,2282,404593.3727633534,404593.3727633534,0.0,True,EEZ_036
1986,2300,388635.8468702635,388635.8468702635,0.0,True,EEZ_036
1987,2238,420997.8223405874,420997.8223405874,0.0,True,EEZ_036
1988,2415,438766.9993686975,438766.9993686975,0.0,True,EEZ_036
1989,2453,428671.2926472724,428671.2926472724,0.0,True,EEZ_036
1990,3316,422921.6385280086,422921.6385280086,0.0,True,EEZ_036
1991,3375,451125.781466747,451125.781466747,0.0,True,EEZ_036
1992,3275,427486.912922618,427486.912922618,0.0,True,EEZ_036
1993,3277,469660.8748374046,469660.8748374046,0.0,True,EEZ_036
1994,3445,458230.4942420506,458230.4942420506,0.0,True,EEZ_036
1995,3478,519210.641095571,519210.641095571,0.0,True,EEZ_036
