unit_id,ecosystem,region_type,year,method,model,default_model,catch_tonnes,landings_tonnes,discards_tonnes,discard_catch_percent,covered_catch_percent,covered_discard_percent,ppr_total_tC,ppr_landings_tC,ppr_discards_tC,discard_share_of_total_ppr_percent,increase_over_landings_only_percent,npp_ensemble_2019_tC,ppr_total_over_npp_percent,ppr_landings_over_npp_percent,discard_contribution_npp_percentage_points,status
LME_013,Humboldt Current,LME,2019,sym_WithEgestion_asPP,13_2_Northern_Humboldt_Current_(1995-1998),True,7390380.680601613,7166264.971576691,224115.70902492182,3.0325326760661224,98.5389349341881,98.0172245717995,102003749.99247321,98447418.43047494,3556331.5619982854,3.486471391748543,3.6124172870107514,681766691.405465,14.96167989406934,14.440045204837618,0.5216346892317212,available
LME_013,Humboldt Current,LME,2019,sym_WithEgestion_asDC,13_2_Northern_Humboldt_Current_(1995-1998),True,7390380.680601613,7166264.971576691,224115.70902492182,3.0325326760661224,98.5389349341881,98.0172245717995,108732836.0678049,104949456.86862266,3783379.1991822585,3.4795185484014914,3.6049535767663383,681766691.405465,15.948687056513672,15.393749532155773,0.554937524357901,available
LME_013,Humboldt Current,LME,2019,MC_new_GE,13_2_Northern_Humboldt_Current_(1995-1998),True,7390380.680601613,7166264.971576691,224115.70902492182,3.0325326760661224,98.5389349341881,98.0172245717995,2089016270.683833,2008943562.3011935,80072708.38263954,3.833034213583602,3.985811741317327,681766691.405465,306.4121930593759,294.6673088648182,11.744884194557716,available
LME_013,Humboldt Current,LME,2019,MC_new_TE_EEfix,13_2_Northern_Humboldt_Current_(1995-1998),True,7390380.680601613,7166264.971576691,224115.70902492182,3.0325326760661224,98.5389349341881,98.0172245717995,475291136.2353421,460919977.89324045,14371158.342101652,3.023653766390822,3.1179291485235514,681766691.405465,69.71463144606366,67.60670236661927,2.107929079444384,available
LME_028,Guinea Current,LME,2019,SPPR_1986,28_646_Guinea_(1998),True,4469154.981144244,3709057.678893404,760097.3022508398,17.007629081062458,98.65598496818818,96.95104125242669,80228649.1136714,66819466.7779038,13409182.335767612,16.713708237526106,20.067778122709935,712813213.8828055,11.255213504903109,9.374049958182969,1.8811635467201417,available
LME_028,Guinea Current,LME,2019,SPPR_1995_TE0.1,28_646_Guinea_(1998),True,4469154.981144244,3709057.678893404,760097.3022508398,17.007629081062458,98.65598496818818,96.95104125242669,245778253.40498015,201182544.92871028,44595708.476269856,18.144692566753434,22.166788123727382,712813213.8828055,34.480036090547124,28.223739545011714,6.256296545535405,available
LME_028,Guinea Current,LME,2019,SPPR_1995_TEmean,28_646_Guinea_(1998),True,4469154.981144244,3709057.678893404,760097.3022508398,17.007629081062458,98.65598496818818,96.95104125242669,137652214.87058076,112274627.92659251,25377586.943988256,18.43601787871558,22.60313608928693,712813213.8828055,19.31111996658529,15.750918436965415,3.5602015296198783,available
LME_028,Guinea Current,LME,2019,Ulanowicz_globalTEmean,28_646_Guinea_(1998),True,4469154.981144244,3709057.678893404,760097.3022508398,17.007629081062458,98.65598496818818,96.95104125242669,747883000.9161854,629957560.1769919,117925440.73919341,15.767899603912673,18.719584967924067,712813213.8828055,104.91991258724697,88.37624610597695,16.54366648127004,available
LME_028,Guinea Current,LME,2019,Ulanowicz_TE,28_646_Guinea_(1998),True,4469154.981144244,3709057.678893404,760097.3022508398,17.007629081062458,98.65598496818818,96.95104125242669,1645784267.9762008,1495239409.3731735,150544858.60302752,9.147302081587554,10.068277873048983,712813213.8828055,230.88576865899492,209.76594993636127,21.119818722633667,available
LME_028,Guinea Current,LME,2019,EwE_TE_noEE,28_646_Guinea_(1998),True,4469154.981144244,3709057.678893404,760097.3022508398,17.007629081062458,98.65598496818818,96.95104125242669,1952718686.6362257,1754830551.4617455,197888135.1744803,10.13398071769183,11.276766010806153,712813213.8828055,273.9453546321708,246.18378521673415,27.761569415436696,available
LME_028,Guinea Current,LME,2019,EwE_TE_EE,28_646_Guinea_(1998),True,4469154.981144244,3709057.678893404,760097.3022508398,17.007629081062458,98.65598496818818,96.95104125242669,1443291352.2717414,1268592004.811597,174699347.46014428,12.104232952353481,13.771121589725727,712813213.8828055,202.4781982379236,177.96976544547726,24.508432792446357,available
LME_028,Guinea Current,LME,2019,new_GE,28_646_Guinea_(1998),True,4469154.981144244,3709057.678893404,760097.3022508398,17.007629081062458,98.65598496818818,96.95104125242669,1176656737.831703,1030865339.1749792,145791398.65672365,12.390308402549273,14.142623009655484,712813213.8828055,165.07223981192337,144.61928021223034,20.452959599693028,available
LME_028,Guinea Current,LME,2019,new_WithEgestion,28_646_Guinea_(1998),True,4469154.981144244,3709057.678893404,760097.3022508398,17.007629081062458,98.65598496818818,96.95104125242669,381293532.2061573,330170589.0910943,51122943.11506299,13.407765618070306,15.483796802070136,712813213.8828055,53.49136699208921,46.31936987988807,7.171997112201146,available
LME_028,Guinea Current,LME,2019,sym_GE_asPP,28_646_Guinea_(1998),True,4469154.981144244,3709057.678893404,760097.3022508398,17.007629081062458,98.65598496818818,96.95104125242669,1176656737.831703,1030865339.1749792,145791398.65672365,12.390308402549273,14.142623009655484,712813213.8828055,165.07223981192337,144.61928021223034,20.452959599693028,available
LME_028,Guinea Current,LME,2019,sym_GE_asDC,28_646_Guinea_(1998),True,4469154.981144244,3709057.678893404,760097.3022508398,17.007629081062458,98.65598496818818,96.95104125242669,1177464657.768385,1031569101.6861931,145895556.08219182,12.390652672217229,14.1430715444765,712813213.8828055,165.18558225857657,144.71801049633666,20.467571762239906,available
LME_028,Guinea Current,LME,2019,sym_WithEgestion_asPP,28_646_Guinea_(1998),True,4469154.981144244,3709057.678893404,760097.3022508398,17.007629081062458,98.65598496818818,96.95104125242669,381293532.2061573,330170589.0910943,51122943.11506299,13.407765618070306,15.483796802070136,712813213.8828055,53.49136699208921,46.31936987988807,7.171997112201146,available
LME_028,Guinea Current,LME,2019,MC_new_GE,28_646_Guinea_(1998),True,4469154.981144244,3709057.678893404,760097.3022508398,17.007629081062458,98.65598496818818,96.95104125242669,1309624180.0789738,1148495925.5176692,161128254.56130466,12.303396425651533,14.029501627415723,712813213.8828055,183.72613674559219,161.12158180424737,22.60455494134484,available
LME_032,Arabian Sea,LME,2019,SPPR_1986,32_1_Arabian_Sea_off_Karnataka_(2000),True,5436428.793803818,5223696.11927323,212732.6745305873,3.9130959421937037,98.80691183486056,99.10958792337227,63481530.3598655,60989827.6266361,2491702.7332294025,3.9250829636657825,4.085439867912006,1599715112.5364206,3.968302222213346,3.8125430677424794,0.1557591544708667,available
LME_032,Arabian Sea,LME,2019,SPPR_1995_TE0.1,32_1_Arabian_Sea_off_Karnataka_(2000),True,5436428.793803818,5223696.11927323,212732.6745305873,3.9130959421937037,98.80691183486056,99.10958792337227,360469999.3647279,347364926.52600455,13105072.838723395,3.6355516025796986,3.772710437345297,1599715112.5364206,22.53338713498721,21.714174217885695,0.819212917101515,available
LME_032,Arabian Sea,LME,2019,SPPR_1995_TEmean,32_1_Arabian_Sea_off_Karnataka_(2000),True,5436428.793803818,5223696.11927323,212732.6745305873,3.9130959421937037,98.80691183486056,99.10958792337227,42449588.75245018,40895384.2055109,1554204.5469392864,3.66129470889062,3.8004400181912166,1599715112.5364206,2.6535717778613996,2.5564166947619453,0.09715508309945417,available
LME_032,Arabian Sea,LME,2019,Ulanowicz_globalTEmean,32_1_Arabian_Sea_off_Karnataka_(2000),True,5436428.793803818,5223696.11927323,212732.6745305873,3.9130959421937037,98.80691183486056,99.10958792337227,137068585.8002342,131857453.28068744,5211132.519546747,3.801843062086837,3.952095531872371,1599715112.5364206,8.56831224047798,8.242558456025428,0.32575378445254927,available
LME_032,Arabian Sea,LME,2019,Ulanowicz_TE,32_1_Arabian_Sea_off_Karnataka_(2000),True,5436428.793803818,5223696.11927323,212732.6745305873,3.9130959421937037,98.80691183486056,99.10958792337227,275062153.9967621,264695771.0574532,10366382.939308912,3.7687420056453638,3.9163387076021134,1599715112.5364206,17.194446176146865,16.546431860468335,0.64801431567853,available
LME_032,Arabian Sea,LME,2019,EwE_TE_noEE,32_1_Arabian_Sea_off_Karnataka_(2000),True,5436428.793803818,5223696.11927323,212732.6745305873,3.9130959421937037,98.80691183486056,99.10958792337227,290101928.90543836,278824330.2440154,11277598.661422966,3.887460763867934,4.04469676356912,1599715112.5364206,18.13459950662519,17.42962406612055,0.7049754405046423,available
