unit_id,eez_unit_id,eez_name,sau_region_id,area_km2,lme_union_intersection_km2,lme_overlap_fraction_of_eez,hs_union_intersection_km2,hs_overlap_fraction_of_eez,uncovered_by_lme_or_hs_km2,geometry_repaired,flag_add_low_lme_overlap,flag_prefer_eez_candidate,flag_review_110_120,prefer_eez_lme_ids,review_110_120_lme_ids,mostly_contained_lme_ids,mostly_contained_lme_count,max_lme_containment_fraction,max_eez_to_lme_area_ratio,max_eez_to_mostly_contained_lme_area_ratio
EEZ_555,EEZ_555,Kermadec Isl. (New Zealand),555,619826.0818347232,0.0,0.0,458421.6023892153,0.7395971480132931,161404.4785164247,False,True,False,False,,,,0,0.0,0.0,0.0
EEZ_566,EEZ_566,Nigeria,566,212892.55769140885,208574.1470856653,0.9797155398358116,2.782700939684158,1.3070916944488625e-05,4317.879559489637,True,False,False,False,,,,0,0.10870650706145775,0.11095721425392072,0.0
EEZ_570,EEZ_570,Niue (New Zealand),570,316888.43930466915,0.0,0.0,14.046888529081185,4.4327551235076605e-05,316874.39244258276,False,True,False,False,,,,0,0.0,0.0,0.0
EEZ_574,EEZ_574,Norfolk Isl. (Australia),574,429484.09737153584,0.0,0.0,266.68839960471104,0.0006209505805613232,429217.40948306036,False,True,False,False,,,,0,0.0,0.0,0.0
EEZ_578,EEZ_578,Norway,578,938451.5065379218,930556.2698761459,0.9915869529679774,60.976691132947494,6.497585725862277e-05,7895.228135666586,True,False,False,False,,,,0,0.45711541501248304,1.3473182950255802,0.0
EEZ_579,EEZ_579,Jan Mayen Isl. (Norway),579,305376.5402938453,305279.20700835856,0.9996812679671035,2.923584460573848,9.573703526016308e-06,97.33411349289332,False,False,False,False,,,,0,0.12043091439184499,0.6351595121183518,0.0
EEZ_580,EEZ_580,Northern Marianas (USA),580,761316.6927831633,0.0,0.0,480.74042864253005,0.0006314591985170796,760835.9541503236,False,True,False,False,,,,0,0.0,0.0,0.0
EEZ_583,EEZ_583,Micronesia (Federated States of),583,2992084.6679110792,0.0,0.0,1579.760630884841,0.0005279799224357342,2990504.907220522,True,True,False,False,,,,0,0.0,0.0,0.0
EEZ_584,EEZ_584,Marshall Isl.,584,1991807.4547403601,0.0,0.0,5.065647828030387,2.543241725486319e-06,1991802.3888519602,True,True,False,False,,,,0,0.0,0.0,0.0
EEZ_585,EEZ_585,Palau,585,614552.6600363074,0.0,0.0,8709.072672425116,0.01417140179966122,605843.5872899939,True,True,False,False,,,,0,0.0,0.0,0.0
EEZ_586,EEZ_586,Pakistan,586,224044.43640127857,222219.95902239316,0.9918566271575803,178.78704276986804,0.0007979981366270059,1824.4784685719542,True,False,False,False,,,,0,0.05651716474676418,0.056981183771215624,0.0
EEZ_598,EEZ_598,Papua New Guinea,598,2398837.4171039592,4095.4875185090764,0.0017072801555069244,2.2125812299219163,9.223556436738826e-07,2394739.7173205353,True,True,False,False,,,,0,0.0031741606592844093,3.0784567468768422,0.0
EEZ_604,EEZ_604,Peru,604,851965.3818763017,709707.6660318323,0.8330240654483259,6.536133765988365,7.671830223422572e-06,142251.17693573196,False,False,False,False,,,,0,0.27349031045434535,0.42992456929382533,0.0
EEZ_608,EEZ_608,Philippines,608,2326286.2631614525,1555721.7049184248,0.6687576372497593,125.72026336338944,5.404333308168789e-05,770438.8429934012,True,False,False,False,,,,0,0.6369281900532595,2.2944872592888763,0.0
EEZ_612,EEZ_612,Pitcairn (UK),612,836155.2219334979,0.0,0.0,10.307179049214993,1.2326872784913081e-05,836144.9151352808,True,True,False,False,,,,0,0.0,0.0,0.0
EEZ_616,EEZ_616,Poland,616,29732.158735194436,29518.27961542344,0.9928064718853453,0.0,0.0,213.87907324642876,True,False,False,False,,,,0,0.07445745761573333,0.07499695028612997,0.0
EEZ_620,EEZ_620,Portugal (mainland),620,314158.3409284222,179876.12668401783,0.5725651789235823,226.41426796226756,0.0007207011193564131,134055.80162637692,True,False,False,False,,,,0,0.5240123413474075,1.033608052291506,0.0
EEZ_621,EEZ_621,Madeira Isl. (Portugal),621,458579.10804146284,18974.575764427464,0.04137688663023842,525.6043806770248,0.00114615858302359,439078.9267004083,False,True,False,False,,,,0,0.016891816956647477,0.4082428218343247,0.0
EEZ_622,EEZ_622,Azores Isl. (Portugal),622,957650.4329723852,0.0,0.0,154.24594976372876,0.00016106707046012123,957496.1877576082,False,True,False,False,,,,0,0.0,0.0,0.0
EEZ_624,EEZ_624,Guinea-Bissau,624,140734.2505170062,130012.88006429578,0.9238183284216598,273.68510371500275,0.001944694363380511,10542.117266909388,True,False,False,False,,,,0,0.05613425916062536,0.12528644797007774,0.0
EEZ_626,EEZ_626,Timor Leste,626,78039.65468766144,8523.866799432539,0.1092248144042623,0.0,0.0,69515.78797697584,False,False,False,False,,,,0,0.0036968582773158377,0.10014922219581125,0.0
EEZ_630,EEZ_630,Puerto Rico (USA),630,173208.77566717693,105879.23250434989,0.611280993682435,0.0,0.0,67329.54326482942,False,False,False,False,,,,0,0.03245264018220641,0.05308956194876524,0.0
EEZ_634,EEZ_634,Qatar,634,30486.733813287738,30326.388514823877,0.9947404894389187,0.0,0.0,160.345418871673,True,False,False,False,,,,0,0.00771290528270668,0.007753685875455947,0.0
EEZ_638,EEZ_638,Réunion (France),638,314270.1148263061,0.0,0.0,1756.6798079846883,0.005589713196100709,312513.43518020655,False,True,False,False,,,,0,0.0,0.0,0.0
EEZ_642,EEZ_642,Romania,642,30288.91359280861,30087.015402579334,0.9933342544753004,0.0,0.0,201.89742731833175,False,False,False,False,,,,0,0.06509448881692273,0.06553130381203554,0.0
EEZ_645,EEZ_645,Russia (Barents Sea),645,1198570.6153619662,1188091.9598354406,0.991257373247582,1107.140674949402,0.0009237175188172351,10478.654820641003,True,False,False,False,,,,0,0.5345623528856364,1.2066691031191978,0.0
EEZ_647,EEZ_647,Russia (Black Sea),647,157768.95651583862,154913.88897460504,0.9819034897340723,0.0,0.0,2855.0654683739795,False,False,False,False,,,,0,0.3351625370118613,0.3413395924508151,0.0
EEZ_648,EEZ_648,Russia (Baltic Sea),648,23208.42247971121,22766.537108993743,0.9809601289745667,0.0,0.0,441.8847490245466,True,False,False,False,,,,0,0.05742673671822676,0.058541356597497006,0.0
EEZ_649,EEZ_649,Russia (Far East),649,3394719.1917649913,3102306.652266766,0.9138625250042571,393.2119553592071,0.00011583048056318535,292120.77867080824,True,False,True,False,LME_052,,LME_052,1,0.9465661963340963,6.353221770495612,2.1706855529441134
EEZ_654,EEZ_654,Saint Helena (UK),654,444820.21492670925,0.0,0.0,1.3809328523694548,3.1044741359090078e-06,444818.8339896482,False,True,False,False,,,,0,0.0,0.0,0.0
EEZ_659,EEZ_659,Saint Kitts & Nevis,659,9581.113284239815,8956.559342805063,0.9348140531370093,0.0,0.0,624.5541028934906,False,False,False,False,,,,0,0.0027452408819707897,0.0029366705311697308,0.0
EEZ_660,EEZ_660,Anguilla (UK),660,90163.04219307765,707.7761277000692,0.007849958369687856,130.87793453444607,0.001451569638191449,89324.38839127119,False,True,False,False,,,,0,0.00021693776445595283,0.02763553056454987,0.0
EEZ_662,EEZ_662,Saint Lucia,662,15535.13994713363,15513.995011977093,0.9986388963840369,0.0,0.0,21.144941528332122,False,False,False,False,,,,0,0.004755135506781779,0.004761616560299833,0.0
EEZ_666,EEZ_666,Saint Pierre & Miquelon (France),666,12355.915938262144,9787.339435323342,0.7921176774127462,0.0,0.0,2568.5773209517224,False,False,False,False,,,,0,0.00950342091543043,0.043410344033265366,0.0
EEZ_670,EEZ_670,Saint Vincent & the Grenadines,670,36476.16388194662,36467.35634718342,0.9997585399936325,0.0,0.0,8.807466945757378,False,False,False,False,,,,0,0.011177470462706875,0.011180170026632696,0.0
EEZ_678,EEZ_678,Sao Tome & Principe,678,165124.14631917796,133704.177135771,0.8097191120511624,0.0,0.0,31419.96918984567,False,False,False,False,,,,0,0.06968511811766628,0.08606085379551126,0.0
EEZ_683,EEZ_683,Saudi Arabia (Red Sea),683,190695.09681524482,189200.42139404238,0.9921619619687938,0.0,0.0,1494.6796836849396,True,False,False,False,,,,0,0.41043969936857444,0.41368215583887086,0.0
EEZ_684,EEZ_684,Saudi Arabia (Persian Gulf),684,33918.15090195135,33662.359168130795,0.99245855900105,0.0,0.0,255.78845530965944,True,False,False,False,,,,0,0.008561342137041256,0.008626397605617505,0.0
EEZ_686,EEZ_686,Senegal,686,186974.17661936954,175776.69333347553,0.9401121401449509,157.16908334067045,0.0008405924613890696,11040.3136686367,True,False,False,False,,,,0,0.12413152195670664,0.16645081325061,0.0
EEZ_690,EEZ_690,Seychelles,690,1335619.808491177,45978.963965862,0.03442518872028674,53.24106821584195,3.986244279799004e-05,1289608.720500212,False,True,False,False,,,,0,0.014153085634798128,1.5888109950810854,0.0
EEZ_694,EEZ_694,Sierra Leone,694,159258.87998501462,159003.43552213832,0.9983960425760853,128.49753384306769,0.0008068469014422216,255.4450278366868,True,False,False,False,,,,0,0.08287080794957881,0.08300394273975042,0.0
EEZ_702,EEZ_702,Singapore,702,918.0786211586919,873.132884928453,0.9510436958291071,0.0,0.0,44.94574980681408,True,False,False,False,,,,0,0.00027588670731427825,0.000290088361369941,0.0
EEZ_704,EEZ_704,Viet Nam,704,1441177.9830089605,1439529.2117071673,0.9988559558075188,0.0,0.0,1648.769744372106,True,False,False,False,,,,0,0.43258915878128645,3.721000622578814,0.0
EEZ_705,EEZ_705,Slovenia,705,141.2641568861313,130.87159987862412,0.9264317486007133,0.0,0.0,10.392477125402566,False,False,False,False,,,,0,5.177290030418607e-05,5.588420343148223e-05,0.0
EEZ_706,EEZ_706,Somalia,706,830125.0726553557,597388.3217980706,0.7196365240326733,55.72125257272682,6.712392434370031e-05,232681.0300004649,False,False,False,False,,,,0,0.5487378748765351,0.9874904777110654,0.0
EEZ_711,EEZ_711,Prince Edward Isl. (South Africa),711,473263.7034010114,0.0,0.0,39.9044963948753,8.431767766703832e-05,473223.7984868901,False,True,False,False,,,,0,0.0,0.0,0.0
EEZ_723,EEZ_723,Canary Isl. (Spain),723,444385.76547107263,195165.65759026544,0.4391807135932435,2.886666509175668,6.495857278676888e-06,249217.22052032547,False,False,False,False,,,,0,0.17374315005339858,0.3956074223566986,0.0
EEZ_736,EEZ_736,Sudan,736,82536.08825331145,82166.0301915836,0.9955164090089647,0.0,0.0,370.0575807940849,True,False,False,False,,,,0,0.17824590707388724,0.17904868815907396,0.0
EEZ_740,EEZ_740,Suriname,740,132271.09117608043,132185.354954109,0.9993518143593653,246.5846741844001,0.0018642370905986132,85.73604878455677,False,False,False,False,,,,0,0.12531475085387303,0.1253960307604045,0.0
EEZ_744,EEZ_744,Svalbard Isl. (Norway),744,796172.247227691,793347.7221373172,0.9964523693205724,11.720147206522645,1.4720617614257149e-05,2824.5262669324766,True,False,False,False,,,,0,0.2701045412317233,0.7510221565386521,0.0
EEZ_760,EEZ_760,Syria,760,10199.927667190606,10178.199242432818,0.9978697471720628,0.0,0.0,21.728668587280477,False,False,False,False,,,,0,0.004026503039187546,0.004035098819859558,0.0
EEZ_768,EEZ_768,Togo,768,15382.732008285593,15330.053025460255,0.9965754468844049,0.0,0.0,52.67896942465183,False,False,False,False,,,,0,0.00798985176614561,0.0080173074613912,0.0
EEZ_772,EEZ_772,Tokelau (New Zealand),772,319092.3217719661,0.0,0.0,0.0,0.0,319092.32177196624,False,True,False,False,,,,0,0.0,0.0,0.0
EEZ_776,EEZ_776,Tonga,776,664628.1269723325,0.0,0.0,0.0,0.0,664628.1269723321,True,True,False,False,,,,0,0.0,0.0,0.0
EEZ_780,EEZ_780,Trinidad & Tobago,780,80157.81000611359,80005.64567257214,0.9981016904836865,0.0,0.0,152.16413740923417,False,False,False,False,,,,0,0.04739405049789567,0.07599144393412975,0.0
EEZ_784,EEZ_784,United Arab Emirates,784,54527.02628499514,54307.742396964386,0.9959784366951422,0.0,0.0,219.28227077757424,True,False,False,False,,,,0,0.013812078976059796,0.013867849410365818,0.0
EEZ_788,EEZ_788,Tunisia,788,99812.4684066199,99298.69939485042,0.994852656987938,0.0,0.0,513.7652701669111,True,False,False,False,,,,0,0.03928263785934379,0.03948588525488561,0.0
EEZ_793,EEZ_793,Turkey (Mediterranean Sea),793,78227.87379330207,76997.89342536991,0.9842769551530688,0.0,0.0,1229.9793372419483,True,False,False,False,,,,0,0.03046042276277803,0.03094700389286368,0.0
EEZ_794,EEZ_794,Turkey (Black Sea),794,172202.93727420244,171678.45144792434,0.9969542573745827,0.0,0.0,524.4849496195772,True,False,False,False,,,,0,0.37143335383560416,0.3725681003798017,0.0
EEZ_796,EEZ_796,Turks & Caicos Isl. (UK),796,90662.8174518732,26333.622356713513,0.29045669544399794,0.0,0.0,64329.19477083737,False,False,False,False,,,,0,0.008071418264213618,0.027788714775107824,0.0
EEZ_798,EEZ_798,Tuvalu,798,751873.3787593823,0.0,0.0,59.201061414168045,7.873807357277617e-05,751814.1777258611,False,True,False,False,,,,0,0.0,0.0,0.0
EEZ_804,EEZ_804,Ukraine,804,133259.1941257995,132191.11642212712,0.9919849605073847,0.0,0.0,1068.0807346541114,True,False,False,False,,,,0,0.28600088890501885,0.2883117187167172,0.0
EEZ_826,EEZ_826,United Kingdom (UK),826,733380.363732427,589736.7917382043,0.8041349631135871,280.2889499206463,0.0003821876938375588,143363.2955870404,True,False,False,False,,,,0,0.46238314402938235,7.039093872332415,0.0
EEZ_830,EEZ_830,Channel Isl. (UK),830,8838.21532351992,8824.635813722593,0.9984635461685132,0.0,0.0,13.57906952334503,False,False,False,False,,,,0,0.011570850013355302,0.01158865544741927,0.0
EEZ_834,EEZ_834,Tanzania,834,241354.63178333925,240850.2438070714,0.9979101790069618,0.0,0.0,504.3880795052937,True,False,False,False,,,,0,0.27237400120009686,0.28710782084335146,0.0
EEZ_842,EEZ_842,Hawaii Main Islands (USA),842,894144.120530003,324925.196543367,0.3633924208446038,574.0938078970813,0.0006420595905241627,568644.8289661593,False,False,False,False,,,,0,0.33138309856649784,0.9119152727409413,0.0
EEZ_844,EEZ_844,Palmyra Atoll & Kingman Reef (USA),844,351386.53713090625,0.0,0.0,209.88179034736638,0.0005972960491345649,351176.65579333436,False,True,False,False,,,,0,0.0,0.0,0.0
EEZ_845,EEZ_845,Jarvis Isl. (USA),845,323006.3287681162,0.0,0.0,99.12037789872873,0.0003068682222938316,322907.2085005608,False,True,False,False,,,,0,0.0,0.0,0.0
EEZ_846,EEZ_846,Howland & Baker Isl. (USA),846,433186.0004769548,0.0,0.0,231.07286652978974,0.0005334264410100267,432954.9280436122,False,True,False,False,,,,0,0.0,0.0,0.0
EEZ_848,EEZ_848,USA (West Coast),848,821802.5274343761,819899.3202904693,0.9976841064849868,297.8211611772631,0.0003623999090232114,1903.2103351454077,True,False,False,False,,,,0,0.3463632615332917,0.5541292283013951,0.0
EEZ_850,EEZ_850,US Virgin Isl.,850,38244.58997768487,34674.31397534621,0.9066462471052282,0.0,0.0,3570.276000667607,False,False,False,False,,,,0,0.010627891876346303,0.011722203571987869,0.0
EEZ_851,EEZ_851,USA (East Coast),851,926567.5169091584,538469.359989997,0.5811442233440491,375.76093784234183,0.00040554080623914405,387722.40692201024,True,False,False,False,,,,0,0.8431557545980604,3.0714155710806756,0.0
EEZ_852,EEZ_852,USA (Gulf of Mexico),852,695687.7909773169,692146.8455944255,0.9949101516099383,0.0,0.0,3540.9493703839967,True,False,False,False,,,,0,0.4516633899414578,0.4539740490240125,0.0
EEZ_855,EEZ_855,Ascension Isl. (UK),855,441612.2653472578,0.0,0.0,36.92583654370291,8.361596685877058e-05,441575.3393767142,False,True,False,False,,,,0,0.0,0.0,0.0
EEZ_856,EEZ_856,Tristan da Cunha Isl. (UK),856,813533.0997511694,0.0,0.0,150.6088769806203,0.00018512937829657595,813382.4918449587,False,True,False,False,,,,0,0.0,0.0,0.0
EEZ_858,EEZ_858,Uruguay,858,162906.46029506036,117142.20403721364,0.7190764799937502,254.870624745249,0.0015645212859184392,45509.38553190634,False,False,False,False,,,,0,0.09459418324347664,0.2875261551351849,0.0
EEZ_862,EEZ_862,Venezuela,862,472358.9397672915,470828.5255967991,0.9967600609586296,0.0,0.0,1530.4126723304946,True,False,False,False,,,,0,0.13654025921521637,0.4478071180509222,0.0
EEZ_872,EEZ_872,Wake Isl. (USA),872,407385.60618401907,0.0,0.0,8.739791088045424,2.145336250318475e-05,407376.86651245947,False,True,False,False,,,,0,0.0,0.0,0.0
EEZ_876,EEZ_876,Wallis & Futuna Isl. (France),876,261529.35841946694,0.0,0.0,0.0,0.0,261529.35841946668,False,True,False,False,,,,0,0.0,0.0,0.0
EEZ_882,EEZ_882,Samoa,882,131639.5955676337,0.0,0.0,0.0,0.0,131639.5955676339,False,True,False,False,,,,0,0.0,0.0,0.0
EEZ_891,EEZ_891,Montenegro,891,6368.253708233463,6314.349680093711,0.9915355086952551,0.0,0.0,53.904727026967436,False,False,False,False,,,,0,0.002497961335969402,0.0025192858087920897,0.0
EEZ_895,EEZ_895,St Paul & Amsterdam Isl. (France),895,508955.7061077079,0.0,0.0,11.936509442292385,2.3452943545083897e-05,508943.76966493117,False,True,False,False,,,,0,0.0,0.0,0.0
EEZ_896,EEZ_896,Crozet Isl. (France),896,574374.1488711125,0.0,0.0,13.619185295964543,2.3711347947556462e-05,574360.5297084965,False,True,False,False,,,,0,0.0,0.0,0.0
EEZ_897,EEZ_897,Kerguelen Isl. (France),897,567940.6672875901,0.0,0.0,4.840184022605839,8.522340979246866e-06,567935.827103101,True,True,False,False,,,,0,0.0,0.0,0.0
EEZ_898,EEZ_898,Clipperton Isl. (France),898,431261.2504463684,0.0,0.0,4.224836936622045,9.796467761129039e-06,431257.025605241,False,True,False,False,,,,0,0.0,0.0,0.0
EEZ_899,EEZ_899,Corsica (France),899,23555.600809500604,23479.13902554532,0.9967539871059266,0.0,0.0,76.461412559608,False,False,False,False,,,,0,0.009288364512431006,0.00931861284989665,0.0
EEZ_900,EEZ_900,Crete (Greece),900,96166.5270389064,96004.42828923119,0.9983143953029558,0.0,0.0,162.0976149481024,False,False,False,False,,,,0,0.03797942180876931,0.03804354819229446,0.0
EEZ_901,EEZ_901,Sicily (Italy),901,105100.70862118475,104876.02604190727,0.997862216323514,0.0,0.0,224.6847337127882,False,False,False,False,,,,0,0.041489032346228326,0.041577916938361444,0.0
EEZ_902,EEZ_902,Sardinia (Italy),902,116511.70328288968,116234.23641222388,0.9976185493572941,0.0,0.0,277.4673700650092,True,False,False,False,,,,0,0.045982348647715846,0.04609211474399661,0.0
EEZ_903,EEZ_903,Balearic Islands (Spain),903,128840.09608986475,128674.9194577952,0.9987179718342158,0.0,0.0,165.17717257459145,False,False,False,False,,,,0,0.050903891928547586,0.05096923592459141,0.0
EEZ_904,EEZ_904,St Barthelemy (France),904,4200.286487737598,254.69345259313366,0.06063716209279794,0.0,0.0,3945.592992716032,False,True,False,False,,,,0,7.806511983763423e-05,0.0012874138093429386,0.0
EEZ_905,EEZ_905,St Martin (France),905,1070.241283917514,408.62172743609034,0.3818033686201772,0.0,0.0,661.6196379323281,False,False,False,False,,,,0,0.0001252450889325275,0.00032803557858894353,0.0
EEZ_906,EEZ_906,Curaçao (Netherlands),906,25452.931939698534,25388.954651382344,0.9974864472011413,0.0,0.0,63.977466732198735,False,False,False,False,,,,0,0.00778187176479407,0.007801481199698816,0.0
EEZ_907,EEZ_907,Bonaire (Netherlands),907,12812.589318453804,12769.170219424419,0.9966112158947569,0.0,0.0,43.41887268046647,False,False,False,False,,,,0,0.003913829716694458,0.003927137939322331,0.0
EEZ_908,EEZ_908,Saba and Sint Eustatius (Netherlands),908,11653.822436703756,11653.822436703762,1.0000000000000004,0.0,0.0,0.0,False,False,False,False,,,,0,0.0035719687170015463,0.0035719687170015445,0.0
EEZ_909,EEZ_909,Sint Maarten (Netherlands),909,479.0622999095295,170.93804540610572,0.35681798680127247,0.0,0.0,308.12429519856374,False,False,False,False,,,,0,5.239356906734381e-05,0.00014683556044085884,0.0
EEZ_910,EEZ_910,South Orkney Islands (UK),910,496680.50276762893,3316.0341828388177,0.0066763929011931,489.32979835173575,0.0009852003362827144,492875.3838683839,False,True,False,False,,,,0,0.0007577109787365871,0.11349107069495279,0.0
EEZ_911,EEZ_911,Musandam (Oman),911,6979.21688785804,6848.269726102399,0.9812375566113365,0.0,0.0,130.94641604180083,True,False,False,False,,,,0,0.0017417192858963865,0.001775023055488563,0.0
EEZ_912,EEZ_912,Russia (Kara Sea),912,1058500.2676426906,1044727.6117051743,0.9869885191732749,49.98818148386784,4.722547836023973e-05,13772.65277877375,True,False,False,False,,,LME_058,1,0.9571898363643536,1.1774220578102517,1.065652329731199
EEZ_913,EEZ_913,Russia (Laptev to Chukchi Sea),913,2088748.5542544199,2078680.248161109,0.9951797423999152,5472.579816587502,0.002620028057202387,10067.72825166308,True,False,True,False,LME_056;LME_057,,LME_056;LME_057,2,0.9841112854562312,3.315616508189162,3.315616508189162
EEZ_914,EEZ_914,Sweden (Baltic),914,142721.04902865956,141327.20054491752,0.9902337567357556,0.0,0.0,1393.8431257188122,True,False,False,False,,,,0,0.3564863596937132,0.36000222903817014,0.0
EEZ_915,EEZ_915,Sweden (West Coast),915,14788.37171716304,14365.354163377177,0.9713952582558553,0.0,0.0,423.0152103483373,True,False,False,False,,,,0,0.019603600202845847,0.037302463920053264,0.0
EEZ_916,EEZ_916,Yemen (Red Sea),916,35691.69926754711,35485.25427679159,0.9942158822641646,0.0,0.0,206.44512849802285,True,False,False,False,,,,0,0.07697951722343455,0.0774273662256594,0.0
EEZ_917,EEZ_917,Yemen (Arabian Sea),917,178726.29094026066,177865.66574383256,0.99518467489086,0.0,0.0,860.6268193395723,False,False,False,False,,,,0,0.045199887282805315,0.38771776818616976,0.0
EEZ_918,EEZ_918,France (Mediterranean),918,64062.05699945809,63877.605722337954,0.9971207406418171,0.0,0.0,184.4530179860858,True,False,False,False,,,,0,0.025270027384091585,0.025342996443766697,0.0
EEZ_919,EEZ_919,France (Atlantic Coast),919,258212.79481860966,196092.53488454063,0.7594222239153272,0.0,0.0,62120.25513986572,True,False,False,False,,,,0,0.25137430977712094,0.8495423777082455,0.0
EEZ_920,EEZ_920,Honduras (Pacific),920,839.7593797322228,728.4991117512957,0.86750934771767,0.0,0.0,111.26030378591327,False,False,False,False,,,,0,0.000367620179778718,0.0004237650934204799,0.0
EEZ_921,EEZ_921,Honduras (Caribbean),921,209441.63839622078,208472.41408352728,0.9953723418126632,0.0,0.0,969.2243573305395,True,False,False,False,,,,0,0.06389808541434885,0.06419515866593666,0.0
EEZ_922,EEZ_922,Iran (Persian Gulf),922,99185.07709838034,98525.65084164112,0.9933515577541454,0.0,0.0,659.4288382727,True,False,False,False,,,,0,0.02505801218259638,0.025225723951397116,0.0
EEZ_923,EEZ_923,Iran (Sea of Oman),923,64437.181000905555,63988.37924366474,0.9930350497916024,0.0,0.0,448.8016995252881,True,False,False,False,,,,0,0.016274153714645388,0.016388297389966923,0.0
EEZ_924,EEZ_924,Canada (Arctic),924,3057562.0950405607,3030043.6978749856,0.9909998893529552,26964.04522090955,0.008818805434776249,27518.36801120068,True,False,True,False,LME_063,,LME_063,1,0.9861377767614132,5.09604546213445,2.442183919369012
EEZ_925,EEZ_925,Canada (Pacific),925,453251.06745459774,449023.36395849125,0.9906724908121038,26.26639976391254,5.795110403472718e-05,4226.712631465366,True,False,False,False,,,,0,0.3027697796652057,0.3056204572885739,0.0
EEZ_926,EEZ_926,Canada (East Coast),926,2279390.657784744,1686853.9988078428,0.7400460263565501,70.78889764565172,3.10560620242468e-05,592511.4314957944,True,False,True,False,LME_008,,LME_008,1,0.9887547561659232,8.008239383875573,8.008239383875573
EEZ_927,EEZ_927,Colombia (Caribbean),927,422709.8048492865,421375.4295384533,0.9968432828017582,0.0,0.0,1334.3738701799775,True,False,False,False,,,,0,0.12915417757559103,0.12956317186848704,0.0
EEZ_928,EEZ_928,Colombia (Pacific),928,326633.66322499764,280087.6728939199,0.8574978773727463,0.0,0.0,46545.99036664947,True,False,False,False,,,,0,0.14133974771161753,0.16482810213438984,0.0
EEZ_929,EEZ_929,Costa Rica (Caribbean),929,20435.40239038998,20196.21806962015,0.9882955903583133,0.0,0.0,239.18408134013265,False,False,False,False,,,,0,0.006190265858111798,0.006263577333040083,0.0
EEZ_930,EEZ_930,Costa Rica (Pacific),930,544937.9862180641,193992.26428120516,0.3559896156763361,19.190664786108286,3.521623610659597e-05,350926.5318888948,True,False,False,False,,,,0,0.09789369667081185,0.274990315334974,0.0
EEZ_931,EEZ_931,Denmark (Baltic Sea),931,29280.96258056275,28733.942280642743,0.9813182268713007,0.0,0.0,547.0164839775927,True,False,False,False,,,,0,0.059352144200060596,0.07385884471231065,0.0
EEZ_932,EEZ_932,Denmark (North Sea),932,75579.89229695995,75179.38327360684,0.9947008521554983,0.0,0.0,400.50832739806845,True,False,False,False,,,,0,0.10793371611384116,0.10850871986281181,0.0
EEZ_933,EEZ_933,Egypt (Mediterranean),933,170151.27303405973,169811.6086628786,0.9980037506324555,0.0,0.0,339.66187574810215,True,False,False,False,,,,0,0.06717759616257778,0.06731196763539811,0.0
EEZ_934,EEZ_934,Egypt (Red Sea),934,91305.76270309587,90823.13155240436,0.9947141216895486,0.0,0.0,482.63191470279185,False,False,False,False,,,,0,0.19702608765571777,0.1980730778417659,0.0
EEZ_935,EEZ_935,Guatemala (Caribbean),935,1518.0183316064174,1447.6849522597347,0.9536676350461106,0.0,0.0,70.33327504354706,False,False,False,False,,,,0,0.0004437243994090123,0.00046528201556043984,0.0
EEZ_936,EEZ_936,Guatemala (Pacific),936,107503.59461192679,97427.02509176734,0.9062676038272536,36.87084815270428,0.00034297316555602613,10047.619619131847,False,False,False,False,,,,0,0.04916428846898656,0.0542491955591937,0.0
EEZ_937,EEZ_937,Indonesia (Central),937,1003591.2537890506,992588.6581589034,0.9890367760892624,0.0,0.0,11002.59590869855,True,False,False,False,,,,0,0.20558193305209732,0.44260584168411093,0.0
EEZ_938,EEZ_938,Indonesia (Indian Ocean),938,1410011.8441569735,288778.6166677743,0.20480580916001523,49.073493916345505,3.48036040404227e-05,1121184.1540640865,True,False,False,False,,,,0,0.07846064586105639,0.6218462712896866,0.0
EEZ_939,EEZ_939,Israel (Mediterranean),939,25732.799828694675,25651.194925455264,0.9968287592573423,0.0,0.0,81.60411903694178,False,False,False,False,,,,0,0.010147631409645154,0.010179914368848412,0.0
EEZ_940,EEZ_940,Israel (Red Sea),940,20.72896002280011,20.72896002280011,1.0,0.0,0.0,0.0,False,False,False,False,,,,0,4.496812458076892e-05,4.496812458076892e-05,0.0
EEZ_941,EEZ_941,Kiribati (Gilbert Islands),941,1050033.9656154083,0.0,0.0,58.38722585275301,5.560508303989308e-05,1049975.578390235,True,True,False,False,,,,0,0.0,0.0,0.0
EEZ_942,EEZ_942,Kiribati (Line Islands),942,1637062.5744633037,0.0,0.0,5.853188144979609,3.5754211453392516e-06,1637056.7212805327,True,True,False,False,,,,0,0.0,0.0,0.0
EEZ_943,EEZ_943,Kiribati (Phoenix Islands),943,742995.546763819,0.0,0.0,7.8622145514240875,1.058177883524153e-05,742987.6846229135,True,True,False,False,,,,0,0.0,0.0,0.0
EEZ_944,EEZ_944,Mexico (Atlantic),944,831478.5958908207,825943.8082177453,0.9933434393856577,0.0,0.0,5534.787795227877,True,False,False,False,,,,0,0.47956951145138027,0.5425849206338365,0.0
EEZ_945,EEZ_945,Mexico (Pacific),945,2349313.1133840904,1777996.2531345768,0.7568153614796136,186.26797224098868,7.928614163000061e-05,571297.6711004339,True,False,True,False,LME_004,,LME_004,1,0.988433728762847,10.563469234760522,10.563469234760522
