unit_id,model,taxon,discard_tonnes,sppr,ppr_discards_tC
LME_034,34_1_Bay_of_Bengal_(1978),Megalaspis cordyla,19.6401356343,1047.559324,2286.0230231484024
LME_034,34_1_Bay_of_Bengal_(1978),Elasmobranchii,2971.5620646925995,1380.156554,455691.2065781403
LME_034,34_1_Bay_of_Bengal_(1978),Scombridae,1831.4023834924,817.831285,166419.79607151693
LME_034,34_1_Bay_of_Bengal_(1978),Synodontidae,4593.8660958401,942.008432,480828.95530669927
LME_034,34_1_Bay_of_Bengal_(1978),Cephalopoda,2305.6924141049,990.119511,253656.7828411059
LME_034,34_1_Bay_of_Bengal_(1978),Saurida,0.09285927699999999,942.008432,9.719357991491517
LME_034,34_1_Bay_of_Bengal_(1978),Sphyraena,2235.077316833,1671.644897,415139.5101204819
LME_034,34_1_Bay_of_Bengal_(1978),Miscellaneous marine crustaceans,1093.3592826924,87.346446,10611.227504921162
LME_034,34_1_Bay_of_Bengal_(1978),Perciformes,3427.6689909842,624.960598,238017.56248350468
LME_034,34_1_Bay_of_Bengal_(1978),Katsuwonus pelamis,18.4031530373,3650.332839,7464.1815414665325
LME_034,34_1_Bay_of_Bengal_(1978),Siluriformes,2065.3181860818,434.537025,99717.46891759797
LME_034,34_1_Bay_of_Bengal_(1978),Nemipterus,172.1418418666,735.917019,14075.790123515297
LME_034,34_1_Bay_of_Bengal_(1978),Chirocentrus,1275.9534782962,1671.644897,236993.457867027
LME_034,34_1_Bay_of_Bengal_(1978),Thryssa,1277.9915094834,140.109476,19895.41341401869
LME_034,34_1_Bay_of_Bengal_(1978),Parastromateus niger,688.3755468411999,1047.559324,80123.80250078865
LME_034,34_1_Bay_of_Bengal_(1978),Sepia,545.4697395114,990.119511,60008.914638924965
LME_034,34_1_Bay_of_Bengal_(1978),Selaroides leptolepis,2949.4451728458,195.237034,63982.32527689236
LME_034,34_1_Bay_of_Bengal_(1978),Mullidae,1250.8405611947,195.237034,27134.489019394303
LME_034,34_1_Bay_of_Bengal_(1978),Trichiuridae,1180.1636441580001,1671.644897,219201.61482018273
LME_034,34_1_Bay_of_Bengal_(1978),Rastrelliger brachysoma,14.0351631172,120.78179,188.35468047082176
LME_034,34_1_Bay_of_Bengal_(1978),Polynemidae,4644.536922991,497.781419,256884.908902706
LME_034,34_1_Bay_of_Bengal_(1978),Bivalvia,41.0229591494,43.212782,196.9684656353253
LME_034,34_1_Bay_of_Bengal_(1978),Portunidae,1639.6170086457998,87.346446,15912.746500706875
LME_034,34_1_Bay_of_Bengal_(1978),Dendrobranchiata,1474.2475866509,87.346446,14307.809690892573
LME_034,34_1_Bay_of_Bengal_(1978),Euthynnus affinis,41.0674106489,2151.411916,9816.990736589862
LME_034,34_1_Bay_of_Bengal_(1978),Mugilidae,1478.0969718838,195.237034,32064.36319499717
LME_034,34_1_Bay_of_Bengal_(1978),Apogonidae,830.7716765153,195.237034,18021.93311711718
LME_034,34_1_Bay_of_Bengal_(1978),Lutjanidae,1039.961745616,942.008432,108850.30370307899
LME_034,34_1_Bay_of_Bengal_(1978),Scomberomorus,1205.3563672594,2151.411916,288135.3390609273
LME_034,34_1_Bay_of_Bengal_(1978),Serranidae,784.7115949857,942.008432,82133.88212941092
LME_034,34_1_Bay_of_Bengal_(1978),Saurida tumbil,684.3813745794,942.008432,71632.5583952828
LME_034,34_1_Bay_of_Bengal_(1978),Priacanthus,131.91776376849998,735.917019,10786.7252739623
LME_034,34_1_Bay_of_Bengal_(1978),Trichiurus,1557.7223873747998,1671.644897,289328.742199749
LME_034,34_1_Bay_of_Bengal_(1978),Batoidea,968.9596468719,1214.104792,130713.17228020019
LME_034,34_1_Bay_of_Bengal_(1978),Lethrinidae,827.1996252281,942.008432,86581.0024346789
LME_034,34_1_Bay_of_Bengal_(1978),Leiognathus,1911.2733872711,195.237034,41461.26081043811
LME_034,34_1_Bay_of_Bengal_(1978),Alepes,9.2855909478,1047.559324,1080.8008195797654
LME_034,34_1_Bay_of_Bengal_(1978),Pomadasys,236.6569951444,735.917019,19351.101154684926
LME_034,34_1_Bay_of_Bengal_(1978),Tegillarca granosa,1788.8008093526998,43.212782,8588.78437955353
LME_034,34_1_Bay_of_Bengal_(1978),Platycephalidae,671.730412626,1671.644897,124766.07960288413
LME_034,34_1_Bay_of_Bengal_(1978),Trichiurus lepturus,415.33244883379996,1671.644897,77143.15207239281
LME_034,34_1_Bay_of_Bengal_(1978),Sphyraenidae,519.9930496096999,1671.644897,96582.6364283914
LME_034,34_1_Bay_of_Bengal_(1978),Upeneus,282.5535306273,195.237034,6129.434807322468
LME_034,34_1_Bay_of_Bengal_(1978),Netuma thalassina,914.4873251056999,485.961749,49378.42888296639
LME_034,34_1_Bay_of_Bengal_(1978),Lactarius lactarius,166.90540357769999,140.109476,2598.336515204452
LME_034,34_1_Bay_of_Bengal_(1978),Auxis,71.6287240789,2151.411916,17122.543390135732
LME_034,34_1_Bay_of_Bengal_(1978),Soleidae,810.9415154701001,427.369702,38507.98153398723
LME_034,34_1_Bay_of_Bengal_(1978),Monacanthidae,401.66460601420005,195.237034,8713.311815665664
LME_034,34_1_Bay_of_Bengal_(1978),Cynoglossus cynoglossus,2020.9891990388,195.237034,43841.32632959678
LME_034,34_1_Bay_of_Bengal_(1978),Upeneus vittatus,360.2549248524,195.237034,7815.011445786162
LME_034,34_1_Bay_of_Bengal_(1978),Mollusca,114.401279149,43.212782,549.288615154098
LME_034,34_1_Bay_of_Bengal_(1978),Thunnus tonggol,8.0108607601,2151.411916,1914.962366299551
LME_034,34_1_Bay_of_Bengal_(1978),Cephalopholis boenak,717.0659427731,942.008432,75053.57382136551
LME_034,34_1_Bay_of_Bengal_(1978),Octopus,4.6777221316,990.119511,514.6115499481855
LME_034,34_1_Bay_of_Bengal_(1978),Cynoglossus,78.5801003513,195.237034,1704.6384137789078
LME_034,34_1_Bay_of_Bengal_(1978),Terapon,181.5081607686,735.917019,14841.66051077787
LME_034,34_1_Bay_of_Bengal_(1978),Carcharhinus,2600.3153480872,1380.156554,398760.25223659334
LME_034,34_1_Bay_of_Bengal_(1978),Psettodidae,582.8576050032,735.917019,47659.425686159375
LME_034,34_1_Bay_of_Bengal_(1978),Istiophoridae,1.8002161065,3650.332839,730.1542189837413
LME_034,34_1_Bay_of_Bengal_(1978),Chirocentrus dorab,614.4051314220001,1671.644897,114118.57807024452
LME_034,34_1_Bay_of_Bengal_(1978),Plotosidae,195.588638406,1671.644897,36328.30547806312
LME_034,34_1_Bay_of_Bengal_(1978),Xiphias gladius,0.2735522875,3650.332839,110.95076647164657
LME_034,34_1_Bay_of_Bengal_(1978),Tetraodontidae,152.47434273070002,252.303891,4274.429994291464
LME_034,34_1_Bay_of_Bengal_(1978),Thunnus,17.3030247606,3650.332839,7017.977721960921
LME_034,34_1_Bay_of_Bengal_(1978),Hemiramphus,349.7506052444,140.109476,5444.819336830637
LME_034,34_1_Bay_of_Bengal_(1978),Nemipterus hexodon,722.316150872,735.917019,59062.749836141826
LME_034,34_1_Bay_of_Bengal_(1978),Epinephelus,8.4172483594,942.008432,881.0132143103297
LME_034,34_1_Bay_of_Bengal_(1978),Psettodes erumei,197.9735684833,735.917019,16188.013151002498
LME_034,34_1_Bay_of_Bengal_(1978),Haemulidae,2228.8725307085,735.917019,182251.69205888725
LME_034,34_1_Bay_of_Bengal_(1978),Chondrichthyes,1220.4585143438,1380.156554,187158.20193963317
LME_034,34_1_Bay_of_Bengal_(1978),Caranx,247.8850878307,1047.559324,28852.70389306764
LME_034,34_1_Bay_of_Bengal_(1978),Nemipterus japonicus,105.4562637658,735.917019,8623.006585045026
LME_034,34_1_Bay_of_Bengal_(1978),Gobiidae,99.1107183579,427.369702,4706.324241069073
LME_034,34_1_Bay_of_Bengal_(1978),Ilisha elongata,72.2724204244,19.832171,159.25766671562147
LME_034,34_1_Bay_of_Bengal_(1978),Bothidae,89.81339129530001,195.237034,1948.3222366639768
LME_034,34_1_Bay_of_Bengal_(1978),Palinuridae,106.4559469011,87.346446,1033.1720685973112
LME_034,34_1_Bay_of_Bengal_(1978),Anchoviella,12.359224340799999,140.109476,192.40493846177037
LME_034,34_1_Bay_of_Bengal_(1978),Caesio cuning,407.83058101890003,195.237034,8847.070334736305
LME_034,34_1_Bay_of_Bengal_(1978),Sparidae,1840.2659137953,195.237034,39920.89542007712
LME_034,34_1_Bay_of_Bengal_(1978),Gastropoda,99.615683314,43.212782,478.29675631432434
LME_034,34_1_Bay_of_Bengal_(1978),Scorpaenidae,45.8388401517,735.917019,3748.1758443173967
LME_034,34_1_Bay_of_Bengal_(1978),Gerreidae,35.5445738994,195.237034,771.0685758791856
LME_034,34_1_Bay_of_Bengal_(1978),Muraenesox cinereus,9.3541858164,1671.644897,1737.4307761749817
LME_034,34_1_Bay_of_Bengal_(1978),Siganus canaliculatus,86.3787713567,195.237034,1873.8150133606957
LME_034,34_1_Bay_of_Bengal_(1978),Dussumieria elopsoides,14.972379218,140.109476,233.08580074525221
LME_034,34_1_Bay_of_Bengal_(1978),Gazza minuta,12.1609515027,195.237034,263.8075668894434
LME_034,34_1_Bay_of_Bengal_(1978),Sardinella fimbriata,12.160755278900002,140.109476,189.315227765657
LME_034,34_1_Bay_of_Bengal_(1978),Stichopus,17.148548945799998,43.212782,82.33738969013167
LME_034,34_1_Bay_of_Bengal_(1978),Pleuronectiformes,1.5840214844999998,427.369702,75.21808775470694
LME_034,34_1_Bay_of_Bengal_(1978),Platycaranx malabaricus,3.7419408689,1047.559324,435.54500523031743
LME_034,34_1_Bay_of_Bengal_(1978),Muraenesocidae,0.0071285490000000005,1671.644897,1.324044728762717
LME_034,34_1_Bay_of_Bengal_(1978),Aluterus,3.7408630692,195.237034,81.15055669230497
LME_034,34_1_Bay_of_Bengal_(1978),Bregmaceros mcclellandi,0.1301656704,140.109476,2.0263826525480786
LME_035,35_412_Gulf_of_Thailande_(1963),Synodontidae,55174.5795266544,213.954708,1311651.2279609023
LME_035,35_412_Gulf_of_Thailande_(1963),Leiognathidae,18076.2851775992,55.624121,111719.71932769826
LME_035,35_412_Gulf_of_Thailande_(1963),Carangidae,975.3789275644001,350.309573,37964.95284758699
LME_035,35_412_Gulf_of_Thailande_(1963),Nemipteridae,2612.0032034937,217.529093,63131.85419656432
LME_035,35_412_Gulf_of_Thailande_(1963),Sardinella,0.0107149616,79.432823,0.09456884980273297
LME_035,35_412_Gulf_of_Thailande_(1963),Marine fishes not identified,2254.0645798148003,206.950774,51831.1566042953
LME_035,35_412_Gulf_of_Thailande_(1963),Sciaenidae,10321.6092674439,213.954708,245372.98854511708
LME_035,35_412_Gulf_of_Thailande_(1963),Rastrelliger kanagurta,4686.8896563161,79.432823,41365.87516563196
LME_035,35_412_Gulf_of_Thailande_(1963),Nemipterus,89.55382201620002,135.946622,1352.7266211435135
LME_035,35_412_Gulf_of_Thailande_(1963),Platycephalidae,1518.6716838963998,213.954708,36102.995186213615
LME_035,35_412_Gulf_of_Thailande_(1963),Priacanthus,42.650989442,197.409669,935.5241898075237
LME_035,35_412_Gulf_of_Thailande_(1963),Sparidae,8993.9641805997,274.243815,274059.89431789005
LME_035,35_412_Gulf_of_Thailande_(1963),Megalaspis cordyla,10.5892290224,301.410165,354.63347409604137
LME_035,35_412_Gulf_of_Thailande_(1963),Priacanthidae,9342.5825052882,197.409669,204924.01333045936
LME_035,35_412_Gulf_of_Thailande_(1963),Decapterus,0.0133934728,301.410165,0.44854764961900134
LME_035,35_412_Gulf_of_Thailande_(1963),Mollusca,0.0011997111,128.198835,0.0170890628173965
LME_035,35_412_Gulf_of_Thailande_(1963),Stolephorus,452.3430517399,79.432823,3992.3206182372573
LME_035,35_412_Gulf_of_Thailande_(1963),Sphyraena,2.0468106398,629.814142,143.23447632690088
LME_035,35_412_Gulf_of_Thailande_(1963),Ariidae,3851.816293027,274.243815,117370.75498654248
LME_035,35_412_Gulf_of_Thailande_(1963),Tegillarca granosa,0.0017901083,15.848932,0.0031523671910372885
LME_035,35_412_Gulf_of_Thailande_(1963),Clupeidae,2979.5810273749,79.432823,26297.392484625398
LME_035,35_412_Gulf_of_Thailande_(1963),Mullidae,3690.1694690745,274.243815,112445.12813283503
LME_035,35_412_Gulf_of_Thailande_(1963),Penaeus,0.0006713013999999999,24.936879,0.0018600179760367335
LME_035,35_412_Gulf_of_Thailande_(1963),Alepes,3.5339974114999997,301.410165,118.35363810108753
LME_035,35_412_Gulf_of_Thailande_(1963),Apogonidae,480.7817373178,135.946622,7262.294789738471
LME_035,35_412_Gulf_of_Thailande_(1963),Metapenaeus,0.0008120571,24.936879,0.0022500188493101
LME_035,35_412_Gulf_of_Thailande_(1963),Sepia,30.8535692484,207.108363,710.0035799714738
LME_035,35_412_Gulf_of_Thailande_(1963),Thunnus tonggol,3.89934e-05,1217.891849,0.005276638224977401
LME_035,35_412_Gulf_of_Thailande_(1963),Selaroides leptolepis,4.2499561761999995,301.410165,142.33111025680122
LME_035,35_412_Gulf_of_Thailande_(1963),Trichiurus lepturus,219.2320657274,629.814142,15341.717263887782
LME_035,35_412_Gulf_of_Thailande_(1963),Parastromateus niger,0.0006190294,274.243815,0.018862776028129
LME_035,35_412_Gulf_of_Thailande_(1963),Saurida tumbil,386.7872719175,213.954708,9194.995313469479
LME_035,35_412_Gulf_of_Thailande_(1963),Dendrobranchiata,98.59073602950001,24.936879,273.17169498762024
LME_035,35_412_Gulf_of_Thailande_(1963),Epinephelus,4.232446389,729.665396,343.1410744976061
LME_035,35_412_Gulf_of_Thailande_(1963),Euthynnus affinis,0.0012139819,1217.891849,0.16427762898261478
LME_035,35_412_Gulf_of_Thailande_(1963),Chirocentrus dorab,0.0025968865000000002,629.814142,0.18172842698543146
LME_035,35_412_Gulf_of_Thailande_(1963),Pomadasys,79.0244593253,274.243815,2407.9965781869555
LME_035,35_412_Gulf_of_Thailande_(1963),Mugilidae,0.0018971599000000001,41.788101,0.008808745501594432
LME_035,35_412_Gulf_of_Thailande_(1963),Gobiidae,56.5900252944,135.946622,854.802530852026
LME_035,35_412_Gulf_of_Thailande_(1963),Muraenesox cinereus,5.2937656781,629.814142,370.4542765001777
LME_035,35_412_Gulf_of_Thailande_(1963),Upeneus,15.1763302609,274.243815,462.4460787165734
LME_035,35_412_Gulf_of_Thailande_(1963),Scomberomorus commerson,0.0034724833000000003,729.447588,0.2814438408394756
LME_035,35_412_Gulf_of_Thailande_(1963),Lutjanus,0.0007308227,729.665396,0.05925067053347658
LME_035,35_412_Gulf_of_Thailande_(1963),Leiognathus,0.0294857401,55.624121,0.18223537501077247
LME_035,35_412_Gulf_of_Thailande_(1963),Polynemidae,0.0044243526000000005,135.946622,0.06683064338965747
LME_035,35_412_Gulf_of_Thailande_(1963),Scomberomorus guttatus,0.0001575179,729.447588,0.012766783580202801
LME_035,35_412_Gulf_of_Thailande_(1963),Terapon,58.96728408760001,274.243815,1796.8236609302467
LME_035,35_412_Gulf_of_Thailande_(1963),Siganus,0.0019458106,41.788101,0.009034636653296733
LME_035,35_412_Gulf_of_Thailande_(1963),Tetraodontidae,79.7439578555,274.243815,2429.9208028323933
LME_035,35_412_Gulf_of_Thailande_(1963),Ilisha elongata,49.2719805862,79.432823,434.86805697367345
LME_035,35_412_Gulf_of_Thailande_(1963),Nemipterus japonicus,60.936149442,135.946622,920.451519369676
LME_035,35_412_Gulf_of_Thailande_(1963),Cynoglossus,26.7577969523,198.898533,591.3429511249268
LME_035,35_412_Gulf_of_Thailande_(1963),Bothidae,47.1841016544,198.898533,1042.7609555536703
LME_035,35_412_Gulf_of_Thailande_(1963),Auxis thazard,0.0021283087,1217.891849,0.28800553532064294
LME_035,35_412_Gulf_of_Thailande_(1963),Lates calcarifer,0.0019627934,629.814142,0.13735500457158475
LME_035,35_412_Gulf_of_Thailande_(1963),Pampus argenteus,0.000454795,274.243815,0.013858301760324999
LME_035,35_412_Gulf_of_Thailande_(1963),Scorpaenidae,24.3755046274,629.814142,1705.7819480803291
LME_035,35_412_Gulf_of_Thailande_(1963),Gerreidae,19.110868432900002,135.946622,288.67311188213205
LME_035,35_412_Gulf_of_Thailande_(1963),Siganus canaliculatus,47.5411733552,41.788101,220.73948375840072
LME_035,35_412_Gulf_of_Thailande_(1963),Monacanthidae,10.9444846645,274.243815,333.49524751127495
LME_035,35_412_Gulf_of_Thailande_(1963),Charybdis,145.955750441,55.221127,895.5378923869741
LME_035,35_412_Gulf_of_Thailande_(1963),Dussumieria elopsoides,8.4873948925,79.432823,74.90863735856183
LME_035,35_412_Gulf_of_Thailande_(1963),Rastrelliger brachysoma,6.6785811079999995,79.432823,58.94428344921198
LME_035,35_412_Gulf_of_Thailande_(1963),Sardinella fimbriata,6.2852047443,79.432823,55.47239510808246
LME_035,35_412_Gulf_of_Thailande_(1963),Gazza minuta,6.2836313698,55.624121,38.83571907035011
LME_035,35_412_Gulf_of_Thailande_(1963),Psettodidae,5.3183155767,213.954708,126.43096180718891
LME_035,35_412_Gulf_of_Thailande_(1963),Thunnus obesus,1.67937e-05,1217.891849,0.0022725455938390334
LME_035,35_412_Gulf_of_Thailande_(1963),Lethrinidae,8.38763e-05,213.954708,0.0019939699194022665
LME_035,35_412_Gulf_of_Thailande_(1963),Thryssa,2.1481583569000002,79.432823,18.95936472662317
LME_035,35_412_Gulf_of_Thailande_(1963),Perciformes,2.4204414922,141.288559,37.997854508527524
LME_035,35_412_Gulf_of_Thailande_(1963),Octopus,2.1899955872,207.108363,50.396266782468416
LME_035,35_412_Gulf_of_Thailande_(1963),Photopectoralis bindus,42.5081179266,55.624121,262.7196327812742
LME_035,35_412_Gulf_of_Thailande_(1963),Platycaranx malabaricus,2.0313345789,629.814142,142.151471658315
LME_035,35_412_Gulf_of_Thailande_(1963),Terapon theraps,34.4387151375,135.946622,520.2029987737101
LME_035,35_412_Gulf_of_Thailande_(1963),Aluterus,0.6502595924,274.243815,19.81440792890233
LME_035,35_412_Gulf_of_Thailande_(1963),Priacanthus tayenus,25.1275163458,197.409669,551.1571871796075
LME_035,35_412_Gulf_of_Thailande_(1963),Eubleekeria splendens,22.851540675,55.624121,141.23298483806906
LME_035,35_412_Gulf_of_Thailande_(1963),Platycephalus indicus,6.8116761183,213.954708,161.93224165349446
LME_035,35_412_Gulf_of_Thailande_(1963),Clupeiformes,1.1344070213,165.080137,20.807562943329547
LME_035,35_412_Gulf_of_Thailande_(1963),Caesionidae,0.0013534857,79.432823,0.0119456877823479
LME_035,35_412_Gulf_of_Thailande_(1963),Aluterus monoceros,0.604769703,274.243815,18.428261171904104
LME_035,35_412_Gulf_of_Thailande_(1963),Miscellaneous marine crustaceans,0.0015381244,24.936879,0.004261780227749734
LME_035,35_412_Gulf_of_Thailande_(1963),Decapoda,0.0026447013000000003,31.823213,0.0093514325323641
LME_035,35_412_Gulf_of_Thailande_(1963),Netuma thalassina,0.0060440764999999995,274.243815,0.18417228861242746
LME_035,35_412_Gulf_of_Thailande_(1963),Sardinella lemuru,0.0085169723,79.432823,0.07516968368908922
LME_035,35_412_Gulf_of_Thailande_(1963),Penaeus indicus,0.0022632045,24.936879,0.006270806307639501
LME_035,35_412_Gulf_of_Thailande_(1963),Nemipterus hexodon,0.0017813676,135.946622,0.026907878640027465
LME_035,35_412_Gulf_of_Thailande_(1963),Acetes japonicus,0.0029459711,24.936879,0.008162591650910767
LME_035,35_412_Gulf_of_Thailande_(1963),Cephalopholis boenak,0.0015522203,729.665396,0.12584460443097098
LME_035,35_412_Gulf_of_Thailande_(1963),Trichiuridae,0.00205572,629.814142,0.14385794755469333
LME_035,35_412_Gulf_of_Thailande_(1963),Dussumieria acuta,0.0014224503,79.432823,0.012554360322910765
LME_035,35_412_Gulf_of_Thailande_(1963),Hemiramphus,0.0004051581,79.432823,0.0035758724049240334
LME_035,35_412_Gulf_of_Thailande_(1963),Cypselurus poecilopterus,1.41997e-05,79.432823,0.0001253246951947889
LME_036,36_1_South_China_Sea_SCS-2007_Northern_South_China_Sea_(2000s),Marine fishes not identified,49169.9881691801,113.072509,617752.658865501
LME_036,36_1_South_China_Sea_SCS-2007_Northern_South_China_Sea_(2000s),Synodontidae,169104.6947981176,663.719518,12470898.502549302
LME_036,36_1_South_China_Sea_SCS-2007_Northern_South_China_Sea_(2000s),Scyphozoa,979.7331326668001,103.790936,11298.602096633263
LME_036,36_1_South_China_Sea_SCS-2007_Northern_South_China_Sea_(2000s),Perciformes,142690.37545383748,113.072509,1792706.5291908241
LME_036,36_1_South_China_Sea_SCS-2007_Northern_South_China_Sea_(2000s),Engraulis japonicus,951.4101858111,60.479203,6393.392195993026
LME_036,36_1_South_China_Sea_SCS-2007_Northern_South_China_Sea_(2000s),Trichiurus lepturus,1326.7272593411,710.421967,104726.24325040261
LME_036,36_1_South_China_Sea_SCS-2007_Northern_South_China_Sea_(2000s),Leiognathidae,119058.44312299161,57.638856,762488.0509722559
LME_036,36_1_South_China_Sea_SCS-2007_Northern_South_China_Sea_(2000s),Alepes,362.7291088547,92.005775,3708.130308359559
LME_036,36_1_South_China_Sea_SCS-2007_Northern_South_China_Sea_(2000s),Sparidae,94213.5815345233,57.638856,603373.6732569608
LME_036,36_1_South_China_Sea_SCS-2007_Northern_South_China_Sea_(2000s),Nemipterus,1296.698017969,158.44078,22827.760599051373
LME_036,36_1_South_China_Sea_SCS-2007_Northern_South_China_Sea_(2000s),Carangidae,3.8453569177,68.650915,29.33191898907608
LME_036,36_1_South_China_Sea_SCS-2007_Northern_South_China_Sea_(2000s),Sciaenidae,31952.3104511835,186.740822,662977.8576059109
LME_036,36_1_South_China_Sea_SCS-2007_Northern_South_China_Sea_(2000s),Scombridae,141.3558751363,92.005775,1445.0618714131679
LME_036,36_1_South_China_Sea_SCS-2007_Northern_South_China_Sea_(2000s),Scomberomorus,792.7997387982,92.005775,8104.683820880662
LME_036,36_1_South_China_Sea_SCS-2007_Northern_South_China_Sea_(2000s),Acetes japonicus,1660.8931768015,10.0,1845.4368631127775
LME_036,36_1_South_China_Sea_SCS-2007_Northern_South_China_Sea_(2000s),Portunus trituberculatus,723.8882099196,33.254785,2674.749642767907
LME_036,36_1_South_China_Sea_SCS-2007_Northern_South_China_Sea_(2000s),Miscellaneous marine crustaceans,629.5789514678,20.231565,1415.2630532502935
LME_036,36_1_South_China_Sea_SCS-2007_Northern_South_China_Sea_(2000s),Loliginidae,187.1187296157,165.179677,3434.2457020635175
LME_036,36_1_South_China_Sea_SCS-2007_Northern_South_China_Sea_(2000s),Marine finfishes not identified,36.797031655400005,113.072509,462.3036325587224
LME_036,36_1_South_China_Sea_SCS-2007_Northern_South_China_Sea_(2000s),Scomber japonicus,106.3927969231,92.005775,1087.6390817030479
LME_036,36_1_South_China_Sea_SCS-2007_Northern_South_China_Sea_(2000s),Sardinella,3968.8028262516,60.479203,26670.003532871582
LME_036,36_1_South_China_Sea_SCS-2007_Northern_South_China_Sea_(2000s),Sepiidae,15.0526794961,165.179677,276.26630412781344
LME_036,36_1_South_China_Sea_SCS-2007_Northern_South_China_Sea_(2000s),Muraenesox cinereus,473.1070633292,122.316169,6429.849279252015
LME_036,36_1_South_China_Sea_SCS-2007_Northern_South_China_Sea_(2000s),Pampus,523.0513233605,336.393851,19550.13877065387
LME_036,36_1_South_China_Sea_SCS-2007_Northern_South_China_Sea_(2000s),Trachysalambria curvirostris,232.0290120752,20.606299,531.2510221662424
LME_036,36_1_South_China_Sea_SCS-2007_Northern_South_China_Sea_(2000s),Priacanthidae,30214.9199709049,283.326243,951186.6397669059
LME_036,36_1_South_China_Sea_SCS-2007_Northern_South_China_Sea_(2000s),Portunus pelagicus,381.0722710229,33.254785,1408.0529380364742
LME_036,36_1_South_China_Sea_SCS-2007_Northern_South_China_Sea_(2000s),Clupeidae,36777.5336215165,68.650915,280534.5927289302
LME_036,36_1_South_China_Sea_SCS-2007_Northern_South_China_Sea_(2000s),Decapoda,800.2530170496,20.231565,1798.9301034316768
LME_036,36_1_South_China_Sea_SCS-2007_Northern_South_China_Sea_(2000s),Teuthida,595.2919093179,165.179677,10925.569477982668
LME_036,36_1_South_China_Sea_SCS-2007_Northern_South_China_Sea_(2000s),Squillidae,331.5599365048,15.812995,582.5506242389689
LME_036,36_1_South_China_Sea_SCS-2007_Northern_South_China_Sea_(2000s),Priacanthus,22.3272728179,283.326243,702.8780359924033
LME_036,36_1_South_China_Sea_SCS-2007_Northern_South_China_Sea_(2000s),Penaeus chinensis,467.09496229749993,20.606299,1069.45538383289
LME_036,36_1_South_China_Sea_SCS-2007_Northern_South_China_Sea_(2000s),Decapterus,4211.0815318748,92.005775,43049.313325369796
LME_036,36_1_South_China_Sea_SCS-2007_Northern_South_China_Sea_(2000s),Ariidae,11978.581133067599,122.316169,162797.12825027865
LME_036,36_1_South_China_Sea_SCS-2007_Northern_South_China_Sea_(2000s),Monacanthidae,284.1517506192,122.316169,3861.8170611537694
LME_036,36_1_South_China_Sea_SCS-2007_Northern_South_China_Sea_(2000s),Epinephelus,555.9167296955,536.399665,33132.61639739575
LME_036,36_1_South_China_Sea_SCS-2007_Northern_South_China_Sea_(2000s),Rastrelliger brachysoma,3593.5008673571,92.005775,36735.8702515958
LME_036,36_1_South_China_Sea_SCS-2007_Northern_South_China_Sea_(2000s),Dendrobranchiata,246.2636884369,20.606299,563.8425774192893
LME_036,36_1_South_China_Sea_SCS-2007_Northern_South_China_Sea_(2000s),Mullidae,12132.669563978,122.316169,164891.2956454099
LME_036,36_1_South_China_Sea_SCS-2007_Northern_South_China_Sea_(2000s),Auxis thazard,1081.9443976639,92.005775,11060.570312663922
LME_036,36_1_South_China_Sea_SCS-2007_Northern_South_China_Sea_(2000s),Scomberomorus commerson,1343.4174471109,92.005775,13733.573707773317
LME_036,36_1_South_China_Sea_SCS-2007_Northern_South_China_Sea_(2000s),Rastrelliger kanagurta,35025.0987479198,92.005775,358056.8171948768
LME_036,36_1_South_China_Sea_SCS-2007_Northern_South_China_Sea_(2000s),Octopodidae,4.6897433608,165.179677,86.07225483887093
LME_036,36_1_South_China_Sea_SCS-2007_Northern_South_China_Sea_(2000s),Cololabis saira,232.7464810802,92.005775,2379.3355967007374
LME_036,36_1_South_China_Sea_SCS-2007_Northern_South_China_Sea_(2000s),Miichthys miiuy,122.33120532699999,180.267223,2450.2562967267886
LME_036,36_1_South_China_Sea_SCS-2007_Northern_South_China_Sea_(2000s),Sepiida,386.8869718671,165.179677,7100.651672057295
LME_036,36_1_South_China_Sea_SCS-2007_Northern_South_China_Sea_(2000s),Mollusca,705.4046459605,14.712171,1153.1148639517041
LME_036,36_1_South_China_Sea_SCS-2007_Northern_South_China_Sea_(2000s),Todarodes pacificus,346.6443897468,165.179677,6362.0675924709485
LME_036,36_1_South_China_Sea_SCS-2007_Northern_South_China_Sea_(2000s),Octopoda,153.0606475586,165.179677,2809.1675916822655
LME_036,36_1_South_China_Sea_SCS-2007_Northern_South_China_Sea_(2000s),Ilisha elongata,160.7742102412,92.005775,1643.5728681393937
LME_036,36_1_South_China_Sea_SCS-2007_Northern_South_China_Sea_(2000s),Larimichthys crocea,707.0052476479001,180.267223,14161.096959990471
LME_036,36_1_South_China_Sea_SCS-2007_Northern_South_China_Sea_(2000s),Selaroides leptolepis,1355.0430792882999,60.479203,9105.769496224686
LME_036,36_1_South_China_Sea_SCS-2007_Northern_South_China_Sea_(2000s),Nemipteridae,5.9538718887,158.44078,104.81512289618902
LME_036,36_1_South_China_Sea_SCS-2007_Northern_South_China_Sea_(2000s),Mugilidae,610.2370191385,122.316169,8293.53937366678
LME_036,36_1_South_China_Sea_SCS-2007_Northern_South_China_Sea_(2000s),Sardinops sagax,145.7585208212,92.005775,1490.0695190009046
