model_id,method,scope,fraction,n_total,n_valid,n_invalid_or_unavailable,valid_routes,excluded_routes,uncertainty_type,min_fixed_H_tC,max_fixed_H_tC,range_fixed_H_tC,min_retained_L_tC,max_retained_L_tC,range_retained_L_tC,relative_spread_pct,baseline_ppr_fixed_H_tC,meaningful_sensitivity,status,assumption_class
34_1_Bay_of_Bengal_(1978),SPPR_1995_TE0.1,all,0.05,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,73.72967190616106,73.72967190616106,0.0,70.043188310853,70.043188310853,0.0,0.0,73.72967190616106,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),SPPR_1995_TE0.1,inner,0.05,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),SPPR_1995_TE0.1,PP,0.05,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),SPPR_1995_TEmean,all,0.05,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,10.021486438912596,10.318987438323129,0.29750099941053243,9.52041211696697,9.803038066406975,0.2826259494400052,2.968631462248572,10.021486438912596,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),SPPR_1995_TEmean,inner,0.05,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),SPPR_1995_TEmean,PP,0.05,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),SPPR_1986,all,0.05,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,31.525487093651936,31.525487093651936,0.0,29.94921273896934,29.94921273896934,0.0,0.0,31.525487093651936,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),SPPR_1986,inner,0.05,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),SPPR_1986,PP,0.05,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),new_GE,all,0.05,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,132.93657663509214,136.38683337885283,3.45025674376069,126.28974780333753,129.56749170991017,3.2777439065726384,2.595415671964818,132.93657663509214,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),new_GE,inner,0.05,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,132.90172175177406,136.35197849553472,3.4502567437606615,126.25663566418535,129.534379570758,3.2777439065726526,2.596096347197707,132.90172175177406,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),new_GE,PP,0.05,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,25.538246485514787,25.538246485514787,0.0,24.261334161239038,24.261334161239038,0.0,0.0,25.538246485514787,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),new_TE_EEfix,all,0.05,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,223.4857321894861,235.28836261779992,11.802630428313819,212.31144558001176,223.52394448690995,11.21249890689819,5.281156122443997,223.4857321894861,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),new_TE_EEfix,inner,0.05,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,223.43125899590828,235.23102004466253,11.799761048754249,212.25969604611282,223.46946904242935,11.20977299631653,5.281159450016948,223.43125899590828,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),new_TE_EEfix,PP,0.05,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,112.77131485807598,118.72280045455561,5.951485596479628,107.13274911517217,112.78666043182784,5.653911316655666,5.277481781576854,112.77131485807598,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),new_WithEgestion,all,0.05,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,36.5676198786057,36.818819263067006,0.25119938446130874,34.73923888467541,34.97787829991366,0.2386394152382536,0.6869448580334669,36.5676198786057,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),new_WithEgestion,inner,0.05,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,36.55105449516563,36.80225387962694,0.25119938446130874,34.72350177040735,34.96214118564559,0.2386394152382394,0.6872561898167318,36.55105449516563,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),new_WithEgestion,PP,0.05,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,6.353220341169743,6.353220341169743,0.0,6.035559324111258,6.035559324111258,0.0,0.0,6.353220341169743,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),Ulanowicz_TE,all,0.05,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,59.31300134089574,61.27632268290826,1.9633213420125202,56.34735127385093,58.21250654876283,1.8651552749118991,3.3101028402331645,59.31300134089574,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),Ulanowicz_TE,inner,0.05,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,59.28447140236551,61.24687279761694,1.962401395251426,56.320247832247226,58.1845291577361,1.864281325488875,3.3101440374369684,59.28447140236551,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),Ulanowicz_TE,PP,0.05,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,33.09638980847202,34.20229162340755,1.1059018149355282,31.44157031804841,32.49217704223716,1.05060672418875,3.341457546685156,33.09638980847202,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),standard_fixed_baseline_TL,all,0.1,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,73.72967190616106,73.72967190616106,0.0,66.35670471554494,66.35670471554494,0.0,0.0,73.72967190616106,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),standard_fixed_baseline_TL,inner,0.1,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),standard_fixed_baseline_TL,PP,0.1,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),SPPR_1995_TE0.1,all,0.1,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,73.72967190616106,73.72967190616106,0.0,66.35670471554494,66.35670471554494,0.0,0.0,73.72967190616106,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),SPPR_1995_TE0.1,inner,0.1,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),SPPR_1995_TE0.1,PP,0.1,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),SPPR_1995_TEmean,all,0.1,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,10.021486438912596,10.628673875065315,0.607187436152719,9.019337795021338,9.565806487558783,0.5464686925374451,6.058856037514171,10.021486438912596,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),SPPR_1995_TEmean,inner,0.1,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),SPPR_1995_TEmean,PP,0.1,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),SPPR_1986,all,0.1,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,31.525487093651936,31.525487093651936,0.0,28.372938384286744,28.372938384286744,0.0,0.0,31.525487093651936,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),SPPR_1986,inner,0.1,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),SPPR_1986,PP,0.1,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),new_GE,all,0.1,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,132.93657663509214,140.02089450888073,7.084317873788592,119.64291897158293,126.01880505799262,6.375886086409693,5.329096064535266,132.93657663509214,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),new_GE,inner,0.1,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,132.90172175177406,139.98603962556263,7.084317873788564,119.61154957659664,125.98743566300635,6.375886086409707,5.330493676387604,132.90172175177406,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),new_GE,PP,0.1,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,25.538246485514787,25.538246485514787,0.0,22.984421836963307,22.984421836963307,0.0,0.0,25.538246485514787,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),new_TE_EEfix,all,0.1,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,223.4857321894861,248.40119856292975,24.91546637344365,201.13715897053748,223.56107870663678,22.423919736099293,11.148571378292127,223.4857321894861,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),new_TE_EEfix,inner,0.1,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,223.43125899590828,248.34066799485169,24.909408998943405,201.08813309631745,223.50660119536647,22.418468099049022,11.148578364050476,223.43125899590828,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),new_TE_EEfix,PP,0.1,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,112.77131485807598,125.33491314553748,12.563598287461502,101.49418337226838,112.80142183098373,11.307238458715346,11.14077485331526,112.77131485807598,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),new_WithEgestion,all,0.1,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,36.5676198786057,37.07348901638765,0.50586913778195,32.91085789074513,33.36614011474889,0.45528222400375995,1.383379994271694,36.5676198786057,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),new_WithEgestion,inner,0.1,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,36.55105449516563,37.05692363294759,0.5058691377819571,32.895949045649076,33.35123126965283,0.45528222400375284,1.3840069589479809,36.55105449516563,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),new_WithEgestion,PP,0.1,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,6.353220341169743,6.353220341169743,0.0,5.71789830705277,5.71789830705277,0.0,0.0,6.353220341169743,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),Ulanowicz_TE,all,0.1,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,59.31300134089574,63.38463071365532,4.071629372759581,53.38170120680617,57.04616764228979,3.664466435483618,6.864649032609704,59.31300134089574,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),Ulanowicz_TE,inner,0.1,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,59.28447140236551,63.35419473830811,4.069723335942598,53.35602426212896,57.0187752644773,3.6627510023483367,6.864737493097084,59.28447140236551,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),Ulanowicz_TE,PP,0.1,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,33.09638980847202,35.39020970561207,2.293819897140054,29.786750827624815,31.85118873505086,2.064437907426047,6.930725406651095,33.09638980847202,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),standard_fixed_baseline_TL,all,0.2,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,73.72967190616106,73.72967190616106,0.0,58.983737524928834,58.983737524928834,0.0,0.0,73.72967190616106,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),standard_fixed_baseline_TL,inner,0.2,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),standard_fixed_baseline_TL,PP,0.2,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),SPPR_1995_TE0.1,all,0.2,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,73.72967190616106,73.72967190616106,0.0,58.983737524928834,58.983737524928834,0.0,0.0,73.72967190616106,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),SPPR_1995_TE0.1,inner,0.2,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),SPPR_1995_TE0.1,PP,0.2,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),SPPR_1995_TEmean,all,0.2,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,10.021486438912596,11.287184562649655,1.2656981237370584,8.017189151130077,9.029747650119724,1.0125584989896463,12.629844199783168,10.021486438912596,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),SPPR_1995_TEmean,inner,0.2,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),SPPR_1995_TEmean,PP,0.2,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),SPPR_1986,all,0.2,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,31.525487093651936,31.525487093651936,0.0,25.220389674921552,25.220389674921552,0.0,0.0,31.525487093651936,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),SPPR_1986,inner,0.2,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),SPPR_1986,PP,0.2,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),new_GE,all,0.2,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,132.93657663509214,147.90248634010314,14.965909705011,106.34926130807372,118.32198907208252,11.972727764008795,11.257932228909496,132.93657663509214,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),new_GE,inner,0.2,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,132.90172175177406,147.86763145678503,14.965909705010972,106.32137740141927,118.29410516542804,11.972727764008766,11.260884740803734,132.90172175177406,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),new_GE,PP,0.2,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,25.538246485514787,25.538246485514787,0.0,20.430597188411827,20.430597188411827,0.0,0.0,25.538246485514787,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),new_TE_EEfix,all,0.2,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,223.4857321894861,279.5388800717578,56.05314788227167,178.78858575158887,223.63110405740625,44.84251830581738,25.081309367322866,223.4857321894861,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),new_TE_EEfix,inner,0.2,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,223.43125899590828,279.47077893429537,56.03951993838709,178.74500719672665,223.57662314743632,44.831615950709676,25.081324873800813,223.43125899590828,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),new_TE_EEfix,PP,0.2,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,112.77131485807598,141.03583305870956,28.264518200633574,90.2170518864608,112.82866644696767,22.61161456050688,25.06357067504692,112.77131485807598,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),new_WithEgestion,all,0.2,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,36.5676198786057,37.59353132236632,1.02591144376062,29.254095902884565,30.074825057893058,0.8207291550084932,2.8055187818249117,36.5676198786057,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),new_WithEgestion,inner,0.2,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,36.55105449516563,37.57696593892625,1.02591144376062,29.24084359613251,30.061572751141007,0.8207291550084967,2.806790277134996,36.55105449516563,True,assessed,hypothetical_designated_amounts
