system,layer,region_id,title,water_area_km2,common_area_km2,common_area_pct_of_water,ensemble_basis,n_models,baseline_central_tC_yr,common_antoinemorel_tC_yr,own_antoinemorel_tC_yr,scaled_antoinemorel_tC_yr,scaled_median_tC_yr,scaled_min_tC_yr,scaled_max_tC_yr,scaled_mean_tC_yr,spread_pct,cv_pct,model_max,model_min,rate_antoinemorel_mgC_m2_d
EEZ,eez,178,"Congo, R. of",33833.444323346106,33886.00668349415,100.15535621985663,common mask,1,36276814.38682026,36335884.883453585,36335884.883453585,36276814.38682026,36276814.38682026,36276814.38682026,36276814.38682026,36276814.38682026,,,Antoine-Morel,Antoine-Morel,2937.5824588467844
EEZ,eez,180,Congo (ex-Zaire),13148.327208076204,13184.614915157006,100.27598725302877,common mask,1,10819117.054696977,10880651.112339461,10880651.112339461,10819117.054696977,10819117.054696977,10819117.054696977,10819117.054696977,10819117.054696977,,,Antoine-Morel,Antoine-Morel,2254.3868979777144
EEZ,eez,191,Croatia,54223.54615684576,55240.91960198678,101.8762576726321,common mask,1,9473290.903163768,9663871.591647856,9663871.591647856,9473290.903163768,9473290.903163768,9473290.903163768,9473290.903163768,9473290.903163768,,,Antoine-Morel,Antoine-Morel,478.6522367502283
EEZ,eez,192,Cuba,350097.79439434194,352329.11883134197,100.6373431860261,common mask,1,75009345.27199528,76181485.38477635,76181485.38477635,75009345.27199528,75009345.27199528,75009345.27199528,75009345.27199528,75009345.27199528,,,Antoine-Morel,Antoine-Morel,586.9932882474461
EEZ,eez,197,Cyprus (North),17327.804568781557,17512.48645180887,101.06581236124997,common mask,1,2135227.779473282,2160739.511268984,2160739.511268984,2135227.779473282,2135227.779473282,2135227.779473282,2135227.779473282,2135227.779473282,,,Antoine-Morel,Antoine-Morel,337.60417245148784
EEZ,eez,198,Cyprus (South),80814.88690441322,80895.17681208753,100.09935039291621,common mask,1,9313718.213453075,9325942.09029915,9325942.09029915,9313718.213453075,9313718.213453075,9313718.213453075,9313718.213453075,9313718.213453075,,,Antoine-Morel,Antoine-Morel,315.74672908250824
EEZ,eez,204,Benin,35584.088104343435,35727.892477829584,100.4041254986343,common mask,1,9413604.733568883,9471938.608666373,9471938.608666373,9413604.733568883,9413604.733568883,9413604.733568883,9413604.733568883,9413604.733568883,,,Antoine-Morel,Antoine-Morel,724.7817570753114
EEZ,eez,212,Dominica,28650.922182044953,28698.997053507137,100.16779519750436,common mask,1,5561786.704998329,5570742.253440793,5570742.253440793,5561786.704998329,5561786.704998329,5561786.704998329,5561786.704998329,5561786.704998329,,,Antoine-Morel,Antoine-Morel,531.8422805973493
EEZ,eez,214,Dominican Republic,377739.6874504913,378319.8617902955,100.15359104671263,common mask,1,53042399.51943902,53192032.29821877,53192032.29821877,53042399.51943902,53042399.51943902,53042399.51943902,53042399.51943902,53042399.51943902,,,Antoine-Morel,Antoine-Morel,384.7137257401837
EEZ,eez,218,Ecuador (mainland),234819.79211717544,235146.155233158,100.13898450085489,common mask,1,81439011.17305323,81632409.94229151,81632409.94229151,81439011.17305323,81439011.17305323,81439011.17305323,81439011.17305323,81439011.17305323,,,Antoine-Morel,Antoine-Morel,950.1779068306674
EEZ,eez,222,El Salvador,94266.6763790318,94453.47474204628,100.1981594877318,common mask,1,47179962.568004355,47376305.0888566,47376305.0888566,47179962.568004355,47179962.568004355,47179962.568004355,47179962.568004355,47179962.568004355,,,Antoine-Morel,Antoine-Morel,1371.2180845270786
EEZ,eez,233,Estonia,35396.16410637775,35956.52930893289,101.58312409466474,common mask,1,21536947.998559784,19744346.485405143,19744346.485405143,21536947.998559784,21536947.998559784,21536947.998559784,21536947.998559784,21536947.998559784,,,Antoine-Morel,Antoine-Morel,1666.9980624178395
EEZ,eez,234,Faeroe Isl. (Denmark),270090.78742456296,270276.79725624813,100.06886937294637,common mask,1,35866347.36145592,35638221.05529233,35638221.05529233,35866347.36145592,35866347.36145592,35866347.36145592,35866347.36145592,35866347.36145592,,,Antoine-Morel,Antoine-Morel,363.8182787011837
EEZ,eez,246,Finland,78112.94981574234,80712.77212784474,103.32828592216147,common mask,1,43004524.809362404,38790975.15017804,38790975.15017804,43004524.809362404,43004524.809362404,43004524.809362404,43004524.809362404,43004524.809362404,,,Antoine-Morel,Antoine-Morel,1508.3365331098612
EEZ,eez,251,Mozambique Channel Isl. (France),310624.7260866524,310631.3758495317,100.00214077062154,common mask,1,53336108.29306406,53339245.656352155,53339245.656352155,53336108.29306406,53336108.29306406,53336108.29306406,53336108.29306406,53336108.29306406,,,Antoine-Morel,Antoine-Morel,470.4272127062507
EEZ,eez,252,Tromelin Isl. (France),274361.93953387893,274361.9010024383,99.99998595598183,common mask,1,37417011.51482032,37417199.623142876,37417199.623142876,37417011.51482032,37417011.51482032,37417011.51482032,37417011.51482032,37417011.51482032,,,Antoine-Morel,Antoine-Morel,373.63914429507713
EEZ,eez,254,French Guiana,131558.1950030061,131664.0511870905,100.0804633904273,common mask,1,82839063.35657087,82971763.12679899,82971763.12679899,82839063.35657087,82839063.35657087,82839063.35657087,82839063.35657087,82839063.35657087,,,Antoine-Morel,Antoine-Morel,1725.1402541515708
EEZ,eez,262,Djibouti,7482.761367850676,7565.279459868594,101.10277594007545,common mask,1,4034991.8891250975,4091003.3492812607,4091003.3492812607,4034991.8891250975,4034991.8891250975,4034991.8891250975,4034991.8891250975,4034991.8891250975,,,Antoine-Morel,Antoine-Morel,1477.3653408846055
EEZ,eez,266,Gabon,200123.78894373312,200570.5975976965,100.22326613758497,common mask,1,142956291.8124976,143353045.26271948,143353045.26271948,142956291.8124976,142956291.8124976,142956291.8124976,142956291.8124976,142956291.8124976,,,Antoine-Morel,Antoine-Morel,1957.094034278039
EEZ,eez,268,Georgia,22609.280343790862,22739.32879812642,100.57519944181361,common mask,1,9399947.052162953,9463150.3448072,9463150.3448072,9399947.052162953,9399947.052162953,9399947.052162953,9399947.052162953,9399947.052162953,,,Antoine-Morel,Antoine-Morel,1139.057909113837
